"","x","y","rowSums(pls.transp[3:31], na.rm = TRUE)"
"5105",621000,918000,704359183.725584
"5106",653000,918000,854003988.024796
"5107",661000,918000,494452217.141919
"5108",669000,918000,1019023551.64013
"5109",677000,918000,573343682.65118
"5110",781000,918000,1111677896.18935
"5111",789000,918000,768762791.387542
"5112",837000,918000,705207388.773976
"5113",845000,918000,646231909.150244
"5114",853000,918000,898631189.165754
"5115",861000,918000,2249215065.8413
"5116",869000,918000,2112298919.13843
"5117",877000,918000,610790536.197499
"5118",885000,918000,975493804.651013
"5119",893000,918000,796266975.359557
"5120",901000,918000,646435438.431886
"5121",909000,918000,234213378.513159
"5122",917000,918000,366439617.989237
"5123",925000,918000,447578537.016652
"5124",933000,918000,898641444.040605
"5125",941000,918000,901462961.696791
"5126",949000,918000,124031451.708327
"5127",957000,918000,460869478.170115
"5128",965000,918000,298511331.852537
"5129",981000,918000,492240796.398182
"5130",989000,918000,451583093.137921
"5131",997000,918000,296213594.598211
"5191",13000,910000,0
"5192",85000,910000,0
"5193",149000,910000,173299033.451348
"5194",165000,910000,176308482.411507
"5195",181000,910000,340922244.961829
"5196",189000,910000,229323662.213819
"5197",205000,910000,408974932.40375
"5198",221000,910000,25194677.6875083
"5199",237000,910000,11543226.5848953
"5200",245000,910000,4361329.90509881
"5201",285000,910000,13634033.9829208
"5202",293000,910000,114300124.824207
"5203",301000,910000,214755294.697651
"5204",309000,910000,145722543.013057
"5205",317000,910000,162163491.307555
"5206",325000,910000,18128736.9879673
"5207",333000,910000,40011678.5885364
"5208",341000,910000,24646799.09648
"5209",357000,910000,4614398.82322421
"5210",365000,910000,3726832.63723043
"5211",373000,910000,22671570.1285247
"5212",381000,910000,981817.221262288
"5213",389000,910000,13272507.8713589
"5214",397000,910000,397901911.159573
"5215",405000,910000,468631434.608007
"5216",413000,910000,462867533.12836
"5217",421000,910000,471049657.48689
"5218",429000,910000,442344204.932664
"5219",437000,910000,804629248.407167
"5220",445000,910000,290014097.684114
"5221",453000,910000,327706593.274606
"5222",469000,910000,685412688.525096
"5223",477000,910000,372461411.330987
"5224",485000,910000,645613707.130374
"5225",493000,910000,446933154.984355
"5226",501000,910000,91266936.2471437
"5227",517000,910000,117764022.063437
"5228",525000,910000,212812789.541528
"5229",533000,910000,380117511.541259
"5230",541000,910000,259096299.337876
"5231",549000,910000,464625158.403328
"5232",557000,910000,599952990.512161
"5233",565000,910000,504540743.529758
"5234",573000,910000,704155040.796231
"5235",581000,910000,403559233.025551
"5236",589000,910000,521251432.010161
"5237",613000,910000,885707228.199975
"5238",621000,910000,514537121.851383
"5239",653000,910000,801248822.58956
"5240",669000,910000,853237056.383242
"5241",781000,910000,765767389.550769
"5242",797000,910000,676633226.198318
"5243",821000,910000,641146071.288507
"5244",837000,910000,806621521.731588
"5245",845000,910000,409292191.858884
"5246",861000,910000,919471449.254628
"5247",869000,910000,824599446.545682
"5248",893000,910000,362903702.566891
"5249",901000,910000,358772428.856181
"5250",909000,910000,194699787.658108
"5251",917000,910000,306173408.399916
"5252",925000,910000,718867594.615964
"5253",933000,910000,1343298125.14328
"5254",941000,910000,443426447.382533
"5255",957000,910000,314079001.551784
"5256",965000,910000,679249669.742428
"5257",973000,910000,642872747.931539
"5258",981000,910000,563758543.492678
"5259",989000,910000,750399854.605885
"5317",45000,902000,0
"5318",133000,902000,109460571.486668
"5319",173000,902000,145763799.427767
"5320",189000,902000,168219589.340896
"5321",205000,902000,221793853.846082
"5322",229000,902000,3919931.92165213
"5323",253000,902000,28070960.8783961
"5324",269000,902000,52410863.5339284
"5325",285000,902000,83494294.8572146
"5326",293000,902000,66948793.2541244
"5327",301000,902000,120912413.856403
"5328",317000,902000,67404744.9062906
"5329",333000,902000,29469328.6319886
"5330",341000,902000,14713455.0215308
"5331",365000,902000,9370497.03277918
"5332",373000,902000,4269931.9930237
"5333",397000,902000,56430366.7137978
"5334",405000,902000,410690722.616744
"5335",413000,902000,96209653.760255
"5336",421000,902000,404309696.601792
"5337",429000,902000,309837691.508502
"5338",437000,902000,739820723.883549
"5339",453000,902000,422815135.950117
"5340",469000,902000,554445009.292488
"5341",485000,902000,346345905.996777
"5342",493000,902000,267177069.731867
"5343",501000,902000,79800903.0434571
"5344",509000,902000,41440537.85001
"5345",517000,902000,66067470.2847188
"5346",525000,902000,111246394.146871
"5347",533000,902000,200632291.142546
"5348",541000,902000,320503516.533484
"5349",557000,902000,453130556.786744
"5350",565000,902000,503786128.5666
"5351",581000,902000,557762851.749172
"5352",589000,902000,567815683.428042
"5353",597000,902000,684544786.4016
"5354",613000,902000,849953820.448641
"5355",621000,902000,461654577.377891
"5356",653000,902000,800999181.802267
"5357",661000,902000,567577042.748452
"5358",669000,902000,948783156.312235
"5359",781000,902000,742489291.168943
"5360",797000,902000,944316549.947532
"5361",805000,902000,824251963.295666
"5362",821000,902000,438385369.050174
"5363",829000,902000,230906739.110403
"5364",837000,902000,388688636.495252
"5365",845000,902000,952328494.717251
"5366",861000,902000,594756909.707927
"5367",869000,902000,555163159.698302
"5368",893000,902000,161032785.858886
"5369",901000,902000,340837022.330946
"5370",909000,902000,425506057.744266
"5371",917000,902000,431503177.829725
"5372",925000,902000,707396463.333348
"5373",933000,902000,473386506.058316
"5374",941000,902000,485024486.733616
"5375",949000,902000,246099502.004304
"5376",957000,902000,848971375.91508
"5377",965000,902000,627867050.779378
"5378",973000,902000,518394344.223182
"5379",981000,902000,660875346.099262
"5380",997000,902000,453489834.623339
"5437",133000,894000,49485323.117949
"5438",141000,894000,203162150.829602
"5439",165000,894000,385150031.015617
"5440",181000,894000,33315559.4549546
"5441",221000,894000,0
"5442",245000,894000,119684866.039894
"5443",261000,894000,226202070.411591
"5444",269000,894000,66715535.0668699
"5445",277000,894000,115686893.541027
"5446",285000,894000,144121198.67801
"5447",293000,894000,94252318.8343092
"5448",301000,894000,54262947.5602011
"5449",309000,894000,241492813.534012
"5450",317000,894000,32164557.9907325
"5451",333000,894000,64680898.4353641
"5452",341000,894000,20822828.0643284
"5453",349000,894000,8478815.42156233
"5454",357000,894000,13894277.2936146
"5455",365000,894000,16511538.9612522
"5456",373000,894000,32081081.1532195
"5457",381000,894000,58477839.4756039
"5458",389000,894000,36666763.792924
"5459",397000,894000,98132927.6479252
"5460",405000,894000,92453191.7882017
"5461",413000,894000,253425386.01449
"5462",421000,894000,55624429.3305592
"5463",429000,894000,155031418.893687
"5464",437000,894000,124036101.869635
"5465",445000,894000,337107128.345488
"5466",453000,894000,344817081.387673
"5467",461000,894000,322956285.509194
"5468",469000,894000,291457384.245257
"5469",477000,894000,243971652.562629
"5470",485000,894000,219154764.553302
"5471",493000,894000,123659237.172315
"5472",501000,894000,125968573.516993
"5473",509000,894000,44634320.8660663
"5474",525000,894000,55192008.0623052
"5475",533000,894000,140140255.654634
"5476",541000,894000,199375760.544371
"5477",557000,894000,367688144.01923
"5478",565000,894000,397387284.628094
"5479",573000,894000,379705521.051057
"5480",589000,894000,389449705.812091
"5481",597000,894000,468566801.421767
"5482",605000,894000,3164346794.94714
"5483",613000,894000,210409813.322454
"5484",629000,894000,142926963.246679
"5485",637000,894000,767729750.514576
"5486",653000,894000,685702328.807938
"5487",773000,894000,828202865.835411
"5488",781000,894000,833969607.524356
"5489",789000,894000,1138471033.48427
"5490",797000,894000,535188860.184269
"5491",813000,894000,753077485.975541
"5492",829000,894000,683537173.066436
"5493",837000,894000,821327346.238615
"5494",845000,894000,916946403.648492
"5495",853000,894000,827093861.857959
"5496",861000,894000,532009416.275648
"5497",877000,894000,438823996.725735
"5498",885000,894000,227932704.06191
"5499",893000,894000,208228943.596325
"5500",901000,894000,278952046.875842
"5501",909000,894000,287693808.400494
"5502",917000,894000,350526160.821766
"5503",925000,894000,510607325.386201
"5504",933000,894000,344920642.90564
"5505",941000,894000,186236721.777142
"5506",949000,894000,432488259.12614
"5507",957000,894000,187991342.092454
"5508",965000,894000,477050432.669947
"5509",973000,894000,584938172.674934
"5510",981000,894000,739415487.82857
"5570",45000,886000,374086.045526941
"5571",133000,886000,18566218.039439
"5572",141000,886000,124632666.027932
"5573",213000,886000,43027406.5783514
"5574",245000,886000,152331761.251616
"5575",253000,886000,205548628.658201
"5576",261000,886000,24503288.9636227
"5577",277000,886000,1012560.78388561
"5578",285000,886000,1254315.86330399
"5579",301000,886000,77366753.8896871
"5580",309000,886000,71905234.7340893
"5581",317000,886000,99218315.083297
"5582",325000,886000,12710511.2839574
"5583",333000,886000,22207053.8326661
"5584",341000,886000,27342893.3704279
"5585",349000,886000,12728805.9441651
"5586",357000,886000,26879398.4281848
"5587",373000,886000,16959003.3682498
"5588",381000,886000,37634864.8019795
"5589",397000,886000,208518376.795801
"5590",405000,886000,124164185.29052
"5591",413000,886000,189838136.648026
"5592",421000,886000,121763108.84042
"5593",429000,886000,353546601.616784
"5594",437000,886000,403224621.012254
"5595",445000,886000,264180600.447083
"5596",453000,886000,288018674.622192
"5597",461000,886000,128410933.803458
"5598",469000,886000,49623528.9036645
"5599",477000,886000,151395200.300042
"5600",485000,886000,80902184.3906991
"5601",493000,886000,66277768.2088814
"5602",509000,886000,35890448.6934968
"5603",517000,886000,92631412.1984446
"5604",525000,886000,91677453.3769005
"5605",533000,886000,264542535.869892
"5606",541000,886000,528913456.36719
"5607",557000,886000,471955166.268689
"5608",565000,886000,507278748.944181
"5609",573000,886000,482070746.868662
"5610",581000,886000,557899834.030955
"5611",597000,886000,463964155.991652
"5612",653000,886000,530796490.876163
"5613",765000,886000,925811799.95939
"5614",773000,886000,798370487.65462
"5615",781000,886000,840165903.124179
"5616",797000,886000,946421026.466573
"5617",805000,886000,958731165.636994
"5618",813000,886000,756829192.139893
"5619",821000,886000,596879447.324358
"5620",829000,886000,260473254.116616
"5621",837000,886000,673125138.713384
"5622",845000,886000,739224742.405546
"5623",853000,886000,581111922.512858
"5624",861000,886000,433073655.538253
"5625",869000,886000,283123232.244926
"5626",877000,886000,207945026.260177
"5627",885000,886000,191203850.291655
"5628",893000,886000,244775628.754202
"5629",901000,886000,162930629.837192
"5630",909000,886000,187232426.960892
"5631",917000,886000,160568042.106618
"5632",925000,886000,211837660.266311
"5633",933000,886000,225352724.612902
"5634",941000,886000,619031902.273354
"5635",949000,886000,648981067.966084
"5636",957000,886000,418111623.070981
"5637",965000,886000,783714868.912925
"5638",973000,886000,109023968.053027
"5639",981000,886000,465956186.727919
"5640",989000,886000,567719553.424587
"5695",93000,878000,4433311.81549101
"5696",149000,878000,4918723.8658263
"5697",237000,878000,28910332.0281605
"5698",245000,878000,103856887.822642
"5699",253000,878000,48466811.3684322
"5700",261000,878000,3070339.47912089
"5701",269000,878000,4450873.55455218
"5702",285000,878000,4996721.66696752
"5703",293000,878000,50573610.9447012
"5704",301000,878000,63144953.5067353
"5705",309000,878000,27335690.9078048
"5706",317000,878000,101359020.92837
"5707",325000,878000,61067984.1267305
"5708",333000,878000,57669128.5644269
"5709",341000,878000,11532861.3944028
"5710",349000,878000,19068033.8218067
"5711",357000,878000,4279637.22147143
"5712",365000,878000,34958252.0310117
"5713",373000,878000,5175827.88086532
"5714",381000,878000,27766600.6257554
"5715",389000,878000,128149053.865573
"5716",397000,878000,233055730.453292
"5717",405000,878000,255524870.18861
"5718",413000,878000,344502265.804
"5719",421000,878000,213658205.831174
"5720",429000,878000,274054222.756776
"5721",437000,878000,119796002.048611
"5722",445000,878000,177401791.351064
"5723",453000,878000,166738323.525125
"5724",461000,878000,65065486.9424812
"5725",469000,878000,30616691.0833544
"5726",477000,878000,62757951.9675424
"5727",485000,878000,70760905.9438553
"5728",509000,878000,15766305.2085977
"5729",517000,878000,40012056.8059691
"5730",525000,878000,95348183.9700202
"5731",533000,878000,65083910.982535
"5732",549000,878000,332730561.449835
"5733",557000,878000,256867174.083119
"5734",573000,878000,481587980.378229
"5735",581000,878000,636714625.275173
"5736",589000,878000,555453443.354609
"5737",613000,878000,432754102.666076
"5738",629000,878000,575176777.134235
"5739",637000,878000,625572592.606381
"5740",645000,878000,783519659.345148
"5741",765000,878000,1111734943.32724
"5742",773000,878000,881765962.91444
"5743",781000,878000,627914863.6869
"5744",789000,878000,572859923.689398
"5745",797000,878000,919863343.581432
"5746",805000,878000,1185014677.09804
"5747",813000,878000,540061423.198788
"5748",821000,878000,762317015.614742
"5749",829000,878000,561447569.635702
"5750",837000,878000,908010058.645768
"5751",845000,878000,1054129764.40385
"5752",853000,878000,1133810772.97715
"5753",861000,878000,676031811.729566
"5754",869000,878000,306683986.447791
"5755",877000,878000,356908090.916955
"5756",885000,878000,230888814.941678
"5757",901000,878000,406090681.601329
"5758",909000,878000,588462339.828939
"5759",917000,878000,182411762.007393
"5760",925000,878000,308586476.374249
"5761",933000,878000,961677446.197922
"5762",941000,878000,660834092.358281
"5763",949000,878000,428410994.075148
"5764",957000,878000,353335305.111086
"5765",965000,878000,187163964.070797
"5766",973000,878000,231101673.035729
"5767",981000,878000,217691903.456801
"5768",989000,878000,308285776.469993
"5825",53000,870000,6578651.74185706
"5826",141000,870000,13209018.2783574
"5827",149000,870000,770709.905694979
"5828",165000,870000,3067506.14797538
"5829",197000,870000,10720566.2712914
"5830",245000,870000,4123693.24359941
"5831",293000,870000,6950751.64565652
"5832",301000,870000,31680854.398221
"5833",309000,870000,33317893.8187338
"5834",317000,870000,26039116.6024047
"5835",325000,870000,85752586.340165
"5836",333000,870000,98721924.4523364
"5837",349000,870000,55360484.6318757
"5838",357000,870000,14375502.5547805
"5839",365000,870000,40140503.989942
"5840",373000,870000,40957680.6747335
"5841",381000,870000,91737563.2630849
"5842",389000,870000,138615064.731773
"5843",397000,870000,105253422.187984
"5844",405000,870000,376818902.71625
"5845",413000,870000,349929505.686633
"5846",421000,870000,193062532.456456
"5847",429000,870000,173548657.926131
"5848",437000,870000,98547327.2109941
"5849",445000,870000,38244749.4196812
"5850",453000,870000,48015365.7718659
"5851",461000,870000,82862152.5817291
"5852",477000,870000,44944736.9589888
"5853",485000,870000,81957468.6147444
"5854",493000,870000,179192594.665216
"5855",501000,870000,48613067.7474024
"5856",517000,870000,59155912.2697533
"5857",525000,870000,51126363.8102489
"5858",533000,870000,76607189.8252528
"5859",541000,870000,308470911.833437
"5860",557000,870000,327062534.012547
"5861",565000,870000,445114115.286783
"5862",605000,870000,448160498.295486
"5863",613000,870000,410232006.315801
"5864",621000,870000,472582250.911183
"5865",629000,870000,851297710.205196
"5866",637000,870000,696177992.183447
"5867",653000,870000,480942046.773979
"5868",765000,870000,819668986.920085
"5869",773000,870000,1028940980.07334
"5870",781000,870000,646472380.66426
"5871",789000,870000,1225834392.75486
"5872",797000,870000,1155300904.49202
"5873",805000,870000,799474945.650105
"5874",813000,870000,727517860.911787
"5875",821000,870000,1033048340.9174
"5876",829000,870000,1128333310.76323
"5877",837000,870000,933962637.335314
"5878",845000,870000,584725730.316151
"5879",853000,870000,1058925367.0189
"5880",861000,870000,555943098.626722
"5881",869000,870000,330288803.991725
"5882",877000,870000,208696605.318762
"5883",885000,870000,397645138.376846
"5884",893000,870000,630316586.191005
"5885",901000,870000,513073084.684328
"5886",909000,870000,153395739.999163
"5887",925000,870000,453561966.684484
"5888",949000,870000,373018812.167173
"5889",957000,870000,439917556.423654
"5890",965000,870000,188771147.581133
"5891",973000,870000,297566559.118847
"5892",981000,870000,397713038.63324
"5893",989000,870000,417301356.094258
"5946",53000,862000,9263702.55616101
"5947",93000,862000,0
"5948",117000,862000,1015840.69804076
"5949",133000,862000,6327144.58578531
"5950",189000,862000,38762393.4273091
"5951",205000,862000,19604782.3097331
"5952",301000,862000,11229135.0465223
"5953",317000,862000,46242490.0626929
"5954",325000,862000,94499161.0955828
"5955",333000,862000,65234494.8379069
"5956",341000,862000,34207154.7457291
"5957",349000,862000,30379862.2650496
"5958",357000,862000,122605758.054137
"5959",365000,862000,121024097.194059
"5960",381000,862000,100081168.547206
"5961",389000,862000,116471560.618938
"5962",397000,862000,94380657.6161452
"5963",405000,862000,148714604.362691
"5964",413000,862000,201374773.350934
"5965",421000,862000,174633760.122103
"5966",429000,862000,278787294.316883
"5967",437000,862000,61958832.191604
"5968",445000,862000,59310464.7695312
"5969",453000,862000,200423031.767642
"5970",461000,862000,98739198.1714948
"5971",469000,862000,42989959.1423523
"5972",477000,862000,27154809.1835112
"5973",485000,862000,80861119.9584614
"5974",493000,862000,77937920.5764343
"5975",501000,862000,34316676.2597285
"5976",509000,862000,5504818.74632274
"5977",517000,862000,15186125.966349
"5978",533000,862000,89578892.8919489
"5979",541000,862000,288648634.176857
"5980",549000,862000,527305732.05291
"5981",557000,862000,194642877.102965
"5982",565000,862000,201878078.441231
"5983",581000,862000,327526810.484129
"5984",605000,862000,592165558.076372
"5985",613000,862000,288056185.10139
"5986",621000,862000,387039466.383509
"5987",637000,862000,785608816.826536
"5988",645000,862000,844888523.09333
"5989",653000,862000,622304516.020715
"5990",757000,862000,547141368.737932
"5991",765000,862000,872132734.790429
"5992",773000,862000,440271357.545893
"5993",781000,862000,524581936.798087
"5994",789000,862000,601446907.751502
"5995",797000,862000,727981656.836977
"5996",805000,862000,1523414484.44764
"5997",813000,862000,1210017612.97686
"5998",821000,862000,901315030.276256
"5999",829000,862000,417309972.333519
"6000",837000,862000,417743242.946554
"6001",853000,862000,627646655.971273
"6002",861000,862000,1155482553.31014
"6003",877000,862000,647336270.294629
"6004",893000,862000,444002869.43905
"6005",901000,862000,459458569.604893
"6006",909000,862000,402548209.305298
"6007",925000,862000,881397685.13234
"6008",933000,862000,949433194.14998
"6009",941000,862000,683925814.972155
"6010",957000,862000,645074199.984214
"6011",965000,862000,305810868.480867
"6012",973000,862000,492324860.845884
"6013",981000,862000,558920793.401939
"6063",277000,854000,93851025.2105109
"6064",285000,854000,12659048.9829
"6065",301000,854000,19318370.8577293
"6066",325000,854000,71487630.9148428
"6067",341000,854000,118439425.042942
"6068",349000,854000,122872090.922198
"6069",357000,854000,42793512.5648804
"6070",365000,854000,54614564.3419351
"6071",373000,854000,157805156.584701
"6072",381000,854000,151608156.800928
"6073",389000,854000,81207446.6495337
"6074",397000,854000,62425652.2501579
"6075",405000,854000,142787498.128616
"6076",413000,854000,97907841.6638357
"6077",429000,854000,269860594.230959
"6078",437000,854000,86698370.6613982
"6079",445000,854000,77485596.3913695
"6080",453000,854000,127187360.4141
"6081",461000,854000,75439400.0862764
"6082",469000,854000,78776056.1580508
"6083",477000,854000,43058541.1937131
"6084",485000,854000,124738561.627486
"6085",493000,854000,44652181.9479924
"6086",501000,854000,48053671.7937548
"6087",509000,854000,54873802.7092202
"6088",517000,854000,56007826.4927267
"6089",525000,854000,106830537.403678
"6090",533000,854000,55173917.9563469
"6091",541000,854000,183176852.439928
"6092",549000,854000,68702973.7390334
"6093",621000,854000,390008180.729554
"6094",637000,854000,523510905.323005
"6095",645000,854000,895554417.061138
"6096",653000,854000,654390142.451466
"6097",661000,854000,417625006.312681
"6098",749000,854000,1247712337.01808
"6099",757000,854000,449001840.220721
"6100",765000,854000,204962328.944558
"6101",773000,854000,389429371.576664
"6102",781000,854000,356694264.012715
"6103",789000,854000,374822320.104948
"6104",797000,854000,599964073.422881
"6105",805000,854000,905803638.839525
"6106",813000,854000,1750023033.72541
"6107",821000,854000,880183239.563013
"6108",829000,854000,1069486200.29747
"6109",837000,854000,1408862945.81602
"6110",861000,854000,693439114.396787
"6111",869000,854000,406077439.919026
"6112",885000,854000,519258930.422781
"6113",893000,854000,417371918.853763
"6114",901000,854000,415933933.976164
"6115",941000,854000,395049518.953504
"6116",965000,854000,784800370.309078
"6166",181000,846000,23024251.8654824
"6167",277000,846000,262093463.021819
"6168",285000,846000,94559780.1394416
"6169",317000,846000,43163003.5110519
"6170",325000,846000,37289819.0859032
"6171",333000,846000,38443624.2672608
"6172",341000,846000,75399370.1272489
"6173",349000,846000,93226752.2985277
"6174",365000,846000,64538700.4226197
"6175",381000,846000,76447264.3092866
"6176",389000,846000,49917488.7024946
"6177",397000,846000,66465163.4759705
"6178",405000,846000,113117070.770347
"6179",413000,846000,97131653.1255195
"6180",421000,846000,156420572.23555
"6181",429000,846000,213117601.309551
"6182",445000,846000,274466975.585101
"6183",453000,846000,75990377.5531327
"6184",461000,846000,108804233.853155
"6185",469000,846000,50123339.7608421
"6186",477000,846000,76706720.3140257
"6187",485000,846000,47403088.3750501
"6188",493000,846000,54194917.8382953
"6189",501000,846000,68007800.5972192
"6190",509000,846000,54455935.4183726
"6191",517000,846000,62393838.2207346
"6192",525000,846000,30901253.0854217
"6193",533000,846000,122930993.605665
"6194",549000,846000,177982106.51345
"6196",621000,846000,284246011.160762
"6197",637000,846000,639667058.067569
"6198",749000,846000,681304055.534839
"6199",765000,846000,390024005.051537
"6200",773000,846000,340489511.572222
"6201",781000,846000,427663244.342715
"6202",789000,846000,383852846.768477
"6203",797000,846000,340630070.465271
"6204",805000,846000,755585024.043465
"6205",813000,846000,1116150405.17996
"6206",821000,846000,840397071.562713
"6207",829000,846000,1342691224.15008
"6208",869000,846000,266859193.155371
"6209",877000,846000,243687452.446682
"6210",885000,846000,346639472.962176
"6211",893000,846000,198435582.739577
"6212",901000,846000,639401643.601043
"6213",909000,846000,503914141.455786
"6214",917000,846000,968418098.154709
"6215",933000,846000,886128057.009069
"6216",941000,846000,669803583.093509
"6217",949000,846000,697886495.807044
"6218",965000,846000,644481144.604859
"6219",973000,846000,397618003.779938
"6274",109000,838000,204747.761537133
"6275",197000,838000,7454628.04061798
"6276",253000,838000,17375547.0915386
"6277",261000,838000,37967459.6408259
"6278",277000,838000,115016609.695914
"6279",293000,838000,19218774.8076962
"6280",301000,838000,21450679.8690467
"6281",309000,838000,30830419.1847903
"6282",317000,838000,66014113.0838578
"6283",325000,838000,94515503.3712446
"6284",341000,838000,129173061.172195
"6285",349000,838000,40966791.9929489
"6286",365000,838000,92616187.5311534
"6287",373000,838000,30873888.2506113
"6288",381000,838000,44950240.6788355
"6289",389000,838000,70231866.3735563
"6290",397000,838000,86668967.6074916
"6291",405000,838000,72569140.9639585
"6292",413000,838000,273420734.713167
"6293",421000,838000,157260858.8935
"6294",429000,838000,62770333.0210113
"6295",437000,838000,39469084.4514808
"6296",445000,838000,164490783.614701
"6297",453000,838000,105538737.381371
"6298",469000,838000,50257139.7133133
"6299",477000,838000,42891850.5153502
"6300",485000,838000,71453012.3608609
"6301",493000,838000,82521748.8562734
"6302",501000,838000,106913412.209945
"6303",509000,838000,36997816.030615
"6304",517000,838000,101571082.430297
"6305",525000,838000,44102359.1912636
"6306",533000,838000,63027692.4408195
"6307",541000,838000,145142629.829767
"6308",557000,838000,85266464.9065268
"6309",565000,838000,78840986.6528984
"6311",613000,838000,164677457.303564
"6312",621000,838000,684575981.07641
"6313",629000,838000,975642366.129662
"6314",637000,838000,1320889876.0947
"6315",645000,838000,1701048137.55335
"6316",741000,838000,1165722807.34471
"6317",749000,838000,1604564480.97686
"6318",757000,838000,1224737287.97965
"6319",773000,838000,421380447.168026
"6320",781000,838000,607647223.399218
"6321",789000,838000,369403661.851913
"6322",797000,838000,248289899.958844
"6323",805000,838000,1041609875.98547
"6324",813000,838000,1504142808.81746
"6325",821000,838000,716558445.917257
"6326",829000,838000,1081913658.15228
"6327",837000,838000,942506858.164178
"6328",853000,838000,528948260.647122
"6392",277000,830000,4817849.22204217
"6393",285000,830000,19406277.3250262
"6394",293000,830000,7876786.26305169
"6395",301000,830000,19304694.2917895
"6396",309000,830000,21264191.8615648
"6397",317000,830000,29897133.7423818
"6398",325000,830000,55888148.7985576
"6399",333000,830000,78049884.4388137
"6400",341000,830000,39455386.7933261
"6401",349000,830000,47939434.8339641
"6402",357000,830000,98467011.8352109
"6403",365000,830000,107397619.425095
"6404",373000,830000,97758606.9890042
"6405",381000,830000,51672452.3335985
"6406",389000,830000,81135750.0090803
"6407",397000,830000,25656499.803252
"6408",405000,830000,34300684.4042231
"6409",429000,830000,127009310.976118
"6410",437000,830000,75354844.8820567
"6411",445000,830000,88619163.0545206
"6412",453000,830000,79792852.3589026
"6413",461000,830000,105093827.638385
"6414",469000,830000,109730316.182911
"6415",477000,830000,60977124.4528874
"6416",485000,830000,57927543.7289182
"6417",501000,830000,118496812.298681
"6418",509000,830000,59374035.0437873
"6419",517000,830000,48910182.3764938
"6420",533000,830000,52194598.1250257
"6421",541000,830000,56909604.6361623
"6422",549000,830000,15500382.7045482
"6423",557000,830000,27918752.9784705
"6424",605000,830000,274569748.524441
"6425",613000,830000,494675160.56877
"6426",621000,830000,520123529.028974
"6427",629000,830000,831847965.827322
"6428",637000,830000,1022471493.9024
"6429",645000,830000,2204263758.56254
"6430",749000,830000,1310833542.53083
"6431",773000,830000,1291449234.51475
"6432",781000,830000,411481027.66578
"6433",789000,830000,372610587.83103
"6434",797000,830000,231189092.017981
"6435",805000,830000,791608316.784286
"6436",821000,830000,884861940.310064
"6437",829000,830000,1047934431.25463
"6438",837000,830000,950268023.194092
"6439",845000,830000,1249620330.62211
"6440",853000,830000,467179461.900917
"6508",269000,822000,5989871.42054658
"6509",277000,822000,28822810.7364773
"6510",293000,822000,33429504.9152697
"6511",301000,822000,7190571.98271484
"6512",309000,822000,95942266.6884514
"6513",317000,822000,20308801.1249493
"6514",325000,822000,42049234.450447
"6515",349000,822000,78071306.8383568
"6516",357000,822000,163100221.529879
"6517",365000,822000,84078817.4897018
"6518",373000,822000,65265588.6878062
"6519",381000,822000,270919072.876058
"6520",389000,822000,176539713.69282
"6521",405000,822000,265375991.282628
"6522",413000,822000,500601133.877019
"6523",421000,822000,626208069.706195
"6524",429000,822000,764049803.059212
"6525",437000,822000,227173901.263528
"6526",445000,822000,165634328.138513
"6527",453000,822000,63679213.7426981
"6528",461000,822000,61445274.7802222
"6529",469000,822000,75264286.2631687
"6530",477000,822000,84091843.1784921
"6531",485000,822000,92107944.8337838
"6532",501000,822000,63620547.4572909
"6533",509000,822000,116073842.917476
"6534",517000,822000,106651054.932819
"6535",525000,822000,56224672.1300752
"6536",541000,822000,87997483.0622836
"6537",549000,822000,40114383.9384287
"6538",573000,822000,171747065.747318
"6539",605000,822000,201882092.113694
"6540",613000,822000,275887482.620845
"6541",621000,822000,613821682.585339
"6542",629000,822000,679191982.28769
"6543",637000,822000,897701959.935771
"6544",757000,822000,1690221423.1066
"6545",765000,822000,1454742654.37038
"6546",773000,822000,476112453.913448
"6547",781000,822000,641900681.584104
"6548",789000,822000,236107189.685645
"6549",797000,822000,309113054.827301
"6550",805000,822000,488586549.624668
"6551",813000,822000,1126957897.69673
"6552",829000,822000,930969762.803487
"6553",837000,822000,1392091359.39304
"6554",845000,822000,777896661.016516
"6555",853000,822000,619669706.668361
"6618",277000,814000,2149207.85490574
"6619",317000,814000,22508480.7512799
"6620",325000,814000,18197574.6623623
"6621",333000,814000,29328235.5397135
"6622",341000,814000,58659475.7751302
"6623",349000,814000,48377659.3333137
"6624",357000,814000,154054276.518299
"6625",365000,814000,67439543.6316011
"6626",373000,814000,164848710.766519
"6627",389000,814000,50459456.2641018
"6628",397000,814000,476080362.460155
"6629",405000,814000,522250106.109069
"6630",413000,814000,838968944.712686
"6631",421000,814000,612091551.591048
"6632",437000,814000,335569561.048376
"6633",445000,814000,412648018.001348
"6634",453000,814000,301123842.28648
"6635",461000,814000,49806279.3531841
"6636",469000,814000,88422405.0867946
"6637",477000,814000,96911045.6750927
"6638",485000,814000,79838079.4272682
"6639",509000,814000,65757321.3763021
"6640",517000,814000,51992629.1251157
"6641",525000,814000,39937056.4703039
"6642",549000,814000,27644141.8522193
"6643",557000,814000,31428114.6286883
"6644",589000,814000,81155575.6405015
"6645",613000,814000,299735679.741173
"6646",621000,814000,660510408.976996
"6647",629000,814000,568947284.145408
"6648",637000,814000,1200637150.98444
