"","x","y","tdiff"
"5090",477000,918000,-433553781.219907
"5091",485000,918000,18003270.4647701
"5092",493000,918000,-338697176.863893
"5093",501000,918000,455520960.540196
"5094",517000,918000,350852143.181742
"5095",525000,918000,310717190.560873
"5096",533000,918000,295071190.897231
"5097",541000,918000,609390373.670903
"5098",549000,918000,416108360.49715
"5099",557000,918000,-403431932.39496
"5100",565000,918000,-132511276.304907
"5101",573000,918000,196910195.125322
"5102",581000,918000,-474153752.595467
"5103",589000,918000,-502389837.644763
"5104",613000,918000,-56653003.2306988
"5105",621000,918000,-631686680.645721
"5106",653000,918000,-516406819.0186
"5107",661000,918000,339842450.719829
"5108",669000,918000,-662194939.484734
"5109",677000,918000,-185172082.284057
"5110",781000,918000,2596576714.99447
"5111",789000,918000,-53584377.5588598
"5112",837000,918000,-261333045.05844
"5113",845000,918000,-383975636.388169
"5114",853000,918000,-856731420.417715
"5115",861000,918000,-1273074993.65694
"5116",869000,918000,-1535304251.22194
"5117",877000,918000,-54522205.7250184
"5118",885000,918000,-93419500.6114054
"5119",893000,918000,715922145.94518
"5120",901000,918000,-561743712.674401
"5121",909000,918000,-211920932.265027
"5122",917000,918000,-151129314.86828
"5123",925000,918000,473066165.394423
"5124",933000,918000,-599367974.308109
"5125",941000,918000,-637987852.072504
"5126",949000,918000,356895516.632174
"5127",957000,918000,119366410.714568
"5128",965000,918000,-221581538.786121
"5129",981000,918000,-153627434.778812
"5130",989000,918000,1460733122.96839
"5131",997000,918000,-268385903.31647
"5191",13000,910000,1816697.50854621
"5192",85000,910000,87836512.0126032
"5193",149000,910000,120795815.522388
"5194",165000,910000,35360857.1490852
"5195",181000,910000,-176815139.093275
"5196",189000,910000,833986720.398063
"5197",205000,910000,-140892390.214315
"5198",221000,910000,412638405.968154
"5199",237000,910000,202936511.661757
"5200",245000,910000,903861157.956195
"5201",285000,910000,928405926.451022
"5202",293000,910000,84031250.6722859
"5203",301000,910000,650955869.553137
"5204",309000,910000,301599822.841346
"5205",317000,910000,483813961.801684
"5206",325000,910000,542564956.240237
"5207",333000,910000,596367847.564293
"5208",341000,910000,123381328.486345
"5209",357000,910000,129838129.806596
"5210",365000,910000,28629982.0631149
"5211",373000,910000,166250276.886101
"5212",381000,910000,115777574.617697
"5213",389000,910000,315616303.630601
"5214",397000,910000,-317474054.887804
"5215",405000,910000,-183580472.890967
"5216",413000,910000,-50241690.0980235
"5217",421000,910000,-369823246.22217
"5218",429000,910000,385625656.418128
"5219",437000,910000,-435457159.034583
"5220",445000,910000,918376586.858474
"5221",453000,910000,47666236.5060772
"5222",469000,910000,-324311828.000065
"5223",477000,910000,-314932206.742104
"5224",485000,910000,-475725350.407778
"5225",493000,910000,291650125.185802
"5226",501000,910000,340676779.778859
"5227",517000,910000,280431146.901986
"5228",525000,910000,208044980.375304
"5229",533000,910000,841163343.72888
"5230",541000,910000,197283662.217957
"5231",549000,910000,107611806.866014
"5232",557000,910000,-495763595.110674
"5233",565000,910000,-394017156.641171
"5234",573000,910000,-349735615.836571
"5235",581000,910000,-53246630.2099056
"5236",589000,910000,-309093737.514202
"5237",613000,910000,-680634519.156766
"5238",621000,910000,-151855161.273277
"5239",653000,910000,-289529206.888927
"5240",669000,910000,-469217113.772304
"5241",781000,910000,-572971750.805964
"5242",797000,910000,-574032416.132121
"5243",821000,910000,553565140.908204
"5244",837000,910000,-373548138.268517
"5245",845000,910000,-228688387.459236
"5246",861000,910000,-555567124.809171
"5247",869000,910000,-597805025.164499
"5248",893000,910000,-277225106.574653
"5249",901000,910000,-228110941.145032
"5250",909000,910000,190439593.312867
"5251",917000,910000,417926625.562319
"5252",925000,910000,-590300649.578645
"5253",933000,910000,-951097595.04557
"5254",941000,910000,219771573.61433
"5255",957000,910000,-69137265.5369287
"5256",965000,910000,-467780274.961745
"5257",973000,910000,-400613731.034637
"5258",981000,910000,280637267.955277
"5259",989000,910000,206448282.289377
"5317",45000,902000,152406165.049581
"5318",133000,902000,432781665.219565
"5319",173000,902000,-90209737.0340763
"5320",189000,902000,117885064.65039
"5321",205000,902000,47613573.4248165
"5322",229000,902000,37666749.8877253
"5323",253000,902000,519857161.702416
"5324",269000,902000,540519577.656961
"5325",285000,902000,198254325.758085
"5326",293000,902000,162725890.227375
"5327",301000,902000,281963618.213527
"5328",317000,902000,845992038.264604
"5329",333000,902000,592045212.393088
"5330",341000,902000,434584776.943823
"5331",365000,902000,248298778.782526
"5332",373000,902000,141116349.498346
"5333",397000,902000,157509371.205244
"5334",405000,902000,-128435859.116289
"5335",413000,902000,394672067.557634
"5336",421000,902000,495929468.357678
"5337",429000,902000,134762920.156379
"5338",437000,902000,-287358430.30224
"5339",453000,902000,98153301.1175478
"5340",469000,902000,-162450061.089458
"5341",485000,902000,-88489255.5556554
"5342",493000,902000,45174135.9057838
"5343",501000,902000,28307326.9709286
"5344",509000,902000,339294537.848795
"5345",517000,902000,385976866.312452
"5346",525000,902000,476326099.329138
"5347",533000,902000,12949194.9169677
"5348",541000,902000,276404197.68768
"5349",557000,902000,-248388585.87353
"5350",565000,902000,-68265693.154285
"5351",581000,902000,-349433317.226665
"5352",589000,902000,264131728.708886
"5353",597000,902000,179407212.523778
"5354",613000,902000,132890896.455699
"5355",621000,902000,-40774603.9884407
"5356",653000,902000,-794299883.569239
"5357",661000,902000,-260306128.819683
"5358",669000,902000,-944587496.112357
"5359",781000,902000,-708930857.359054
"5360",797000,902000,-773796965.169851
"5361",805000,902000,-463163688.3616
"5362",821000,902000,-196327751.126624
"5363",829000,902000,82697845.7417597
"5364",837000,902000,50689723.14758
"5365",845000,902000,-923056035.588777
"5366",861000,902000,-231627369.803134
"5367",869000,902000,-473524220.951888
"5368",893000,902000,45806930.2988918
"5369",901000,902000,-121743546.880015
"5370",909000,902000,-180106515.02243
"5371",917000,902000,-38623853.5808719
"5372",925000,902000,-442955850.434318
"5373",933000,902000,-142393949.474026
"5374",941000,902000,90077336.61251
"5375",949000,902000,399194106.815324
"5376",957000,902000,403401192.463484
"5377",965000,902000,-194800856.151287
"5378",973000,902000,1519480971.03146
"5379",981000,902000,446239879.028514
"5380",997000,902000,-134460631.946668
"5437",133000,894000,149838865.177697
"5438",141000,894000,550794981.00115
"5439",165000,894000,-65882800.6926938
"5440",181000,894000,224418127.557044
"5441",221000,894000,322119143.583807
"5442",245000,894000,288239573.897394
"5443",261000,894000,-161880552.306693
"5444",269000,894000,356253742.000289
"5445",277000,894000,-68003135.9021988
"5446",285000,894000,664702833.818768
"5447",293000,894000,93783566.7010712
"5448",301000,894000,380386672.892622
"5449",309000,894000,318576617.171323
"5450",317000,894000,688182872.079461
"5451",333000,894000,221196302.569344
"5452",341000,894000,475231867.383878
"5453",349000,894000,168542689.249536
"5454",357000,894000,52911317.5079227
"5455",365000,894000,617362114.953609
"5456",373000,894000,356827525.964086
"5457",381000,894000,159487215.125074
"5458",389000,894000,38884340.3162062
"5459",397000,894000,590638250.750852
"5460",405000,894000,-76338413.576711
"5461",413000,894000,-39079624.3219293
"5462",421000,894000,329077527.069365
"5463",429000,894000,37570998.5809991
"5464",437000,894000,306022505.79956
"5465",445000,894000,395570719.959004
"5466",453000,894000,66587124.8407102
"5467",461000,894000,235048257.341797
"5468",469000,894000,207366334.446246
"5469",477000,894000,209748114.710747
"5470",485000,894000,157505748.609948
"5471",493000,894000,41882121.6337033
"5472",501000,894000,-60749151.7569401
"5473",509000,894000,263916250.070778
"5474",525000,894000,-10341574.0332256
"5475",533000,894000,46853880.0557567
"5476",541000,894000,301079657.554721
"5477",557000,894000,-287068517.196554
"5478",565000,894000,-121178683.940688
"5479",573000,894000,-134965168.920139
"5480",589000,894000,174115312.318441
"5481",597000,894000,-435718467.458035
"5482",605000,894000,-2466427528.07759
"5483",613000,894000,418655927.941129
"5484",629000,894000,226965840.513382
"5485",637000,894000,-642018358.482184
"5486",653000,894000,-653963974.134535
"5487",773000,894000,789354024.46788
"5488",781000,894000,-535738906.346736
"5489",789000,894000,-659225819.512065
"5490",797000,894000,-365398792.278371
"5491",813000,894000,-474481265.940345
"5492",829000,894000,-517229045.180061
"5493",837000,894000,-369259934.98566
"5494",845000,894000,-563327148.060965
"5495",853000,894000,-209877952.385204
"5496",861000,894000,7319289.85536999
"5497",877000,894000,111557184.755115
"5498",885000,894000,-93676752.7904924
"5499",893000,894000,43300992.0221391
"5500",901000,894000,124822766.488665
"5501",909000,894000,612779032.381183
"5502",917000,894000,115789509.919964
"5503",925000,894000,-369537630.799763
"5504",933000,894000,-213588332.122776
"5505",941000,894000,598538040.627172
"5506",949000,894000,448158117.841034
"5507",957000,894000,496079805.543418
"5508",965000,894000,75690185.0746171
"5509",973000,894000,-2474382.46688652
"5510",981000,894000,-655058923.76355
"5570",45000,886000,301861180.938193
"5571",133000,886000,34008742.0220608
"5572",141000,886000,482769006.780887
"5573",213000,886000,309610313.853504
"5574",245000,886000,556398476.993507
"5575",253000,886000,778437242.062946
"5576",261000,886000,-7562973.43353772
"5577",277000,886000,74631326.7651818
"5578",285000,886000,57946455.5026798
"5579",301000,886000,319809508.615366
"5580",309000,886000,279151899.780314
"5581",317000,886000,96769759.198671
"5582",325000,886000,588553843.570098
"5583",333000,886000,358303904.142359
"5584",341000,886000,65463312.9588221
"5585",349000,886000,127808517.192655
"5586",357000,886000,203619562.866267
"5587",373000,886000,651479212.025073
"5588",381000,886000,179026363.387336
"5589",397000,886000,54769362.1866226
"5590",405000,886000,-55946658.3552205
"5591",413000,886000,-3220524.02758217
"5592",421000,886000,165491619.599268
"5593",429000,886000,156565588.21305
"5594",437000,886000,-196349590.317527
"5595",445000,886000,195559410.376362
"5596",453000,886000,82500208.2941263
"5597",461000,886000,224977155.113066
"5598",469000,886000,39069286.6255343
"5599",477000,886000,72178808.9684046
"5600",485000,886000,252218017.964777
"5601",493000,886000,-56323332.6306552
"5602",509000,886000,229145683.768366
"5603",517000,886000,29478116.9077484
"5604",525000,886000,505461911.812063
"5605",533000,886000,95714868.5853626
"5606",541000,886000,-382690370.009764
"5607",557000,886000,451818104.058689
"5608",565000,886000,159648326.038757
"5609",573000,886000,-473611991.864199
"5610",581000,886000,-138474453.181158
"5611",597000,886000,-183835736.699806
"5612",653000,886000,-391018568.444643
"5613",765000,886000,135061206.638752
"5614",773000,886000,-276825371.869616
"5615",781000,886000,-556223740.735815
"5616",797000,886000,-565028229.184833
"5617",805000,886000,-914987228.844942
"5618",813000,886000,-593448697.249885
"5619",821000,886000,68714925.99735
"5620",829000,886000,588056336.717661
"5621",837000,886000,-557256307.516195
"5622",845000,886000,-376636231.523059
"5623",853000,886000,150038987.464664
"5624",861000,886000,-80949986.8462022
"5625",869000,886000,53052659.3439486
"5626",877000,886000,193823823.514387
"5627",885000,886000,401538640.262917
"5628",893000,886000,-209780769.095206
"5629",901000,886000,192105429.889236
"5630",909000,886000,162889175.97233
"5631",917000,886000,77619810.0272357
"5632",925000,886000,381309945.98615
"5633",933000,886000,92831512.0506913
"5634",941000,886000,-385442579.972075
"5635",949000,886000,1285298.10991859
"5636",957000,886000,492847738.828403
"5637",965000,886000,-589660287.979967
"5638",973000,886000,183800828.060521
"5639",981000,886000,-52816968.498701
"5640",989000,886000,-419667636.423927
"5695",93000,878000,496377093.427097
"5696",149000,878000,282868560.56821
"5697",237000,878000,958248649.890072
"5698",245000,878000,820460793.118972
"5699",253000,878000,240781713.864548
"5700",261000,878000,501122463.493737
"5701",269000,878000,322354272.094294
"5702",285000,878000,39337684.7720164
"5703",293000,878000,826274389.956808
"5704",301000,878000,831128613.458991
"5705",309000,878000,149690952.607745
"5706",317000,878000,404798122.23262
"5707",325000,878000,181289450.518317
"5708",333000,878000,209224342.352998
"5709",341000,878000,782244685.269895
"5710",349000,878000,117100669.471899
"5711",357000,878000,336730521.66892
"5712",365000,878000,517171352.758521
"5713",373000,878000,455677199.057923
"5714",381000,878000,205321207.219298
"5715",389000,878000,297951673.212091
"5716",397000,878000,129731252.58998
"5717",405000,878000,-132554565.750624
"5718",413000,878000,-135881898.324115
"5719",421000,878000,655884966.450919
"5720",429000,878000,-221178447.467184
"5721",437000,878000,236142908.403361
"5722",445000,878000,-41195460.5038742
"5723",453000,878000,84773471.8237084
"5724",461000,878000,573581131.296438
"5725",469000,878000,62619989.7251805
"5726",477000,878000,132936753.939133
"5727",485000,878000,49890582.418
"5728",509000,878000,506333656.381509
"5729",517000,878000,291540751.241585
"5730",525000,878000,531239486.396075
"5731",533000,878000,216891574.790863
"5732",549000,878000,-297565387.056371
"5733",557000,878000,245451046.951512
"5734",573000,878000,-374516546.828835
"5735",581000,878000,-634939795.411699
"5736",589000,878000,-554104548.500331
"5737",613000,878000,-19269346.1951654
"5738",629000,878000,1129131714.65406
"5739",637000,878000,36518424.2672622
"5740",645000,878000,-681338621.130265
"5741",765000,878000,-915322142.600077
"5742",773000,878000,-838910314.568667
"5743",781000,878000,46899567.5850726
"5744",789000,878000,-326616782.358235
"5745",797000,878000,-461085988.02516
"5746",805000,878000,-1073084658.74152
"5747",813000,878000,16520378.9106431
"5748",821000,878000,-399780389.376689
"5749",829000,878000,-299237968.69327
"5750",837000,878000,-311091972.597199
"5751",845000,878000,-649243403.573868
"5752",853000,878000,-773631045.158263
"5753",861000,878000,-394057943.723829
"5754",869000,878000,-270223376.054856
"5755",877000,878000,-196011413.028228
"5756",885000,878000,-165140903.491746
"5757",901000,878000,-406090681.601329
"5758",909000,878000,-338242305.419566
"5759",917000,878000,190071582.871811
"5760",925000,878000,-95353609.8733599
"5761",933000,878000,-919167169.003537
"5762",941000,878000,798960361.411015
"5763",949000,878000,220004323.17822
"5764",957000,878000,602763447.222735
"5765",965000,878000,290464650.588037
"5766",973000,878000,48344326.8147147
"5767",981000,878000,1646870745.10185
"5768",989000,878000,-47451868.5299515
"5825",53000,870000,89521903.3179186
"5826",141000,870000,595829869.241732
"5827",149000,870000,30187296.9260269
"5828",165000,870000,19183429.9061996
"5829",197000,870000,202093036.50071
"5830",245000,870000,10898849.2586748
"5831",293000,870000,305077878.442449
"5832",301000,870000,260753384.710243
"5833",309000,870000,330621139.242275
"5834",317000,870000,144653820.16307
"5835",325000,870000,-39182889.7466695
"5836",333000,870000,563357595.205696
"5837",349000,870000,495538743.231111
"5838",357000,870000,602904820.800492
"5839",365000,870000,621983809.022543
"5840",373000,870000,232534290.760666
"5841",381000,870000,73390864.3508183
"5842",389000,870000,5716412.08483776
"5843",397000,870000,142357248.775787
"5844",405000,870000,93946909.7549121
"5845",413000,870000,157870537.852012
"5846",421000,870000,-122792431.755262
"5847",429000,870000,-75046683.3125485
"5848",437000,870000,236249990.653712
"5849",445000,870000,376760047.19701
"5850",453000,870000,310477895.893079
"5851",461000,870000,15732923.3324197
"5852",477000,870000,372004042.502039
"5853",485000,870000,-69445369.3129809
"5854",493000,870000,-72672976.6292081
"5855",501000,870000,160905558.660452
"5856",517000,870000,803985667.020778
"5857",525000,870000,424690818.789519
"5858",533000,870000,574160066.771483
"5859",541000,870000,401564986.632537
"5860",557000,870000,-124095594.847183
"5861",565000,870000,-294109837.853623
"5862",605000,870000,-166124560.074057
"5863",613000,870000,100629984.831097
"5864",621000,870000,-252542080.003669
"5865",629000,870000,-691138273.152438
"5866",637000,870000,-51230899.4755607
"5867",653000,870000,-449884968.488764
"5868",765000,870000,425222712.378861
"5869",773000,870000,-935836004.00555
"5870",781000,870000,-410728492.217413
"5871",789000,870000,-736429251.118468
"5872",797000,870000,-594743386.857762
"5873",805000,870000,704027648.829259
"5874",813000,870000,112039867.895236
"5875",821000,870000,-837220212.836848
"5876",829000,870000,-701558323.831537
"5877",837000,870000,-685521807.708325
"5878",845000,870000,-340418837.34782
"5879",853000,870000,-818671047.010032
"5880",861000,870000,-294952433.791753
"5881",869000,870000,-269901069.488366
"5882",877000,870000,-147840519.595634
"5883",885000,870000,-312474768.201807
"5884",893000,870000,-140999621.297727
"5885",901000,870000,-295877097.995395
"5886",909000,870000,-135191619.598709
"5887",925000,870000,187247058.260029
"5888",949000,870000,233290287.852847
"5889",957000,870000,-241398206.267081
"5890",965000,870000,85644900.2131816
"5891",973000,870000,-17345340.4041028
"5892",981000,870000,324371394.099874
"5893",989000,870000,132644761.601056
"5946",53000,862000,578517888.516858
"5947",93000,862000,381840664.996364
"5948",117000,862000,57983190.6595847
"5949",133000,862000,528128300.723995
"5950",189000,862000,2255731852.92587
"5951",205000,862000,131812164.418741
"5952",301000,862000,565941337.739107
"5953",317000,862000,381494641.816682
"5954",325000,862000,288345628.019581
"5955",333000,862000,415392397.388372
"5956",341000,862000,-23091536.058192
"5957",349000,862000,314234612.028385
"5958",357000,862000,515690334.913196
"5959",365000,862000,443327305.974518
"5960",381000,862000,418370102.755295
"5961",389000,862000,473317911.577934
"5962",397000,862000,48827106.9241988
"5963",405000,862000,-43556860.5016656
"5964",413000,862000,-5686186.08831766
"5965",421000,862000,716098995.578277
"5966",429000,862000,-21975026.1423811
"5967",437000,862000,38387500.4735822
"5968",445000,862000,289683728.622553
"5969",453000,862000,78591205.300176
"5970",461000,862000,37195414.4432537
"5971",469000,862000,214493570.639602
"5972",477000,862000,93700637.9061846
"5973",485000,862000,515904611.658366
"5974",493000,862000,363627309.812682
"5975",501000,862000,389576166.831786
"5976",509000,862000,87524484.4871541
"5977",517000,862000,264202245.66435
"5978",533000,862000,108896110.538341
"5979",541000,862000,-189997828.708337
"5980",549000,862000,-469417188.86774
"5981",557000,862000,119063471.703982
"5982",565000,862000,75516634.6761836
"5983",581000,862000,-243333214.759743
"5984",605000,862000,-357533134.01393
"5985",613000,862000,170172793.256325
"5986",621000,862000,-82764808.3634338
"5987",637000,862000,406223323.743448
"5988",645000,862000,-584672058.00812
"5989",653000,862000,-234737195.54193
"5990",757000,862000,-17136240.4263442
"5991",765000,862000,-432784146.048414
"5992",773000,862000,252419286.58366
"5993",781000,862000,-19975613.7539613
"5994",789000,862000,604529491.01523
"5995",797000,862000,290129645.276315
"5996",805000,862000,383377488.463731
"5997",813000,862000,27929656.2879248
"5998",821000,862000,-531591365.966837
"5999",829000,862000,348770111.335434
"6000",837000,862000,-296702070.292997
"6001",853000,862000,-529233982.33199
"6002",861000,862000,-723145385.57438
"6003",877000,862000,-466461665.882452
"6004",893000,862000,-444002869.43905
"6005",901000,862000,-265993941.363355
"6006",909000,862000,-309729001.32204
"6007",925000,862000,-524976975.667852
"6008",933000,862000,-741122365.839674
"6009",941000,862000,-650634913.745711
"6010",957000,862000,-460603004.560905
"6011",965000,862000,231796788.165641
"6012",973000,862000,-286690151.91693
"6013",981000,862000,-429538947.886606
"6063",277000,854000,244147093.352184
"6064",285000,854000,542630889.153103
"6065",301000,854000,351647692.732361
"6066",325000,854000,418150830.045823
"6067",341000,854000,706940835.467669
"6068",349000,854000,647663252.254258
"6069",357000,854000,225998212.605884
"6070",365000,854000,688804400.988171
"6071",373000,854000,112659215.134431
"6072",381000,854000,360246630.482673
"6073",389000,854000,378234972.855189
"6074",397000,854000,22357211.2640742
"6075",405000,854000,443567125.446765
"6076",413000,854000,40059335.1189119
"6077",429000,854000,134690100.711813
"6078",437000,854000,242240095.33524
"6079",445000,854000,167834821.108524
"6080",453000,854000,293653928.769273
"6081",461000,854000,-10244603.3957463
"6082",469000,854000,60546573.3545417
"6083",477000,854000,82421107.0699611
"6084",485000,854000,90504488.8446745
"6085",493000,854000,-26209455.2668762
"6086",501000,854000,222248389.835678
"6087",509000,854000,278648142.655278
"6088",517000,854000,139545882.432262
"6089",525000,854000,126168599.178284
"6090",533000,854000,216990663.779121
"6091",541000,854000,146271004.262568
"6092",549000,854000,-51379199.107021
"6093",621000,854000,-67123896.7334071
"6094",637000,854000,-421178760.244924
"6095",645000,854000,-450192477.960332
"6096",653000,854000,-346278817.381949
"6097",661000,854000,-399204287.335312
"6098",749000,854000,-1092007419.69872
"6099",757000,854000,-396376144.064183
"6100",765000,854000,-26445655.0631374
"6101",773000,854000,492316996.097291
"6102",781000,854000,69845213.8726262
"6103",789000,854000,1724202910.03903
"6104",797000,854000,534895150.390282
"6105",805000,854000,-491873341.678938
"6106",813000,854000,486834412.844233
"6107",821000,854000,-675010548.196417
"6108",829000,854000,-334472016.442483
"6109",837000,854000,-1110513968.27713
"6110",861000,854000,-579019964.378971
"6111",869000,854000,-143495003.973643
"6112",885000,854000,-188242919.291738
"6113",893000,854000,-369269021.372061
"6114",901000,854000,-292790148.943359
"6115",941000,854000,-104428306.580789
"6116",965000,854000,-161225421.347275
"6166",181000,846000,1397577977.00206
"6167",277000,846000,438720580.898351
"6168",285000,846000,468601101.011131
"6169",317000,846000,275933979.704745
"6170",325000,846000,64786924.9539377
"6171",333000,846000,349584882.322424
"6172",341000,846000,435538657.144356
"6173",349000,846000,590507257.194635
"6174",365000,846000,592364410.136214
"6175",381000,846000,100595044.222163
"6176",389000,846000,234756032.225893
"6177",397000,846000,21705256.6667792
"6178",405000,846000,137583754.775271
"6179",413000,846000,638279778.604015
"6180",421000,846000,477967544.293834
"6181",429000,846000,57839549.6588909
"6182",445000,846000,159992656.800128
"6183",453000,846000,104926325.447659
"6184",461000,846000,71360971.7391644
"6185",469000,846000,135562314.601862
"6186",477000,846000,395166900.03895
"6187",485000,846000,560370497.623136
"6188",493000,846000,82975578.2077589
"6189",501000,846000,63902377.370528
"6190",509000,846000,272617567.559876
"6191",517000,846000,146307373.47472
"6192",525000,846000,288891893.555107
"6193",533000,846000,141818633.161097
"6194",549000,846000,-136398980.250305
"6196",621000,846000,-209124024.290679
"6197",637000,846000,-124128383.845787
"6198",749000,846000,-107152259.219817
"6199",765000,846000,-228153331.412097
"6200",773000,846000,82315155.6130853
"6201",781000,846000,996800546.821827
"6202",789000,846000,219828018.725062
"6203",797000,846000,179896664.561777
"6204",805000,846000,193389417.820096
"6205",813000,846000,-462933153.412676
"6206",821000,846000,-529968803.403027
"6207",829000,846000,-560882020.8658
"6208",869000,846000,-127296653.241814
"6209",877000,846000,-104530301.644029
"6210",885000,846000,-290296534.588824
"6211",893000,846000,1149041184.8017
"6212",901000,846000,-99268273.4184772
"6213",909000,846000,-57234499.9719015
"6214",917000,846000,-889360462.676602
"6215",933000,846000,657344965.129942
"6216",941000,846000,-322458460.898377
"6217",949000,846000,-448527034.891604
"6218",965000,846000,-618060459.846046
"6219",973000,846000,76598276.4303641
"6274",109000,838000,159595564.37877
"6275",197000,838000,80731310.5318094
"6276",253000,838000,72700865.8023375
"6277",261000,838000,145940075.434788
"6278",277000,838000,8623496.16826406
"6279",293000,838000,42201339.5034747
"6280",301000,838000,1419673120.22625
"6281",309000,838000,302526944.054575
"6282",317000,838000,565289071.937522
"6283",325000,838000,361111983.275424
"6284",341000,838000,279701995.464679
"6285",349000,838000,521555108.721855
"6286",365000,838000,503548384.856454
"6287",373000,838000,330569203.865577
"6288",381000,838000,721270008.140385
"6289",389000,838000,749230036.486222
"6290",397000,838000,33947967.5532855
"6291",405000,838000,424691169.91548
"6292",413000,838000,375725783.436882
"6293",421000,838000,148511181.985475
"6294",429000,838000,-36783960.0268468
"6295",437000,838000,496581757.11379
"6296",445000,838000,101035217.101222
"6297",453000,838000,130192923.570231
"6298",469000,838000,640472300.1206
"6299",477000,838000,161885053.864532
"6300",485000,838000,38462612.2438542
"6301",493000,838000,149025760.350718
"6302",501000,838000,457261303.010503
"6303",509000,838000,300832621.712851
"6304",517000,838000,61999275.7337636
"6305",525000,838000,79494776.0083949
"6306",533000,838000,-42573439.6952902
"6307",541000,838000,254076964.35511
"6308",557000,838000,-61827749.7782985
"6309",565000,838000,268344545.156859
"6311",613000,838000,2652919.19420069
"6312",621000,838000,92210117.7389125
"6313",629000,838000,-911856275.267245
"6314",637000,838000,-786655026.403322
"6315",645000,838000,-1697315714.30785
"6316",741000,838000,-1078184539.82853
"6317",749000,838000,-530246551.465428
"6318",757000,838000,379597015.362665
"6319",773000,838000,197159933.828563
"6320",781000,838000,-123579054.125008
"6321",789000,838000,64491444.6736279
"6322",797000,838000,-148511556.603087
"6323",805000,838000,-215580876.227594
"6324",813000,838000,67803334.5497925
"6325",821000,838000,115381505.348912
"6326",829000,838000,-306786538.281799
"6327",837000,838000,32194385.0338633
"6328",853000,838000,118173381.106567
"6392",277000,830000,245256333.219238
"6393",285000,830000,417909300.851667
"6394",293000,830000,35544046.5898189
"6395",301000,830000,34366796.6267906
"6396",309000,830000,289233266.91446
"6397",317000,830000,388009260.866583
"6398",325000,830000,447485288.483591
"6399",333000,830000,104556600.492046
"6400",341000,830000,692571326.620676
"6401",349000,830000,272886516.173261
"6402",357000,830000,941403550.988547
"6403",365000,830000,30821820.8868452
"6404",373000,830000,62881699.7687122
"6405",381000,830000,334479099.409785
"6406",389000,830000,270092311.91657
"6407",397000,830000,357766990.436545
"6408",405000,830000,317425551.750958
"6409",429000,830000,628800000.277298
"6410",437000,830000,446816101.451342
"6411",445000,830000,114230069.337956
"6412",453000,830000,115055656.738148
"6413",461000,830000,189601122.525042
"6414",469000,830000,199783203.528801
"6415",477000,830000,-29190155.1801001
"6416",485000,830000,249658496.200537
"6417",501000,830000,325014039.53556
"6418",509000,830000,728228320.101902
"6419",517000,830000,548043712.309517
"6420",533000,830000,250809729.39461
"6421",541000,830000,1085537.37009027
"6422",549000,830000,168926884.106615
"6423",557000,830000,19830159.9363134
"6424",605000,830000,-39332283.0650326
"6425",613000,830000,-222364397.950613
"6426",621000,830000,494515684.814143
"6427",629000,830000,-823390224.443016
"6428",637000,830000,-928393158.54075
"6429",645000,830000,-1496778253.44863
"6430",749000,830000,-1056761867.79561
"6431",773000,830000,-1046454062.23832
"6432",781000,830000,259605766.894778
"6433",789000,830000,-52682499.5115201
"6434",797000,830000,454330777.408074
"6435",805000,830000,-702143270.776483
"6436",821000,830000,-813856956.997785
"6437",829000,830000,-813743486.163761
"6438",837000,830000,57739600.2848701
"6439",845000,830000,-868042372.060506
"6440",853000,830000,-291253861.680685
"6508",269000,822000,135403764.206339
"6509",277000,822000,380462984.344045
"6510",293000,822000,16715889.3789454
"6511",301000,822000,566697156.736539
"6512",309000,822000,154291528.285794
"6513",317000,822000,113937538.116667
"6514",325000,822000,288697408.68038
"6515",349000,822000,525875502.691106
"6516",357000,822000,450486555.511303
"6517",365000,822000,237134614.657527
"6518",373000,822000,688180194.246931
"6519",381000,822000,27555659.9007514
"6520",389000,822000,219420696.308772
"6521",405000,822000,186509782.279837
"6522",413000,822000,-298828906.845635
"6523",421000,822000,-105576583.268749
"6524",429000,822000,-574033418.300009
"6525",437000,822000,-160144132.060847
"6526",445000,822000,694122081.332008
"6527",453000,822000,379843953.761443
"6528",461000,822000,758182426.220167
"6529",469000,822000,292551506.453296
"6530",477000,822000,20621822.1630083
"6531",485000,822000,165965014.954458
"6532",501000,822000,184680061.742694
"6533",509000,822000,-116073842.917476
"6534",517000,822000,241663863.208266
"6535",525000,822000,189725965.7006
"6536",541000,822000,862562130.755096
"6537",549000,822000,49569155.467675
"6538",573000,822000,-150407481.851
"6539",605000,822000,786539547.467216
"6540",613000,822000,-275887482.620845
"6541",621000,822000,-248863112.365581
"6542",629000,822000,-118255332.663721
"6543",637000,822000,-98910300.8381855
"6544",757000,822000,-1601122019.25959
"6545",765000,822000,-972515722.442542
"6546",773000,822000,-171378529.659162
"6547",781000,822000,-461629118.61159
"6548",789000,822000,597520910.876662
"6549",797000,822000,-43196187.9088489
"6550",805000,822000,-76390977.3765118
"6551",813000,822000,-729113995.72614
"6552",829000,822000,-445775637.627666
"6553",837000,822000,-761568214.566545
"6554",845000,822000,-244485217.027983
"6555",853000,822000,242799106.270135
"6618",277000,814000,351805071.391624
"6619",317000,814000,342991168.701914
"6620",325000,814000,768589062.555013
"6621",333000,814000,252242368.675286
"6622",341000,814000,116976723.1542
