Site,DOY,HHMM,VPD,PAR,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20
SYV,191,1430,1.87,1585,0.42636,0.21823,0.10807,0.47348,0.42421,0.16675,0.28484,0.13133,0.16503,0.23384,0.12909,0.34832,0.28382,0.23437,NaN,0.30181,0.25056,0.36381,0.096915,0.37865
SYV,191,1500,1.93,1446.7,0.4139,0.21561,0.10702,0.46557,0.39903,0.16417,0.27242,0.13145,0.16498,0.22882,0.13377,0.34868,0.26481,0.22954,NaN,0.28481,0.25728,0.35719,0.099063,0.3803
SYV,191,1530,1.93,1297.9,0.42503,0.20685,0.10778,0.46382,0.40577,0.16161,0.26377,0.12681,0.1595,0.21052,0.13583,0.35706,0.25136,0.22223,NaN,0.27726,0.25284,0.35012,0.093891,0.36902
SYV,191,1600,1.95,1099.5,0.41073,0.19864,0.10959,0.47689,0.40902,0.17252,0.26818,0.12493,0.15966,0.20293,0.14151,0.35955,0.25167,0.21925,NaN,0.27244,0.25911,0.34894,0.085935,0.36531
SYV,191,1630,1.9,895.85,0.38854,0.18808,0.10619,0.46533,0.38335,0.17125,0.26123,0.12287,0.15298,0.19052,0.13684,0.35059,0.23499,0.21157,NaN,0.26034,0.2511,0.34372,0.077241,0.35392
SYV,191,1700,1.86,661.29,0.36311,0.17549,0.097689,0.44903,0.34202,0.16053,0.24673,0.12316,0.14192,0.17333,0.14029,0.30225,0.19899,0.20204,NaN,0.23559,0.23716,0.3363,0.074187,0.3359
SYV,191,1730,1.76,489.78,0.33315,0.16005,0.079104,0.42521,0.3181,0.1616,0.2364,0.11877,0.13246,0.15733,0.13561,0.24964,0.16784,0.1941,NaN,0.20916,0.2308,0.32847,0.073481,0.32266
SYV,191,1800,1.68,327.19,0.30888,0.14349,0.065449,0.38913,0.28258,0.15284,0.21326,0.10699,0.11578,0.13861,0.13318,0.17252,0.12884,0.18414,NaN,0.18154,0.21019,0.31158,0.069817,0.30028
SYV,191,1830,1.55,188.01,0.29836,0.12868,0.050729,0.34055,0.25395,0.11185,0.1866,0.089647,0.099765,0.11983,0.1312,0.12179,0.098405,0.16491,NaN,0.14649,0.18622,0.29301,0.063463,0.28302
SYV,191,1900,1.42,74.15,0.25728,0.11175,0.040294,0.27753,0.2239,0.067103,0.15357,0.075312,0.082931,0.1023,0.12922,0.071545,0.071932,0.14674,NaN,0.11671,0.16236,0.27654,0.0476,0.25863
SYV,191,1930,1.27,13.65,0.22996,0.095479,0.031639,0.2008,0.18741,0.038983,0.11568,0.060863,0.06502,0.083671,0.14249,0.033675,0.053271,0.1221,NaN,0.088053,0.13341,0.24434,0.028492,0.23109
SYV,191,2000,1.1,0,0.19536,0.080187,0.023571,0.14229,0.14293,0.018866,0.078826,0.047267,0.046501,0.066647,0.14118,0.014988,0.038202,0.097702,NaN,0.059906,0.10145,0.20255,0.011014,0.19407
SYV,191,2030,0.98,0,0.16997,0.06433,0.011926,0.094614,0.10232,0.0023332,0.051964,0.038167,0.029269,0.044269,0.13871,0,0.025481,0.070096,NaN,0.037211,0.069695,0.15359,0.0005334,0.15183
SYV,191,2100,0.86,0,0.13739,0.051806,0.0088847,0.060455,0.078209,0.0014209,0.035832,0.03242,0.019634,0.032489,0.14858,0,0.016844,0.04698,NaN,0.022604,0.039724,0.11759,0,0.12149
SYV,191,2130,0.78,0,0.11205,0.039885,0.0054325,0.042357,0.055332,0,0.026531,0.027946,0.013985,0.019532,0.16567,0,0.012797,0.03322,NaN,0.014261,0.019007,0.098191,0,0.093153
SYV,191,2200,0.72,0,0.09198,0.030532,0.0022165,0.030167,0.039152,0,0.020925,0.02246,0.0095018,0.01059,0.19864,0,0.010417,0.025093,NaN,0.0093776,0.012532,0.085978,0,0.074707
SYV,191,2230,0.65,0,0.075865,0.023615,0.0011402,0.020172,0.029474,0,0.01599,0.01926,0.0072541,0.0073901,0.19993,0,0.0099136,0.021287,NaN,0.0058633,0.010434,0.074516,0,0.061565
SYV,191,2300,0.6,0,0.059424,0.017839,0,0.012766,0.024072,0,0.012917,0.01608,0.0065839,0.0028162,0.19501,0,0.009411,0.016121,NaN,0.0036907,0.0091113,0.065818,0,0.050414
SYV,191,2330,0.6,0,0.045009,0.012424,0,0.0059754,0.018173,0.00029758,0.0092615,0.013949,0.0063851,0,0.18858,0,0.0082095,0.012901,NaN,0.0021845,0.0074863,0.057727,0,0.04114
SYV,192,0,0.62,0,0.036742,0.0076532,0.00046375,0.003807,0.012159,0,0.0072776,0.011828,0.0054025,0,0.18192,0,0.0058501,0.011933,NaN,0.00035505,0.0067831,0.050833,0,0.033243
SYV,192,30,0.58,0,0.029845,0.0049707,0.0004505,0.0019838,0.01239,0.0032696,0.0056002,0.009715,0.0058309,0,0.17756,0,0.0048882,0.011998,NaN,0,0.0066918,0.04403,0.0018587,0.027068
SYV,192,100,0.5,0,0.01888,0.0065394,1.32E-05,0,0.003923,0,0.0033344,0.0087765,0.0039112,0,0.16896,0,0.0016234,0.0059124,NaN,0,0.0055322,0.039414,0.0015054,0.018786
SYV,192,130,0.43,0,0.014382,0.0048852,0,0,0.0083018,0.00024568,0.0024115,0.0063853,0.0029332,0,0.16143,0,0.0018182,0.0024247,NaN,0.00011833,0.0028567,0.038576,0.0024456,0.013756
SYV,192,200,0.39,0,0.018125,0.0041118,0.003696,0.0020676,0.015468,0.0024117,0.0023789,0.0054526,0.0030475,0,0.15836,0.0019894,0.00063424,0.0045183,NaN,0,0.0017062,0.036095,0.0041304,0.012859
SYV,192,230,0.33,0,0.0093106,0.0020289,0.0057024,0,0.0033495,4.27E-05,0.00086682,0.0046663,0.0012934,0,0.15113,0,0,0.0010422,NaN,6.97E-05,0.0016163,0.030811,0.0048911,0.010017
SYV,192,300,0.29,0,0.0056048,0.0021317,0.0044985,0,0,0,0,0.0035922,0,0,0.14516,0,0,0.00060466,NaN,0.00020914,0.00016721,0.025289,0.0056534,0.0046851
SYV,192,330,0.26,0,0.0076125,0.00063656,0.0086612,0,0,0,0,0.0015122,0,0,0.13897,0.0011558,0,0,NaN,0.00067639,0,0.019826,0.007165,0.0043786
SYV,192,400,0.24,0,0.0077179,0.0011745,0.01004,0,0.0082287,0.0023738,0,0.0024583,0.001635,0,0.14049,0.0038943,0,0.0046387,NaN,0,0,0.014565,0.011316,0.0029214
SYV,192,430,0.21,43.15,0.0037855,0.0025859,0.010988,0,0.0086633,0.0040575,0,0.0022523,0.0029951,0,0.13718,0.0054795,0,0.0069357,NaN,0,0,0.010919,0.012659,0.00013253
SYV,192,500,0.23,143.47,0.0027078,0.0023977,0.010421,0.000834,0.011464,0.0041408,0.00032562,0.0021904,0.0037338,0,0.13316,0.0068356,0,0.0071981,NaN,0,0,0.0071584,0.014956,0
SYV,192,530,0.27,281.77,0.0013966,0.0017731,0.013328,0,0.0098975,0.0036074,6.14E-05,0.0021285,0.0036921,0,0.12914,0.0077263,0,0.0067803,NaN,0,0,0.0038463,0.016692,0
SYV,192,600,0.35,383.38,0.0026793,0.0014398,0.015157,0.001502,0.011427,0.0048017,9.21E-05,0.0022106,0.0047449,0.0055272,0.12871,0.0086187,0,0.0082347,NaN,0,0.00083628,0,0.019586,0
SYV,192,630,0.4,498.88,0,0.0022697,0.014367,0,0.0067777,0.0027879,0.00041777,0.0021487,0.0026725,0,0.12018,0.0076332,0.00077736,0.0061154,NaN,0.00085835,0,0.011813,0.019993,0
SYV,192,700,0.45,730.59,0.011227,0.0041228,0.018838,0.0080924,0.020597,0.0050926,0.0062349,0.0012231,0.0026308,0,0.11501,0.011589,0,0.0087614,NaN,0.0019834,0.00095874,0.077891,0.020979,0.00089785
SYV,192,730,0.56,999,0.0357,0.013815,0.027142,0.031783,0.06387,0.011527,0.033707,0.0010174,0.0057164,0,0.11359,0.019642,0.00024808,0.024282,NaN,0.0072473,0.019472,0.17906,0.022934,0.019454
SYV,192,800,0.69,1174.6,0.076158,0.028121,0.034221,0.070645,0.13575,0.024306,0.087239,0.00095558,0.014855,0,0.11761,0.030517,0.0011314,0.058579,NaN,0.014586,0.056201,0.23719,0.026064,0.058203
SYV,192,830,0.81,1128.7,0.12376,0.044416,0.04025,0.13133,0.20471,0.040988,0.15836,0.0037773,0.036842,0.020286,0.13135,0.042128,0.006178,0.10809,NaN,0.027536,0.10996,0.27642,0.034536,0.11168
SYV,192,900,0.9,1066.5,0.17774,0.070788,0.041261,0.22897,0.25785,0.058915,0.21328,0.01453,0.078055,0.0578,0.16204,0.082471,0.018599,0.15592,NaN,0.060339,0.15664,0.30695,0.053119,0.1785
SYV,192,930,0.87,609.01,0.22719,0.10186,0.045747,0.30452,0.29342,0.075063,0.24174,0.041303,0.11261,0.10406,0.20736,0.15645,0.038949,0.19023,NaN,0.13733,0.18121,0.32469,0.079685,0.24229
SYV,192,1000,0.94,525.01,0.26348,0.13312,0.051446,0.32281,0.32509,0.093619,0.23634,0.07914,0.11894,0.14676,0.24494,0.20635,0.059615,0.19707,NaN,0.21083,0.19403,0.33321,0.10087,0.28413
SYV,192,1030,1,1237.8,0.29054,0.15896,0.057684,0.35319,0.33824,0.11041,0.24,0.10264,0.12123,0.17137,0.26451,0.20462,0.085428,0.20278,NaN,0.22317,0.21043,0.33736,0.11021,0.31359
SYV,192,1100,1.29,1682,0.2768,0.1593,0.061359,0.307,0.29449,0.094436,0.21018,0.1045,0.10107,0.16872,0.25825,0.16282,0.075749,0.18593,NaN,0.18792,0.20065,0.32426,0.10505,0.30364
SYV,192,1130,1.53,1749.3,0.27702,0.16394,0.063616,0.29262,0.30127,0.098236,0.20635,0.10059,0.098962,0.16963,0.24928,0.14341,0.078906,0.17926,NaN,0.18306,0.19061,0.31984,0.10127,0.30576
SYV,192,1200,1.57,1666.1,0.31273,0.18754,0.060359,0.3972,0.37324,0.13632,0.26933,0.099133,0.13891,0.18666,0.24369,0.21459,0.11444,0.21501,NaN,0.27652,0.22653,0.35324,0.10336,0.34171
SYV,192,1230,1.59,1486.1,0.32484,0.2026,0.06695,0.42297,0.3785,0.15497,0.28451,0.11276,0.16018,0.21303,0.25849,0.29331,0.14154,0.23124,NaN,0.30486,0.23665,0.35699,0.10932,0.36249
SYV,192,1300,1.6,1335.6,0.34734,0.20739,0.07756,0.4361,0.38346,0.15494,0.28236,0.12021,0.16538,0.22457,0.27215,0.29712,0.15787,0.22885,NaN,0.30987,0.24135,0.35336,0.10984,0.36304
SYV,192,1330,1.74,1638.5,0.34973,0.2135,0.089141,0.42623,0.38776,0.162,0.28192,0.12703,0.16829,0.23132,0.28717,0.32324,0.18137,0.22724,NaN,0.30872,0.24398,0.35329,0.1083,0.37289
SYV,192,1400,1.81,1458.5,0.35385,0.21281,0.095592,0.43147,0.38111,0.1623,0.27258,0.12842,0.1636,0.23444,0.28258,0.34624,0.21052,0.22538,NaN,0.29756,0.24173,0.35399,0.097296,0.36986
SYV,192,1430,1.93,1579.1,0.33412,0.20787,0.094936,0.43676,0.37926,0.15947,0.28296,0.12344,0.16271,0.22628,0.27253,0.29928,0.22477,0.22604,NaN,0.29286,0.24671,0.36546,0.087814,0.36399
SYV,192,1500,1.92,1118.3,0.35522,0.20528,0.093517,0.45582,0.39701,0.16159,0.28446,0.123,0.16287,0.22131,0.26542,0.33202,0.24679,0.22595,NaN,0.29118,0.24842,0.36307,0.083703,0.361
SYV,192,1530,1.91,873.43,0.35331,0.19707,0.094135,0.43316,0.37287,0.15204,0.25831,0.12221,0.15325,0.2085,0.26659,0.32746,0.21716,0.21634,NaN,0.27978,0.24219,0.34747,0.077025,0.35241
SYV,192,1600,1.94,856.58,0.3592,0.19557,0.093735,0.47006,0.40618,0.16337,0.2826,0.11889,0.16215,0.20042,0.25822,0.34766,0.23645,0.21376,NaN,0.28812,0.25022,0.35704,0.071704,0.35121
SYV,192,1630,1.96,1051.3,0.3185,0.18199,0.096652,0.43026,0.35005,0.14841,0.24204,0.11919,0.14374,0.18853,0.25399,0.29631,0.1882,0.20409,NaN,0.25447,0.23657,0.34333,0.062216,0.33283
SYV,192,1700,1.91,496.72,0.29738,0.17031,0.084112,0.42557,0.34277,0.15491,0.25308,0.11232,0.14025,0.16759,0.23582,0.26628,0.17439,0.19602,NaN,0.2369,0.23046,0.34753,0.05537,0.31858
SYV,192,1730,1.73,356.19,0.29207,0.1571,0.0699,0.41347,0.32702,0.14674,0.24189,0.10818,0.13558,0.15218,0.21776,0.22533,0.16183,0.19617,NaN,0.22398,0.21969,0.3427,0.05107,0.3043
SYV,192,1800,1.45,396.32,0.29743,0.15337,0.059624,0.41795,0.3107,0.15306,0.24855,0.10058,0.13594,0.14916,0.20214,0.18175,0.14892,0.19848,NaN,0.21711,0.21597,0.33989,0.052343,0.3061
SYV,192,1830,1.28,204.07,0.25766,0.13585,0.051186,0.30683,0.2394,0.10181,0.16844,0.089311,0.1034,0.13512,0.19748,0.12163,0.093804,0.16439,NaN,0.15055,0.18335,0.28247,0.041958,0.2754
SYV,192,1900,1.11,67.08,0.21361,0.1145,0.038268,0.25771,0.21003,0.060278,0.13375,0.073616,0.079687,0.10722,0.17461,0.063127,0.068554,0.13737,NaN,0.11277,0.15304,0.26202,0.02233,0.2399
SYV,192,1930,0.95,13.52,0.20176,0.098119,0.028356,0.22385,0.20003,0.04084,0.12645,0.057561,0.070314,0.085134,0.15218,0.03311,0.054297,0.12909,NaN,0.094776,0.13771,0.26021,0.0069953,0.22209
SYV,192,2000,0.84,0,0.17465,0.081534,0.022176,0.14781,0.15503,0.021325,0.086647,0.044479,0.053295,0.06804,0.13125,0.016788,0.036701,0.11129,NaN,0.064764,0.10874,0.21134,0,0.19107
SYV,192,2030,0.73,0,0.14161,0.064783,0.017169,0.092167,0.11084,0.0076171,0.055107,0.035554,0.033149,0.049945,0.11653,0,0.023274,0.080719,NaN,0.036528,0.07284,0.15439,0,0.15849
SYV,192,2100,0.62,0,0.11067,0.049659,0.014615,0.057778,0.084213,0.0039684,0.03725,0.029667,0.020827,0.038768,0.10788,0,0.015133,0.058147,NaN,0.020216,0.051522,0.11361,0,0.12618
SYV,192,2130,0.58,0,0.086612,0.036202,0.010549,0.038017,0.058831,0,0.025843,0.024297,0.013237,0.027094,0.093107,0,0.0096862,0.039392,NaN,0.012574,0.034567,0.09205,0,0.097915
SYV,192,2200,0.52,0,0.065175,0.026743,0.0020015,0.02442,0.035756,0,0.019101,0.01779,0.0078051,0.013717,0.073831,0,0.0070834,0.025868,NaN,0.0081998,0.020183,0.077382,0,0.073229
SYV,192,2230,0.48,0,0.054961,0.019862,0.0016542,0.017231,0.031056,0,0.01502,0.013871,0.0050896,0.009079,0.066327,0,0.007048,0.021735,NaN,0.0038633,0.015571,0.065458,0,0.060266
SYV,192,2300,0.45,0,0.044682,0.012627,0.0032339,0.012895,0.026021,0,0.011725,0.011449,0.0045775,0.0048328,0.058645,0,0.0058501,0.018158,NaN,0.0018612,0.014238,0.057343,0,0.048872
SYV,192,2330,0.41,0,0.035862,0.0072557,0.0043888,0.009452,0.024029,0,0.0093501,0.0093318,0.0042224,0.000969,0.052413,0,0.0039603,0.015992,NaN,0.00052273,0.012755,0.049049,0,0.039367
SYV,193,0,0.37,0,0.020017,0.0048629,0,0.0034808,0.01739,0,0.0068374,0.0067856,0.0035547,0,0.044837,0,0.0041564,0.013835,NaN,0,0.011277,0.042688,0,0.029626
SYV,193,30,0.31,0,0.015238,0.00073424,0.0026186,0.0014484,0.013219,0,0.0055268,0.0051228,0.003044,0,0.038227,0,0.0036584,0.010998,NaN,0,0.0094967,0.037297,0.0014532,0.02366
SYV,193,100,0.29,0,0.0068994,0.0024385,0.0022708,0,0.0043624,0,0.0036261,0.00361,0.0020658,0,0.029415,0,0.0017766,0.005279,NaN,0,0.0069599,0.031522,0.0027245,0.018555
SYV,193,130,0.3,0,0,0.0010851,0,0,0.005157,0,0.002916,0.0019573,0.0010893,0,0.025797,0,0.0026638,0.0043521,NaN,0,0.0041329,0.026977,0.0043794,0.011929
SYV,193,200,0.25,0,0.0056761,0.0010424,0.0016029,0.00093717,0.013808,0,0.003243,0.0013181,0.0021383,0,0.022626,0.0027842,0.00078547,0.0071671,NaN,0,0.0041942,0.021319,0.0066125,0.011029
SYV,193,230,0.25,0,0.003636,0.0023103,0.0051502,0.00042925,0.014988,0,0.0013512,0.0029894,0.0033459,0,0.021007,0.0027378,0,0.0070891,NaN,0,0.0031953,0.01658,0.011159,0.0074043
SYV,193,300,0.22,0,0,0.0011025,0.0063414,0,0.0019428,0,0.00049705,0.0014825,0.0022109,0,0.012315,0,0,0.0017495,NaN,0,0.0023496,0.013445,0.012467,0.0049631
SYV,193,330,0.23,0,0,0.0014964,0.0049399,0,0,0,0.00023312,0.00041173,0.0018572,0,0.0074042,0,0,0.0011658,NaN,0,0,0.01019,0.015524,0.0029183
SYV,193,400,0.22,0,0,0,0.0072152,0,0.0020844,0,0,0.00034977,0.0021274,0,0.0044613,0.0021336,0,7.74E-05,NaN,0.00083612,0,0.0073765,0.018799,0.0012652
SYV,193,430,0.21,49.94,0,0.00046428,0.0088496,0,0,0,0,0,0.0028663,0,0,0.0030176,0,0,NaN,0.00068783,0,0.0043008,0.022889,0
SYV,193,500,0.21,116.29,0,0,0.0072229,0,0.0042312,0,0,0,0.0017321,0,0,0.0036702,0,0,NaN,0.0015254,0,0.003465,0.025827,0
SYV,193,530,0.22,159.35,0,0.0011036,0.0097318,0,0.0023373,0,0,0,0.0024704,0,0,0.0052583,0,0.0013084,NaN,0.00039124,0,0.001106,0.029786,0
SYV,193,600,0.26,332.42,0,0.0022989,0.0085368,0,0.010426,0,0.00083444,0,0.002741,0,0,0.002413,0,0.0051024,NaN,0,0,0,0.032774,0
SYV,193,630,0.28,513.41,0,0.0042301,0.012592,0,0.014757,0,0.0013101,0,0.0030118,0.0021045,0,0.0039972,0,0.0058499,NaN,0,0.0020054,0.014848,0.035581,0
SYV,193,700,0.4,855.28,0.0048191,0.0058755,0.012709,0,0.026646,0.00018866,0.0023785,0,0.0035956,0.0020738,0,0.0067583,0,0.008652,NaN,0,0.0022147,0.0383,0.038817,0.00012387
SYV,193,730,0.5,1012.3,0.010447,0.010191,0.01614,0.0026146,0.042135,0.0024995,0.010024,0,0.0038669,0.0016953,0,0.0078861,0,0.014759,NaN,0.0020999,0.010193,0.11954,0.040845,0.012699
SYV,193,800,0.6,808.92,0.031007,0.018606,0.020044,0.025179,0.078004,0.0060698,0.037885,0,0.006809,0.0030578,0,0.014467,0,0.029628,NaN,0.0060874,0.026001,0.19285,0.042062,0.034353
SYV,193,830,0.64,1121.3,0.083999,0.042117,0.022857,0.10066,0.17423,0.02164,0.13526,0,0.026029,0.021316,0.0015808,0.028429,0.0026321,0.084118,NaN,0.022141,0.084137,0.26626,0.046181,0.09748
SYV,193,900,0.63,667.78,0.14121,0.067417,0.027956,0.20216,0.23226,0.040371,0.20519,0.0068998,0.062405,0.055863,0.028855,0.052437,0.013332,0.14275,NaN,0.048555,0.14196,0.30876,0.059208,0.17227
SYV,193,930,0.76,1407,0.20036,0.10136,0.031735,0.24729,0.27117,0.059392,0.18341,0.029127,0.084016,0.099497,0.067335,0.10658,0.034733,0.1642,NaN,0.1077,0.16447,0.30712,0.079403,0.23186
SYV,193,1000,0.86,1357.3,0.23637,0.12968,0.035547,0.29682,0.30955,0.077262,0.22814,0.055888,0.10634,0.1374,0.10115,0.15322,0.057059,0.18531,NaN,0.18768,0.18597,0.32812,0.09835,0.27592
SYV,193,1030,0.95,1380.4,0.2308,0.13368,0.036607,0.25988,0.2677,0.066722,0.21373,0.069877,0.081557,0.1439,0.11478,0.11534,0.05039,0.1606,NaN,0.16747,0.16364,0.32035,0.10207,0.2728
SYV,193,1100,0.98,1069.2,0.27522,0.16414,0.042565,0.33229,0.32874,0.10094,0.2394,0.091583,0.12363,0.17509,0.13552,0.19756,0.090073,0.19906,NaN,0.23078,0.22488,0.33188,0.11592,0.31759
SYV,193,1130,0.93,531.23,0.29142,0.17741,0.047178,0.34234,0.34002,0.11517,0.24569,0.10409,0.1305,0.1896,0.14892,0.23236,0.10526,0.19994,NaN,0.24444,0.21714,0.33737,0.12241,0.33347
SYV,193,1200,1.04,1486.8,0.31251,0.18626,0.051361,0.35845,0.3515,0.12272,0.25903,0.10991,0.13324,0.19921,0.16149,0.24474,0.12232,0.20327,NaN,0.26258,0.2177,0.34216,0.12607,0.34209
SYV,193,1230,1.14,1494.3,0.29424,0.18574,0.0551,0.33461,0.33077,0.11496,0.24779,0.11026,0.12862,0.20167,0.16983,0.22248,0.11882,0.19565,NaN,0.24483,0.20806,0.33522,0.12275,0.33728
SYV,193,1300,1.18,1296.3,0.26461,0.16687,0.053332,0.26041,0.2863,0.094702,0.20159,0.10073,0.10057,0.18679,0.16027,0.17967,0.095958,0.17281,NaN,0.18941,0.18828,0.31397,0.11042,0.30737
SYV,193,1330,1.36,1920.3,0.31608,0.18923,0.055885,0.38318,0.37107,0.13557,0.26961,0.10142,0.14499,0.20763,0.16322,0.21857,0.14917,0.20942,NaN,0.27311,0.22794,0.34989,0.11282,0.34284
SYV,193,1400,1.34,601.05,0.3225,0.19848,0.066505,0.38651,0.36436,0.13874,0.26856,0.10757,0.15027,0.22322,0.17252,0.26902,0.16575,0.21008,NaN,0.27774,0.23124,0.34588,0.11121,0.353
SYV,193,1430,1.16,861.55,0.31409,0.19503,0.072108,0.38174,0.35739,0.13487,0.26302,0.10863,0.14347,0.2193,0.17678,0.2645,0.17073,0.20604,NaN,0.26269,0.22477,0.34745,0.10959,0.3488
SYV,193,1500,1.23,1377,0.33469,0.20227,0.07853,0.42654,0.37877,0.15282,0.28136,0.11594,0.16265,0.22705,0.18386,0.32417,0.21787,0.21413,NaN,0.28004,0.23767,0.3544,0.11247,0.36262
SYV,193,1530,1.29,1252.5,0.29519,0.17837,0.073188,0.31954,0.3183,0.12361,0.21381,0.11056,0.12067,0.20145,0.17923,0.2501,0.14237,0.18411,NaN,0.23063,0.20345,0.30641,0.096834,0.32273
SYV,193,1600,1.28,867.33,0.28009,0.16622,0.060777,0.38621,0.34335,0.12452,0.23728,0.096314,0.12101,0.18171,0.16373,0.2057,0.15292,0.19143,NaN,0.23169,0.21235,0.33601,0.080033,0.30973
SYV,193,1630,1.24,662.38,0.30607,0.17694,0.067561,0.41691,0.3536,0.14913,0.26594,0.096825,0.14125,0.1863,0.15983,0.29694,0.18491,0.19303,NaN,0.25051,0.2268,0.34082,0.077588,0.32953
SYV,193,1700,1.23,697.58,0.30348,0.16739,0.069705,0.4126,0.3366,0.15173,0.25339,0.10276,0.13416,0.17995,0.1607,0.29883,0.16801,0.18766,NaN,0.22413,0.2206,0.33085,0.077824,0.32547
SYV,193,1730,1.2,596.37,0.27186,0.15467,0.060515,0.38032,0.30132,0.14016,0.2282,0.10117,0.1195,0.16584,0.1577,0.2106,0.14011,0.17692,NaN,0.19178,0.20694,0.31833,0.071834,0.30613
SYV,193,1800,1.16,347.07,0.25094,0.13918,0.048839,0.32255,0.26231,0.12191,0.19651,0.092984,0.10351,0.14885,0.14529,0.13808,0.10898,0.16474,NaN,0.1642,0.18718,0.29439,0.062628,0.2832
SYV,193,1830,1.05,177.38,0.23466,0.1252,0.036703,0.30738,0.24689,0.10665,0.19471,0.079669,0.092776,0.13212,0.13198,0.1068,0.088681,0.14698,NaN,0.13171,0.16949,0.29064,0.057214,0.26783
SYV,193,1900,0.94,78.26,0.22339,0.11209,0.028038,0.25435,0.21444,0.067964,0.17055,0.066835,0.079159,0.11566,0.12119,0.067062,0.068849,0.13453,NaN,0.10498,0.14734,0.27308,0.047807,0.2507
SYV,193,1930,0.78,12.73,0.18706,0.098919,0.020639,0.15719,0.17277,0.040525,0.11747,0.054781,0.061301,0.10134,0.11113,0.038758,0.04846,0.11343,NaN,0.074514,0.12068,0.22988,0.031518,0.22556
SYV,193,2000,0.67,0,0.15155,0.081754,0.013785,0.092882,0.12918,0.019194,0.071184,0.043937,0.041654,0.082289,0.093695,0.017162,0.032007,0.083845,NaN,0.045312,0.086792,0.17781,0.014905,0.18654
SYV,193,2030,0.59,0,0.12227,0.06378,0.0063527,0.055151,0.09192,0.0044345,0.043855,0.035167,0.026969,0.063097,0.077025,0.0059688,0.02059,0.05691,NaN,0.025383,0.058423,0.12919,0.0053957,0.14736
SYV,193,2100,0.53,0,0.094145,0.047831,0.0018547,0.031707,0.060475,0,0.027813,0.025778,0.016533,0.047991,0.060821,0,0.014366,0.036532,NaN,0.013588,0.0386,0.08902,0.0014538,0.11426
SYV,193,2130,0.52,0,0.071462,0.03532,0,0.019398,0.043685,0,0.018219,0.018353,0.010102,0.035721,0.049734,0,0.010325,0.025596,NaN,0.0060447,0.027401,0.0658,0,0.08663
SYV,193,2200,0.47,0,0.05973,0.024633,0,0.012221,0.032425,0,0.012438,0.01281,0.0062648,0.024826,0.037645,0,0.0072478,0.018042,NaN,0.0019085,0.019722,0.050332,0,0.065566
SYV,193,2230,0.43,0,0.048249,0.016124,0,0.0070315,0.02349,0,0.0083788,0.0085009,0.0032389,0.016841,0.028412,0,0.0058147,0.012682,NaN,0,0.014478,0.04077,0,0.050386
SYV,193,2300,0.4,0,0.040856,0.0099883,0,0.0037709,0.018089,0,0.0058514,0.005104,0.0022585,0.011102,0.020257,0,0.0043856,0.0084108,NaN,0,0.0094411,0.033931,0,0.038743
SYV,193,2330,0.38,0,0.031792,0.011819,0,0.0032569,0.016682,0,0.0036347,0.0014383,0.0011239,0.0093009,0.014292,0,0.0041184,0.0069247,NaN,0,0.0072002,0.027022,0,0.031653
SYV,194,0,0.37,0,0.027625,0.0088565,0,0.0017199,0.014714,0,0.0023223,0,0.00092629,0.010686,0.0099886,0,0.0031566,0.0054421,NaN,0,0.0060366,0.020343,0,0.025062
SYV,194,30,0.34,0,0.023242,0.0096354,0,0.00052693,0.012752,0,0.0011616,0,0.00026144,0.010478,0.0070829,0.00092829,0.0028899,0.0046496,NaN,0,0.0053328,0.014908,0.0012366,0.019757
SYV,194,100,0.31,0,0.019142,0.007428,0,0.00035529,0.012851,0,2.98E-06,0,0.00037543,0.0088549,0.0037327,0.0013466,0.0030859,0.0036864,NaN,0,0.0049346,0.0090888,0.0042476,0.014703
SYV,194,130,0.4,0,0.017282,0.0062685,0,0,0.0094027,0,0,0,0.00033372,0.0072373,0.00017171,0.00013915,0.0028193,0.001357,NaN,0,0.0027123,0.0053329,0.0064936,0.0093018
SYV,194,200,0.25,0,0.016163,0.0057048,0,0,0.0074558,0,0,0,0,0.0077348,0,0.00055684,0.002784,0.0007396,NaN,0,0.0024675,0.001172,0.010552,0.0072829
SYV,194,230,NaN,0,0.017502,0.0055869,0,0,0.0069956,0,0,0,9.46E-05,0.0010524,0,0.00027836,0.0025175,0.0013167,NaN,0,0.0028296,0,0.016069,0.0056626
SYV,194,300,NaN,0,0.0064137,0.0068076,0,0,0,0,0,0,0.00020857,0,0,0,0.00086678,0,NaN,0,0.00091824,0,0.038321,0.0048283
SYV,194,330,NaN,0,0.0010108,0.0065408,0.0017579,0,0,0,0,0,0.0011019,0,0,0.0051394,0.0031408,0,NaN,0,0,0,0.052852,0.0053635
SYV,194,400,NaN,0,0.00040094,0.0030097,0.00076872,0,0,0.0004551,0,0.00050486,0.0021532,0,0.0029977,0.015806,0.0017187,0.0011708,NaN,0.00044789,0.00058108,0,0.06874,0.0041383
SYV,194,430,0.14,0,0.0014584,0.0012674,0,0,0,0,0,0.00077213,0.0019551,0,0.0021508,0.024749,0.00076108,0,NaN,0.00079453,0,0,0.083311,0
SYV,194,500,0.46,37.69,0,0.0008544,0,0.00085293,0,0,0,0.0013304,0.00082068,0,0.0024458,0.027691,0,0.00061785,NaN,0.00081055,0,0,0.092643,0
