"","FETCH_MAX","FETCH_90","ZL","RH_1_1_1","PPFD_IN_1_1_1"
"507",-9999,-9999,-9999,-9999,-9999
"508",-9999,-9999,-9999,-9999,-9999
"509",-9999,-9999,-9999,-9999,-9999
"510",-9999,-9999,-9999,-9999,-9999
"511",-9999,-9999,-9999,-9999,-9999
"512",-9999,-9999,-9999,-9999,-9999
"513",-9999,-9999,-9999,-9999,-9999
"514",-9999,-9999,-9999,-9999,-9999
"515",-9999,-9999,-9999,-9999,-9999
"516",-9999,-9999,-9999,-9999,-9999
"517",-9999,-9999,-9999,-9999,-9999
"518",-9999,-9999,-9999,-9999,-9999
"519",-9999,-9999,-9999,-9999,-9999
"520",-9999,-9999,-9999,-9999,-9999
"521",-9999,-9999,-9999,-9999,-9999
"522",-9999,-9999,-9999,-9999,-9999
"523",-9999,-9999,-9999,-9999,-9999
"524",-9999,-9999,-9999,-9999,-9999
"525",-9999,-9999,-9999,-9999,-9999
"526",-9999,-9999,-9999,-9999,-9999
"527",-9999,-9999,-9999,-9999,-9999
"528",-9999,-9999,-9999,-9999,-9999
"529",-9999,-9999,-9999,-9999,-9999
"530",-9999,-9999,-9999,-9999,-9999
"531",-9999,-9999,-9999,-9999,-9999
"532",-9999,-9999,-9999,-9999,-9999
"533",-9999,-9999,-9999,-9999,-9999
"534",-9999,-9999,-9999,-9999,-9999
"535",-9999,-9999,-9999,-9999,-9999
"536",-9999,-9999,-9999,-9999,-9999
"537",-9999,-9999,-9999,-9999,-9999
"538",-9999,-9999,-9999,-9999,-9999
"539",-9999,-9999,-9999,-9999,-9999
"540",-9999,-9999,-9999,-9999,-9999
"541",-9999,-9999,-9999,-9999,-9999
"542",-9999,-9999,-9999,-9999,-9999
"543",-9999,-9999,-9999,-9999,-9999
"544",-9999,-9999,-9999,-9999,-9999
"545",-9999,-9999,-9999,-9999,-9999
"546",-9999,-9999,-9999,-9999,-9999
"547",-9999,-9999,-9999,-9999,-9999
"548",-9999,-9999,-9999,-9999,-9999
"549",-9999,-9999,-9999,-9999,-9999
"550",-9999,-9999,-9999,-9999,-9999
"551",-9999,-9999,-9999,-9999,-9999
"552",-9999,-9999,-9999,-9999,-9999
"553",-9999,-9999,-9999,-9999,-9999
"554",-9999,-9999,-9999,-9999,-9999
"555",-9999,-9999,-9999,-9999,-9999
"556",-9999,-9999,-9999,-9999,-9999
"557",-9999,-9999,-9999,-9999,-9999
"558",-9999,-9999,-9999,-9999,-9999
"559",-9999,-9999,-9999,-9999,-9999
"560",-9999,-9999,-9999,-9999,-9999
"561",-9999,-9999,-9999,-9999,-9999
"562",-9999,-9999,-9999,-9999,-9999
"563",-9999,-9999,-9999,-9999,-9999
"564",-9999,-9999,-9999,-9999,-9999
"565",-9999,-9999,-9999,-9999,-9999
"566",-9999,-9999,-9999,-9999,-9999
"567",-9999,-9999,-9999,-9999,-9999
"568",-9999,-9999,-9999,-9999,-9999
"569",-9999,-9999,-9999,-9999,-9999
"570",-9999,-9999,-9999,-9999,-9999
"571",-9999,-9999,-9999,-9999,-9999
"572",-9999,-9999,-9999,-9999,-9999
"573",-9999,-9999,-9999,-9999,-9999
"574",-9999,-9999,-9999,-9999,-9999
"575",-9999,-9999,-9999,-9999,-9999
"576",-9999,-9999,-9999,-9999,-9999
"577",-9999,-9999,-9999,-9999,-9999
"578",-9999,-9999,-9999,-9999,-9999
"579",-9999,-9999,-9999,-9999,-9999
"580",-9999,-9999,-9999,-9999,-9999
"581",-9999,-9999,-9999,-9999,-9999
"582",-9999,-9999,-9999,-9999,-9999
"583",-9999,-9999,-9999,-9999,-9999
"584",-9999,-9999,-9999,-9999,-9999
"585",-9999,-9999,-9999,-9999,-9999
"586",-9999,-9999,-9999,-9999,-9999
"587",-9999,-9999,-9999,-9999,-9999
"588",-9999,-9999,-9999,-9999,-9999
"589",-9999,-9999,-9999,-9999,-9999
"590",-9999,-9999,-9999,-9999,-9999
"591",-9999,-9999,-9999,-9999,-9999
"592",-9999,-9999,-9999,-9999,-9999
"593",-9999,-9999,-9999,-9999,-9999
"594",-9999,-9999,-9999,-9999,-9999
"595",-9999,-9999,-9999,-9999,-9999
"596",-9999,-9999,-9999,-9999,-9999
"597",-9999,-9999,-9999,-9999,-9999
"598",-9999,-9999,-9999,-9999,-9999
"599",-9999,-9999,-9999,-9999,-9999
"600",-9999,-9999,-9999,-9999,-9999
"601",-9999,-9999,-9999,-9999,-9999
"602",-9999,-9999,-9999,-9999,-9999
"603",-9999,-9999,-9999,-9999,-9999
"604",-9999,-9999,-9999,-9999,-9999
"605",-9999,-9999,-9999,-9999,-9999
"606",-9999,-9999,-9999,-9999,-9999
"607",-9999,-9999,-9999,-9999,-9999
"608",-9999,-9999,-9999,-9999,-9999
"609",-9999,-9999,-9999,-9999,-9999
"610",-9999,-9999,-9999,-9999,-9999
"611",-9999,-9999,-9999,-9999,-9999
"612",-9999,-9999,-9999,-9999,-9999
"613",-9999,-9999,-9999,-9999,-9999
"614",-9999,-9999,-9999,-9999,-9999
"615",-9999,-9999,-9999,-9999,-9999
"616",-9999,-9999,-9999,-9999,-9999
"617",-9999,-9999,-9999,-9999,-9999
"618",-9999,-9999,-9999,-9999,-9999
"619",-9999,-9999,-9999,-9999,-9999
"620",-9999,-9999,-9999,-9999,-9999
"621",-9999,-9999,-9999,-9999,-9999
"622",-9999,-9999,-9999,-9999,-9999
"623",-9999,-9999,-9999,-9999,-9999
"624",-9999,-9999,-9999,-9999,-9999
"625",-9999,-9999,-9999,-9999,-9999
"626",-9999,-9999,-9999,-9999,-9999
"627",-9999,-9999,-9999,-9999,-9999
"628",-9999,-9999,-9999,-9999,-9999
"629",-9999,-9999,-9999,-9999,-9999
"630",-9999,-9999,-9999,-9999,-9999
"631",-9999,-9999,-9999,-9999,-9999
"632",-9999,-9999,-9999,-9999,-9999
"633",-9999,-9999,-9999,-9999,-9999
"634",-9999,-9999,-9999,-9999,-9999
"635",-9999,-9999,-9999,-9999,-9999
"636",-9999,-9999,-9999,-9999,-9999
"637",-9999,-9999,-9999,-9999,-9999
"638",-9999,-9999,-9999,-9999,-9999
"639",-9999,-9999,-9999,-9999,-9999
"640",-9999,-9999,-9999,-9999,-9999
"641",-9999,-9999,-9999,-9999,-9999
"642",-9999,-9999,-9999,-9999,-9999
"643",-9999,-9999,-9999,-9999,-9999
"644",-9999,-9999,-9999,-9999,-9999
"645",-9999,-9999,-9999,-9999,-9999
"646",-9999,-9999,-9999,-9999,-9999
"647",-9999,-9999,-9999,-9999,-9999
"648",-9999,-9999,-9999,-9999,-9999
"649",-9999,-9999,-9999,-9999,-9999
"650",-9999,-9999,-9999,-9999,-9999
"651",-9999,-9999,-9999,-9999,-9999
"652",-9999,-9999,-9999,-9999,-9999
"653",-9999,-9999,-9999,-9999,-9999
"654",-9999,-9999,-9999,-9999,-9999
"655",-9999,-9999,-9999,-9999,-9999
"656",-9999,-9999,-9999,-9999,-9999
"657",-9999,-9999,-9999,-9999,-9999
"658",-9999,-9999,-9999,-9999,-9999
"659",-9999,-9999,-9999,-9999,-9999
"660",-9999,-9999,-9999,-9999,-9999
"661",-9999,-9999,-9999,-9999,-9999
"662",-9999,-9999,-9999,-9999,-9999
"663",-9999,-9999,-9999,-9999,-9999
"664",-9999,-9999,-9999,-9999,-9999
"665",-9999,-9999,-9999,-9999,-9999
"666",-9999,-9999,-9999,-9999,-9999
"667",-9999,-9999,-9999,-9999,-9999
"668",-9999,-9999,-9999,-9999,-9999
"669",-9999,-9999,-9999,-9999,-9999
"670",-9999,-9999,-9999,-9999,-9999
"671",-9999,-9999,-9999,-9999,-9999
"672",-9999,-9999,-9999,-9999,-9999
"673",-9999,-9999,-9999,-9999,-9999
"674",-9999,-9999,-9999,-9999,-9999
"675",-9999,-9999,-9999,-9999,-9999
"676",-9999,-9999,-9999,-9999,-9999
"677",-9999,-9999,-9999,-9999,-9999
"678",-9999,-9999,-9999,-9999,-9999
"679",-9999,-9999,-9999,-9999,-9999
"680",-9999,-9999,-9999,-9999,-9999
"681",-9999,-9999,-9999,-9999,-9999
"682",-9999,-9999,-9999,-9999,-9999
"683",-9999,-9999,-9999,-9999,-9999
"684",-9999,-9999,-9999,-9999,-9999
"685",-9999,-9999,-9999,-9999,-9999
"686",-9999,-9999,-9999,-9999,-9999
"687",-9999,-9999,-9999,-9999,-9999
"688",-9999,-9999,-9999,-9999,-9999
"689",-9999,-9999,-9999,-9999,-9999
"690",-9999,-9999,-9999,-9999,-9999
"691",-9999,-9999,-9999,-9999,-9999
"692",-9999,-9999,-9999,-9999,-9999
"693",-9999,-9999,-9999,-9999,-9999
"694",-9999,-9999,-9999,-9999,-9999
"695",-9999,-9999,-9999,-9999,-9999
"696",-9999,-9999,-9999,-9999,-9999
"697",-9999,-9999,-9999,-9999,-9999
"698",-9999,-9999,-9999,-9999,-9999
"699",-9999,-9999,-9999,-9999,-9999
"700",-9999,-9999,-9999,-9999,-9999
"701",-9999,-9999,-9999,-9999,-9999
"702",-9999,-9999,-9999,-9999,-9999
"703",-9999,-9999,-9999,-9999,-9999
"704",-9999,-9999,-9999,-9999,-9999
"705",-9999,-9999,-9999,-9999,-9999
"706",-9999,-9999,-9999,-9999,-9999
"707",-9999,-9999,-9999,-9999,-9999
"708",-9999,-9999,-9999,-9999,-9999
"709",-9999,-9999,-9999,-9999,-9999
"710",-9999,-9999,-9999,-9999,-9999
"711",-9999,-9999,-9999,-9999,-9999
"712",-9999,-9999,-9999,-9999,-9999
"713",-9999,-9999,-9999,-9999,-9999
"714",-9999,-9999,-9999,-9999,-9999
"715",-9999,-9999,-9999,-9999,-9999
"716",-9999,-9999,-9999,-9999,-9999
"717",-9999,-9999,-9999,-9999,-9999
"718",-9999,-9999,-9999,-9999,-9999
"719",-9999,-9999,-9999,-9999,-9999
"720",-9999,-9999,-9999,-9999,-9999
"721",-9999,-9999,-9999,-9999,-9999
"722",-9999,-9999,-9999,-9999,-9999
"723",-9999,-9999,-9999,-9999,-9999
"724",-9999,-9999,-9999,-9999,-9999
"725",-9999,-9999,-9999,-9999,-9999
"726",-9999,-9999,-9999,-9999,-9999
"727",-9999,-9999,-9999,-9999,-9999
"728",-9999,-9999,-9999,-9999,-9999
"729",-9999,-9999,-9999,-9999,-9999
"730",-9999,-9999,-9999,-9999,-9999
"731",-9999,-9999,-9999,-9999,-9999
"732",-9999,-9999,-9999,-9999,-9999
"733",-9999,-9999,-9999,-9999,-9999
"734",-9999,-9999,-9999,-9999,-9999
"735",-9999,-9999,-9999,-9999,-9999
"736",-9999,-9999,-9999,-9999,-9999
"737",-9999,-9999,-9999,-9999,-9999
"738",-9999,-9999,-9999,-9999,-9999
"739",-9999,-9999,-9999,-9999,-9999
"740",-9999,-9999,-9999,-9999,-9999
"741",-9999,-9999,-9999,-9999,-9999
"742",-9999,-9999,-9999,-9999,-9999
"743",-9999,-9999,-9999,-9999,-9999
"744",-9999,-9999,-9999,-9999,-9999
"745",-9999,-9999,-9999,-9999,-9999
"746",-9999,-9999,-9999,-9999,-9999
"747",-9999,-9999,-9999,-9999,-9999
"748",-9999,-9999,-9999,-9999,-9999
"749",-9999,-9999,-9999,-9999,-9999
"750",-9999,-9999,-9999,-9999,-9999
"751",-9999,-9999,-9999,-9999,-9999
"752",-9999,-9999,-9999,-9999,-9999
"753",-9999,-9999,-9999,-9999,-9999
"754",-9999,-9999,-9999,-9999,-9999
"755",-9999,-9999,-9999,-9999,-9999
"756",-9999,-9999,-9999,-9999,-9999
"757",-9999,-9999,-9999,-9999,-9999
"758",-9999,-9999,-9999,-9999,-9999
"759",-9999,-9999,-9999,-9999,-9999
"760",-9999,-9999,-9999,-9999,-9999
"761",-9999,-9999,-9999,-9999,-9999
"762",-9999,-9999,-9999,-9999,-9999
"763",-9999,-9999,-9999,-9999,-9999
"764",-9999,-9999,-9999,-9999,-9999
"765",-9999,-9999,-9999,-9999,-9999
"766",-9999,-9999,-9999,-9999,-9999
"767",-9999,-9999,-9999,-9999,-9999
"768",-9999,-9999,-9999,-9999,-9999
"769",-9999,-9999,-9999,-9999,-9999
"770",-9999,-9999,-9999,-9999,-9999
"771",-9999,-9999,-9999,-9999,-9999
"772",-9999,-9999,-9999,-9999,-9999
"773",-9999,-9999,-9999,-9999,-9999
"774",-9999,-9999,-9999,-9999,-9999
"775",-9999,-9999,-9999,-9999,-9999
"776",-9999,-9999,-9999,-9999,-9999
"777",-9999,-9999,-9999,-9999,-9999
"778",-9999,-9999,-9999,-9999,-9999
"779",-9999,-9999,-9999,-9999,-9999
"780",-9999,-9999,-9999,-9999,-9999
"781",-9999,-9999,-9999,-9999,-9999
"782",-9999,-9999,-9999,-9999,-9999
"783",-9999,-9999,-9999,-9999,-9999
"784",-9999,-9999,-9999,-9999,-9999
"785",-9999,-9999,-9999,-9999,-9999
"786",-9999,-9999,-9999,-9999,-9999
"787",-9999,-9999,-9999,-9999,-9999
"788",-9999,-9999,-9999,-9999,-9999
"789",-9999,-9999,-9999,-9999,-9999
"790",-9999,-9999,-9999,-9999,-9999
"791",-9999,-9999,-9999,-9999,-9999
"792",-9999,-9999,-9999,-9999,-9999
"793",-9999,-9999,-9999,-9999,-9999
"794",-9999,-9999,-9999,-9999,-9999
"795",-9999,-9999,-9999,-9999,-9999
"796",-9999,-9999,-9999,-9999,-9999
"797",-9999,-9999,-9999,-9999,-9999
"798",-9999,-9999,-9999,-9999,-9999
"799",-9999,-9999,-9999,-9999,-9999
"800",-9999,-9999,-9999,-9999,-9999
"801",-9999,-9999,-9999,-9999,-9999
"802",-9999,-9999,-9999,-9999,-9999
"803",-9999,-9999,-9999,-9999,-9999
"804",-9999,-9999,-9999,-9999,-9999
"805",-9999,-9999,-9999,-9999,-9999
"806",-9999,-9999,-9999,-9999,-9999
"807",-9999,-9999,-9999,-9999,-9999
"808",-9999,-9999,-9999,-9999,-9999
"809",-9999,-9999,-9999,-9999,-9999
"810",-9999,-9999,-9999,-9999,-9999
"811",-9999,-9999,-9999,-9999,-9999
"812",-9999,-9999,-9999,-9999,-9999
"813",-9999,-9999,-9999,-9999,-9999
"814",-9999,-9999,-9999,-9999,-9999
"815",-9999,-9999,-9999,-9999,-9999
"816",-9999,-9999,-9999,-9999,-9999
"817",-9999,-9999,-9999,-9999,-9999
"818",-9999,-9999,-9999,-9999,-9999
"819",-9999,-9999,-9999,-9999,-9999
"820",-9999,-9999,-9999,-9999,-9999
"821",-9999,-9999,-9999,-9999,-9999
"822",-9999,-9999,-9999,-9999,-9999
"823",-9999,-9999,-9999,-9999,-9999
"824",-9999,-9999,-9999,-9999,-9999
"825",-9999,-9999,-9999,-9999,-9999
"826",-9999,-9999,-9999,-9999,-9999
"827",-9999,-9999,-9999,-9999,-9999
"828",-9999,-9999,-9999,-9999,-9999
"829",-9999,-9999,-9999,-9999,-9999
"830",-9999,-9999,-9999,-9999,-9999
"831",-9999,-9999,-9999,-9999,-9999
"832",-9999,-9999,-9999,-9999,-9999
"833",-9999,-9999,-9999,-9999,-9999
"834",-9999,-9999,-9999,-9999,-9999
"835",-9999,-9999,-9999,-9999,-9999
"836",-9999,-9999,-9999,-9999,-9999
"837",-9999,-9999,-9999,-9999,-9999
"838",-9999,-9999,-9999,-9999,-9999
"839",-9999,-9999,-9999,-9999,-9999
"840",-9999,-9999,-9999,-9999,-9999
"841",-9999,-9999,-9999,-9999,-9999
"842",-9999,-9999,-9999,-9999,-9999
"843",-9999,-9999,-9999,-9999,-9999
"844",-9999,-9999,-9999,-9999,-9999
"845",-9999,-9999,-9999,-9999,-9999
"846",-9999,-9999,-9999,-9999,-9999
"847",-9999,-9999,-9999,-9999,-9999
"848",-9999,-9999,-9999,-9999,-9999
"849",-9999,-9999,-9999,-9999,-9999
"850",-9999,-9999,-9999,-9999,-9999
"851",-9999,-9999,-9999,-9999,-9999
"852",-9999,-9999,-9999,-9999,-9999
"853",-9999,-9999,-9999,-9999,-9999
"854",-9999,-9999,-9999,-9999,-9999
"855",-9999,-9999,-9999,-9999,-9999
"856",-9999,-9999,-9999,-9999,-9999
"857",-9999,-9999,-9999,-9999,-9999
"858",-9999,-9999,-9999,-9999,-9999
"859",-9999,-9999,-9999,-9999,-9999
"860",-9999,-9999,-9999,-9999,-9999
"861",-9999,-9999,-9999,-9999,-9999
"862",-9999,-9999,-9999,-9999,-9999
"863",-9999,-9999,-9999,-9999,-9999
"864",-9999,-9999,-9999,-9999,-9999
"865",-9999,-9999,-9999,-9999,-9999
"866",-9999,-9999,-9999,-9999,-9999
"867",-9999,-9999,-9999,-9999,-9999
"868",-9999,-9999,-9999,-9999,-9999
"869",-9999,-9999,-9999,-9999,-9999
"870",-9999,-9999,-9999,-9999,-9999
"871",-9999,-9999,-9999,-9999,-9999
"872",-9999,-9999,-9999,-9999,-9999
"873",-9999,-9999,-9999,-9999,-9999
"874",-9999,-9999,-9999,-9999,-9999
"875",-9999,-9999,-9999,-9999,-9999
"876",-9999,-9999,-9999,-9999,-9999
"877",-9999,-9999,-9999,-9999,-9999
"878",-9999,-9999,-9999,-9999,-9999
"879",-9999,-9999,-9999,-9999,-9999
"880",-9999,-9999,-9999,-9999,-9999
"881",-9999,-9999,-9999,-9999,-9999
"882",-9999,-9999,-9999,-9999,-9999
"883",-9999,-9999,-9999,-9999,-9999
"884",-9999,-9999,-9999,-9999,-9999
"885",-9999,-9999,-9999,-9999,-9999
"886",-9999,-9999,-9999,-9999,-9999
"887",-9999,-9999,-9999,-9999,-9999
"888",-9999,-9999,-9999,-9999,-9999
"889",-9999,-9999,-9999,-9999,-9999
"890",-9999,-9999,-9999,-9999,-9999
"891",-9999,-9999,-9999,-9999,-9999
"892",-9999,-9999,-9999,-9999,-9999
"893",-9999,-9999,-9999,-9999,-9999
"894",-9999,-9999,-9999,-9999,-9999
"895",-9999,-9999,-9999,-9999,-9999
"896",-9999,-9999,-9999,-9999,-9999
"897",-9999,-9999,-9999,-9999,-9999
"898",-9999,-9999,-9999,-9999,-9999
"899",-9999,-9999,-9999,-9999,-9999
"900",-9999,-9999,-9999,-9999,-9999
"901",-9999,-9999,-9999,-9999,-9999
"902",-9999,-9999,-9999,-9999,-9999
"903",-9999,-9999,-9999,-9999,-9999
"904",-9999,-9999,-9999,-9999,-9999
"905",-9999,-9999,-9999,-9999,-9999
"906",-9999,-9999,-9999,-9999,-9999
"907",-9999,-9999,-9999,-9999,-9999
"908",-9999,-9999,-9999,-9999,-9999
"909",-9999,-9999,-9999,-9999,-9999
"910",-9999,-9999,-9999,-9999,-9999
"911",-9999,-9999,-9999,-9999,-9999
"912",-9999,-9999,-9999,-9999,-9999
"913",-9999,-9999,-9999,-9999,-9999
"914",-9999,-9999,-9999,-9999,-9999
"915",-9999,-9999,-9999,-9999,-9999
"916",-9999,-9999,-9999,-9999,-9999
"917",-9999,-9999,-9999,-9999,-9999
"918",-9999,-9999,-9999,-9999,-9999
"919",-9999,-9999,-9999,-9999,-9999
"920",-9999,-9999,-9999,-9999,-9999
"921",-9999,-9999,-9999,-9999,-9999
"922",-9999,-9999,-9999,-9999,-9999
"923",-9999,-9999,-9999,-9999,-9999
"924",-9999,-9999,-9999,-9999,-9999
"925",-9999,-9999,-9999,-9999,-9999
"926",-9999,-9999,-9999,-9999,-9999
"927",-9999,-9999,-9999,-9999,-9999
"928",-9999,-9999,-9999,-9999,-9999
"929",-9999,-9999,-9999,-9999,-9999
"930",-9999,-9999,-9999,-9999,-9999
"931",-9999,-9999,-9999,-9999,-9999
"932",-9999,-9999,-9999,-9999,-9999
"933",-9999,-9999,-9999,-9999,-9999
"934",-9999,-9999,-9999,-9999,-9999
"935",-9999,-9999,-9999,-9999,-9999
"936",-9999,-9999,-9999,-9999,-9999
"937",-9999,-9999,-9999,-9999,-9999
"938",-9999,-9999,-9999,-9999,-9999
"939",-9999,-9999,-9999,-9999,-9999
"940",-9999,-9999,-9999,-9999,-9999
"941",-9999,-9999,-9999,-9999,-9999
"942",-9999,-9999,-9999,-9999,-9999
"943",-9999,-9999,-9999,-9999,-9999
"944",-9999,-9999,-9999,-9999,-9999
"945",-9999,-9999,-9999,-9999,-9999
"946",-9999,-9999,-9999,-9999,-9999
"947",-9999,-9999,-9999,-9999,-9999
"948",-9999,-9999,-9999,-9999,-9999
"949",-9999,-9999,-9999,-9999,-9999
"950",-9999,-9999,-9999,-9999,-9999
"951",-9999,-9999,-9999,-9999,-9999
"952",-9999,-9999,-9999,-9999,-9999
"953",-9999,-9999,-9999,-9999,-9999
"954",-9999,-9999,-9999,-9999,-9999
"955",-9999,-9999,-9999,-9999,-9999
"956",-9999,-9999,-9999,-9999,-9999
"957",-9999,-9999,-9999,-9999,-9999
"958",-9999,-9999,-9999,-9999,-9999
"959",-9999,-9999,-9999,-9999,-9999
"960",-9999,-9999,-9999,-9999,-9999
"961",-9999,-9999,-9999,-9999,-9999
"962",-9999,-9999,-9999,-9999,-9999
"963",-9999,-9999,-9999,-9999,-9999
"964",-9999,-9999,-9999,-9999,-9999
"965",-9999,-9999,-9999,-9999,-9999
"966",-9999,-9999,-9999,-9999,-9999
"967",-9999,-9999,-9999,-9999,-9999
"968",-9999,-9999,-9999,-9999,-9999
"969",-9999,-9999,-9999,-9999,-9999
"970",-9999,-9999,-9999,-9999,-9999
"971",-9999,-9999,-9999,-9999,-9999
"972",-9999,-9999,-9999,-9999,-9999
"973",-9999,-9999,-9999,-9999,-9999
"974",-9999,-9999,-9999,-9999,-9999
"975",-9999,-9999,-9999,-9999,-9999
"976",-9999,-9999,-9999,-9999,-9999
"977",-9999,-9999,-9999,-9999,-9999
"978",-9999,-9999,-9999,-9999,-9999
"979",-9999,-9999,-9999,-9999,-9999
"980",-9999,-9999,-9999,-9999,-9999
"981",-9999,-9999,-9999,-9999,-9999
"982",-9999,-9999,-9999,-9999,-9999
"983",-9999,-9999,-9999,92.03249,205.7443
"984",111.9108,306.541,-0.4724838,91.07899,228.2014
"985",89.22872,678,-0.5709899,90.51114,217.9284
"986",105.5213,289.0392,-0.4886924,90.95432,197.3376
"987",101.8684,279.0334,-0.4579237,91.05983,155.3172
"988",111.7778,306.1766,-0.1896269,91.33033,117.8641
"989",116.9029,320.2152,-0.1267404,91.48765,98.00053
"990",99.81904,273.4198,-0.5254623,91.55289,74.96354
"991",121.6742,333.2846,-0.1692954,91.14615,62.86412
"992",114.1537,312.6847,-0.1215526,91.36868,35.59908
"993",106.9356,292.9132,-0.1311309,91.33607,14.53191
"994",113.3509,310.4857,-0.2431668,90.69724,2.824795
"995",144.3928,395.5143,-0.1241179,90.14661,0.09023139
"996",117.86,322.8368,-0.1848364,89.03199,-0.02301813
"997",139.0827,380.9692,0.03526246,88.97826,-0.02485969
"998",113.4437,310.74,-0.3566642,90.01232,-0.04051175
"999",134.4792,368.3595,-0.1814765,89.72073,-0.03774964
"1000",110.9527,303.9166,-0.2761188,89.42722,-0.03682894
"1001",112.0136,306.8225,-0.09515738,88.42385,-0.03590844
"1002",111.5749,305.621,-0.1180212,88.51591,-0.03498787
"1003",118.2452,323.892,-0.08877558,87.63995,-0.03867108
"1004",111.1241,304.3862,0.02312741,84.91889,-0.02946359
"1005",95.21192,260.8002,-0.0721958,84.42556,-0.03867117
"1006",112.4576,308.0388,-0.1638533,84.98445,-0.03130551
"1007",129.3195,354.2262,0.01768887,84.95999,-0.03683025
"1008",114.906,314.7453,0.008155298,83.51221,-0.04143417
"1009",98.07943,268.6548,0.005286394,83.03333,-0.03959345
"1010",100.0311,274.0007,-0.01321372,83.83111,-0.04051485
"1011",108.5052,297.2124,-0.006296441,82.44778,-0.04235714
"1012",102.1317,279.7546,0.03935207,82.45,-0.04235771
"1013",111.4807,305.3628,0.03454948,81.71001,-0.03683336
"1014",105.6945,289.5136,0.06627021,80.76111,-0.03038772
"1015",110.6753,303.1569,0.01141701,79.54665,-0.03959654
"1016",111.6811,305.9119,0.02269947,78.84888,-0.04788442
"1017",98.5816,270.0303,0.0286299,78.24333,-0.04051813
"1018",102.2849,280.1742,0.1091287,78.40666,-0.03775572
"1019",110.8021,303.504,0.0848075,77.89333,-0.02210123
"1020",101.0701,276.8466,0.07869126,77.71889,-0.04144011
"1021",114.6689,314.0958,0.07507515,77.97445,-0.02946915
"1022",101.0922,276.9073,0.03969083,78.96889,-0.01749736
"1023",134.2437,367.7143,0.04117861,79.8711,1.758076
"1024",120.4095,329.8203,0.02708379,81.03113,21.67
"1025",122.9218,336.7019,-0.02223533,81.44555,80.03554
"1026",113.857,311.8719,-0.03177723,81.22222,163.7931
"1027",95.33245,261.1303,-0.1117877,80.75556,322.9474
"1028",109.3894,299.6345,-0.06985344,78.07333,547.2991
"1029",114.8365,314.555,-0.08217723,74.8111,622.0438
"1030",111.5612,305.5835,-0.0899109,70.76667,704.5111
"1031",101.7348,278.6675,-0.08566815,65.62445,768.9543
"1032",107.8004,295.282,-0.1218761,62.73888,808.4211
"1033",112.1435,307.1785,-0.08372287,59.12555,820.4915
"1034",100.9469,276.5092,-0.0823476,55.75,806.2284
"1035",95.17022,260.686,-0.1018726,52.51666,763.5112
"1036",116.1596,318.1791,-0.05170998,48.71777,694.9728
"1037",111.2808,304.8154,-0.04306089,47.32888,605.7177
"1038",108.748,297.8776,-0.0402158,47.62333,490.8665
"1039",102.5169,280.8096,-0.02361652,47.75333,361.2487
"1040",111.7157,306.0067,-0.005279897,48.98555,236.6485
"1041",101.896,279.109,0.02384978,50.59888,104.1795
"1042",94.37239,258.5006,0.01986111,52.49,22.16038
"1043",94.83357,259.7638,0.01959186,54.54888,0.6563399
"1044",93.66197,256.5546,0.01708315,57.47444,-0.041426
"1045",103.0931,282.3881,0.01001251,61.25555,-0.04142728
"1046",108.2274,296.4516,0.01142782,64.97444,-0.03866681
"1047",106.9332,292.9065,0.01470768,68.20889,-0.03498538
"1048",109.9706,301.2264,0.009105013,72.33555,-0.03590797
"1049",105.0319,287.6987,0.002236147,76.78889,-0.02393962
"1050",113.6945,311.4268,0.003349928,80.25,-0.03222775
"1051",104.7827,287.0161,0.003534876,81.88667,-0.03683274
"1052",102.8287,281.6637,0.005531658,82.5811,-0.02670427
"1053",107.6632,294.9063,0.002666473,82.48555,-0.02486267
"1054",109.5506,300.0762,0.000550158,82.03665,-0.02025837
"1055",104.3267,285.767,0.001098998,81.48666,-0.0119708
"1056",110.612,302.9833,-0.002827849,82.29332,-0.008287536
"1057",99.6551,272.9708,-0.003744837,84.10001,-0.01933777
"1058",104.5369,286.3429,-0.003875761,84.99333,-0.01749605
"1059",100.4153,275.0531,0.000645315,86.47127,-0.03499222
