Site,DOY,HHMM,VPD,PAR,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20
1,297,1130,0,0,0.048863,0.0012084,0.029145,0.040293,0.062435,0.0053392,0.020292,0,0.020543,0.0053477,0,0,0.034773,0.028164,0.0013191,0.0025641,0,0.0030187,0,0.0030042
1,297,1200,0,0,0.050826,0.0038119,0.030826,0.043967,0.061033,0.0051437,0.020871,0,0.013375,0.0085095,0,0,0.038644,0.028329,0,0.0025323,0,0.0026793,0.0011745,0.0060289
1,297,1230,0,0,0.059918,0.0075449,0.03404,0.049281,0.06873,0.0054166,0.019434,0,0.019738,0.014453,0,0,0.045323,0.036389,0.0092755,0.0025087,0.00017833,0.0021056,0.0020188,0.011898
1,297,1300,0,0,0.057674,0.014196,0.044416,0.051434,0.068738,0.0053139,0.01913,0,0.031835,0.023275,0,0,0.051388,0.041738,0.023871,0.0044617,0.0039206,0.0022674,0.0080065,0.021232
1,297,1330,0,0,0.055928,0.021078,0.040722,0.04435,0.059084,0.0027427,0.017016,0,0.020955,0.02871,0,0,0.053012,0.039194,0.015721,0.0036686,0.0037001,0,0.012309,0.033929
1,297,1400,0,0,0.057728,0.028041,0.033606,0.031869,0.052179,0.00055244,0.014232,0,0.010288,0.032674,0,0,0.054628,0.025269,0.0035251,0.0010534,0,0,0.011415,0.048034
1,297,1430,0,0,0.061416,0.030441,0.03339,0.02848,0.052706,0.0017963,0.013464,0.00099141,0.008891,0.033463,0.0021014,0,0.055546,0.030843,0,0.0010137,0,0,0.014578,0.052162
1,297,1500,0,0,0.059969,0.027529,0.030497,0.022277,0.053485,0.0011143,0.014895,0,0.0042865,0.031369,0.0021956,0.00041438,0.057388,0.01948,0,0.00049983,0,0,0.011638,0.047142
1,297,1530,0,0,0.05957,0.025311,0.032934,0.031627,0.057041,0.0023589,0.014569,0,0.0145,0.028304,0.0039652,0.00043312,0.059494,0.02535,9.68E-05,0.0018154,0,0,0.014222,0.038933
1,297,1600,0,0,0.054078,0.022759,0.031182,0.030023,0.051374,0.0021384,0.015339,0,0.01858,0.027234,0.0046671,0,0.0585,0.023931,0.0089298,0.0019092,0.00074474,0,0.018263,0.034311
1,297,1630,0,0,0.05183,0.021368,0.029633,0.028689,0.048757,0.0022319,0.014782,0,0.020172,0.026342,0.0055298,0,0.057044,0.022286,0.005655,0.0018605,0.0024183,0,0.017647,0.031604
1,297,1700,0,0,0.051589,0.020621,0.026575,0.027735,0.045196,0.0033107,0.014441,0,0.012475,0.025443,0.0068396,0,0.055821,0.015554,0.0025695,0.0013505,0.0011581,0,0.016733,0.030498
1,297,1730,0,0,0.050519,0.019558,0.025036,0.029503,0.044355,0.0041683,0.013661,0.00036428,0.014294,0.02538,0.0080066,0.0012137,0.054137,0.019947,0.012387,0.0020542,0.0038523,0,0.0167,0.028604
1,297,1800,0,0,0.04678,0.017031,0.022556,0.025571,0.042427,0.0037126,0.015092,0,0.020641,0.023816,0.005828,0.0053841,0.051981,0.02186,0.012556,0.0028991,0.0047553,0,0.01724,0.023542
1,297,1830,0,0,0.046047,0.015005,0.019722,0.021668,0.03824,0.003952,0.014306,0.00040909,0.012684,0.022592,0.0066842,0.0053875,0.050308,0.015483,0.010525,0.00254,0.0041286,0,0.015744,0.021667
1,297,1900,0,0,0.042506,0.013782,0.01893,0.020969,0.03567,0.0036498,0.014404,0,0.016247,0.020053,0.0049645,0.0086336,0.047939,0.016318,0.0061269,0.0023268,0.0050322,0,0.015118,0.018231
1,297,1930,0,0,0.040959,0.011768,0.018698,0.023221,0.035497,0.0046552,0.01495,0,0.019588,0.019165,0.0047611,0.012484,0.046511,0.019408,0.014365,0.0033282,0.0059419,0,0.016534,0.015338
1,297,2000,0,0,0.041209,0.01039,0.018273,0.020082,0.032539,0.0045788,0.015266,0.00035406,0.016379,0.017617,0.0040977,0.014413,0.044618,0.01622,0.010293,0.0029593,0.0053042,0,0.017655,0.013226
1,297,2030,0,0,0.041131,0.0090165,0.017294,0.012526,0.031304,0.003965,0.01536,0.00082632,0.01619,0.016237,0.004489,0.015378,0.043652,0.011881,0.0040681,0.0025905,0.0038993,0.00072687,0.01673,0.011379
1,297,2100,0,0,0.037138,0.0085995,0.017981,0.020082,0.032443,0.0048884,0.015011,0.0018726,0.031794,0.016163,0.0047315,0.019469,0.04086,0.023244,0.017656,0.0040415,0.0081432,0.00083985,0.018731,0.010052
1,297,2130,0,0,0.030927,0.008821,0.017561,0.016066,0.026236,0.0045098,0.01267,0.0040729,0.03109,0.016092,0.0064881,0.019468,0.038317,0.021824,0.021577,0.0048918,0.009315,0.0011989,0.021038,0.010523
1,297,2200,0,0,0.028124,0.0077618,0.01676,0.012316,0.020475,0.0038891,0.012314,0.003163,0.030374,0.014872,0.0046083,0.019651,0.034647,0.016954,0.013348,0.0037558,0.0067327,0.0015459,0.021277,0.010982
1,297,2230,0,0,0.022331,0.0073387,0.014672,0.015155,0.013632,0.0035002,0.007561,0.0051277,0.030952,0.013171,0.0068074,0.018465,0.03056,0.018851,0.022289,0.0048989,0.0082775,0.002138,0.019166,0.010929
1,297,2300,0,0,0.017853,0.0069145,0.011674,0.011026,0.01129,0.0014271,0.0050254,0.0053666,0.025611,0.011313,0.0052281,0.01514,0.02562,0.0166,0.021514,0.0046735,0.0069854,0.0015141,0.016771,0.010106
1,297,2330,0,0,0.016536,0.0057103,0.010341,0.014377,0.01429,0.001047,0.00099708,0.0036584,0.026959,0.0097919,0.0036628,0.013392,0.022277,0.014838,0.017375,0.0044572,0.0066048,0.0018702,0.011786,0.0098047
1,298,0,0,0,0.017561,0.0045074,0.0086449,0.013165,0.015006,0.0011232,1.00E-05,0.0037891,0.020143,0.0081144,0.0043549,0.011069,0.020486,0.016496,0.027936,0.0046951,0.0044259,0.0017393,0.0085687,0.0089904
1,298,30,0,0,0.020328,0.0039522,0.0075146,0.0086862,0.014717,0.0011394,0.00011837,0.0041659,0.014181,0.0069376,0.0038592,0.0081982,0.020248,0.012163,0.022622,0.0037342,0.0029105,0.001139,0.0056734,0.0071743
1,298,100,0,0,0.018383,0.0029153,0.0054702,0,0.01378,0,0,0.0031531,0.0080284,0.0059118,0.0033528,0.0066674,0.018471,0.0092506,0.0067898,0.0030665,0.0018979,0.00077033,0.004775,0.0050993
1,298,130,0,0,0.019397,0.0024902,0.0064882,0.002513,0.016656,0.00096491,0.0012091,0.0041903,0.011052,0.0056669,0.0037311,0.0079876,0.016468,0.011346,0.0063889,0.0028368,0.0023996,0.0013552,0.0044303,0.004534
1,298,200,0,0,0.025009,0.0017744,0.0060795,0.0055617,0.017257,0.001266,0.004831,0.0022653,0.0078978,0.0057627,0.0032297,0.0070354,0.017312,0.0055394,0,0.0017216,0.00050137,0.0012341,0.0024026,0.0027266
1,298,230,0,0,0.016928,0.0013664,0.005122,0.012672,0.0076786,0.0019433,0.0080343,0,0.015939,0.0042622,0.00017933,0.0005779,0.01382,0.0015101,0.018271,0,0,0.00037929,0.0017921,0.00092041
1,298,300,0,0,0.011428,0.00079233,0.0041556,0.018974,0.0032337,0.0023814,0.0077328,0.0043976,0.011988,0.0029143,0.0031068,0,0.010559,0.0018517,0.028318,0.0004977,0.0010501,0,0.0040114,0.00061584
1,298,330,0,0,0.0030802,0.00035516,0.0029905,0.018606,0.0024082,0.0010416,0.0093839,0.002703,0.0097827,0.0013926,0.00092355,0.001141,0.0092183,0.0021738,0.03756,0.00052374,0.0013174,0.00091037,0.0042228,0.0002921
1,298,400,0,0,0,0,0.00096078,0.020589,0,0.0011089,0.0079977,0.003335,0.0083599,6.45E-05,0.00057027,0.0023163,0.0066386,0,0.035439,0.00058094,0.0012341,0.0008825,0.0041812,0
1,298,430,0,0,0.0047522,0,0,0.026599,0.0043404,0.0015458,0.0081336,0.0063737,0.0056943,0,0.0024483,0.004623,0.0038507,0.003513,0.039131,0.0016826,0.002031,0.0010852,0.0027049,0.00043187
1,298,500,0,0,0.0087788,0.000422,0.0012617,0.028733,0.0065772,0.0019834,0.010244,0.0041171,0.012197,0,0.0019322,0.007324,0.0017103,0.0035762,0.030247,0.001728,0.0025737,0.0027475,0.0012328,0.00061292
1,298,530,0,0,0.0059519,0.00039082,0.0027207,0.034592,0.0095975,0.0036617,0.010835,0.0036041,0.010271,0,0.0012818,0.0069858,0.00064209,0.0056203,0.032761,0.0025443,0.0044119,0.0032098,0.00091036,0.00080875
1,298,600,0,0,0.0078604,0.0011445,0.0049112,0.038248,0.015831,0.0041971,0.011872,0.0050498,0,0.0014774,0.0021323,0.0083759,0,0.008259,0.043662,0.0035182,0.0063899,0.0039214,0.00087614,0.001764
1,298,630,0,0,0.0070306,0.001437,0.006391,0.036982,0.018662,0.0038949,0.013581,0.0039728,0.0027736,0.00075508,0,0.0069,0.0026702,0.0081158,0.034933,0.0029838,0.0047783,0.0048852,0,0.0027274
1,298,700,0,0,0.0089589,0.0020537,0.0073411,0.035996,0.022038,0.0046026,0.017085,0.0014223,0.0085404,0.0009903,0,0.0054399,0.0036772,0.0081008,0.034396,0.0027641,0.0045918,0.005128,0.00058463,0.0037042
1,298,730,0,0,0.017828,0.0023449,0.0075519,0.034601,0.028694,0.0045289,0.017247,0.0024083,0.0066446,0.0012126,0.00038185,0.0049221,0.0069997,0.0090047,0.024322,0.0028339,0.0046487,0.0058472,0,0.0026479
1,298,800,0,0,0.025919,0.0025005,0.0097865,0.033496,0.030693,0.0051678,0.019886,0.0014707,0.0069206,0.0016136,0.00096027,0.0025253,0.0088726,0.0070185,0.0095031,0.002622,0.0037015,0.0060979,0,0.0033789
1,298,830,0,0,0.030765,0.0023356,0.011108,0.037564,0.035744,0.005877,0.02051,0.0040755,0.0071968,0.0026403,0.00213,0.00069878,0.011172,0.0094485,0.021415,0.0021004,0.0023659,0.0056059,0,0.0038508
1,298,900,0,0,0.036791,0.0028079,0.01428,0.040601,0.039245,0.0052892,0.022943,0.0010797,0.007473,0.0041566,0.0013675,0,0.015643,0.01237,0.019418,0.0014395,0.00079091,0.0058602,0,0.0050929
1,298,930,0,0,0.042724,0.003914,0.02082,0.049093,0.052719,0.005939,0.024039,0,0.0077494,0.0060026,0,0,0.024308,0.017207,0.015954,0.0015402,0.0011328,0.007103,0.00013907,0.0065978
1,298,1000,0,0,0.044642,0.0037871,0.022766,0.04568,0.05443,0.0061482,0.023354,0,0.0080258,0.0056424,0,0,0.030249,0.014277,0.0070521,0.0013602,9.70E-05,0.005668,0.00047882,0.0055883
1,298,1030,0,0,0.050171,0.0064802,0.029423,0.058975,0.061141,0.0053475,0.021986,0,0.0083024,0.0075057,0,0,0.038496,0.02416,0.016309,0.0017746,0,0.0042274,0.0005274,0.0093965
1,298,1100,0,0,0.053928,0.010778,0.035785,0.056183,0.069643,0.0050902,0.017058,0,0.008579,0.010666,0,0,0.048481,0.028397,0.019922,0.0029493,0,0.0015791,0.006539,0.021007
1,298,1130,0,0,0.065953,0.024321,0.040279,0.058791,0.081165,0.0046726,0.011072,0,0.0088558,0.020028,0,0,0.062878,0.029618,0.019812,0.0033621,0,0.0023333,0.0043054,0.0464
1,298,1200,0,0,0.087543,0.048916,0.040943,0.058229,0.080508,0.0015205,0.0010707,0,0.0091327,0.033272,0,0,0.091441,0.034767,0.020652,0.0044003,0,0.0021332,0.027321,0.092159
1,298,1230,0,0,0.1009,0.06955,0.066828,0.056858,0.080163,0,0.000663,0.0070941,0.0094097,0.056115,0,0,0.11429,0.035675,0.025258,0.003034,0,0,0.044619,0.16711
1,298,1300,0,0,0.11924,0.12281,0.095306,0.036771,0.080983,0,0,0.016219,0.0096868,0.071613,0.0026817,0,0.1266,0.021093,0.024064,0.0010752,0,0,0.067289,0.28776
1,298,1330,0,0,0.12253,0.158,0.10839,0.040386,0.072577,0,0,0.025371,0.009964,0.091293,0.010854,0,0.14597,0.023283,0.0083111,0.0012128,0,0,0.095298,0.32568
1,298,1400,0,0,0.14774,0.16405,0.17169,0.033816,0.078207,0,0,0.031128,0.010241,0.11264,0.01773,0,0.1528,0.01028,0.0072956,0,0,0,0.086275,0.30183
1,298,1430,0,0,0.18397,0.15211,0.13861,0.035466,0.07849,0,0,0.036176,0.010519,0.13117,0.046511,0,0.15268,0.0064061,0,0,0,0,0.2301,0.26544
1,298,1500,0,0,0.17302,0.13599,0.11373,0.050091,0.071895,0,0,0.042017,0.010796,0.1402,0.083909,0,0.1523,0.00015887,0.021487,0,0,0,0.26321,0.25537
1,298,1530,0,0,0.18651,0.12979,0.093999,0.049636,0.072208,0,0,0.042237,0.011074,0.154,0.089673,0,0.13855,0,0.021544,0,0,0,0.23639,0.2708
1,298,1600,0,0,0.19136,0.12228,0.077843,0.037695,0.068108,0,0,0.040474,0.011352,0.15203,0.068849,0,0.12696,0,0.014031,0,0,0,0.20008,0.28536
1,298,1630,0,0,0.17823,0.11796,0.06843,0.042468,0.065722,0,0,0.03651,0.011629,0.16035,0.051759,0,0.11665,0.00057923,0.02705,0,0,0,0.18525,0.28604
1,298,1700,0,0,0.16964,0.10544,0.05578,0.025292,0.052508,0,0,0.030866,0.011907,0.15307,0.0408,0,0.10907,0,0.014294,0,0,0,0.16542,0.272
1,298,1730,0,0,0.16256,0.096337,0.043993,0.017436,0.045391,0,0,0.029826,0.012185,0.13906,0.039439,0,0.10031,0,0.015038,0,0,0,0.13926,0.22929
1,298,1800,0,0,0.14515,0.08335,0.032646,0.014257,0.037286,0,0,0.022673,0.012463,0.11705,0.03281,0,0.090679,0,0.017236,0,0,0,0.11147,0.17643
1,298,1830,0,0,0.12656,0.068345,0.020974,0.0051561,0.028502,0,0,0.018308,0.012742,0.093209,0.028131,0,0.080715,0,0.014104,0,0,0,0.088314,0.1327
1,298,1900,0,0,0.097767,0.053419,0.012853,0.009958,0.021813,0,0,0.012123,0.01302,0.07127,0.021485,0,0.071422,0,0.031164,0,0,0,0.067718,0.099025
1,298,1930,0,0,0.06772,0.042258,0.0082824,0.0060564,0.01533,0,0,0.0091218,0.013299,0.053846,0.016143,0,0.065582,0.0027114,0.051715,0,0.00028103,0,0.055953,0.072719
1,298,2000,0,0,0.044925,0.034311,0.0064492,0.0030554,0.0090523,0,0,0.0083275,0.013577,0.041915,0.014207,0,0.062618,0.0079401,0.06578,0,0,0,0.05029,0.054258
1,298,2030,0,0,0.02448,0.028102,0.0055028,0,0.0022085,0,0,0.0059021,0.013856,0.031736,0.0096774,0,0.057317,0.012852,0.073821,0.0012912,0.00077173,0,0.042532,0.040713
1,298,2100,0,0,0.023422,0.02232,0.00047205,0.0023046,0,0,0,0.0037444,0.014135,0.024255,0.0035663,0,0.047738,0.008341,0.06688,0.0011627,0,0,0.034021,0.03124
1,298,2130,0,0,0.023597,0.018203,0,0,0,0,0,0.0041045,0.014414,0.018017,0.0024255,0.0010725,0.041703,0.0081416,0.059034,0.0017805,0.00040162,0,0.028895,0.024544
1,298,2200,0,0,0.017791,0.01606,0,0,0,0,0,0.0038002,0.014693,0.014467,0.0007152,0.0056705,0.033979,0.0046106,0.043188,0.0018185,0.0023338,0,0.02679,0.018477
1,298,2230,0,0,0.00024349,0.012334,0,0,0,0,0,0.0034949,0.014972,0.013042,0.002282,0.0091526,0.030994,0.010347,0.062974,0.003668,0.0015936,0,0.022933,0.012738
1,298,2300,0,0,0,0.010061,0,0.0021473,0,0,0,0.0061765,0.015251,0.010333,0.0050562,0.011305,0.026933,0.0084271,0.052284,0.0046173,0.0048113,0,0.0194,0.008588
1,298,2330,0,0,0,0.0084283,0,0.0079494,0,0.0004729,0,0.0034632,0.01553,0.0077971,0.00095188,0.008625,0.022467,0.012567,0.058367,0.0032946,0,0,0.013588,0.0072445
1,299,0,0,0,0.009654,0.0071249,0,0.0049695,0,0,0.00049369,0.003399,0.01581,0.0052827,0,0.009431,0.01978,0.0080873,0.042778,0.0037976,0.0019379,0,0.009277,0.0056626
1,299,30,0,0,0,0.0069354,0.00029532,0.015673,0.00089532,0.0023355,0,0.0059844,0.016089,0.0043819,0.0016747,0.0092833,0.017333,0.01565,0.061336,0.0041602,7.90E-05,0.00020971,0.0084169,0.0040969
1,299,100,0,0,0.033466,0.0059536,0.00084174,0.014821,0.015431,0.0020752,0.0050234,0.0060381,0.016369,0.0033159,0.0034971,0.010869,0.014249,0.010213,0.027683,0.003154,0.00024493,0.0016261,0.0035928,0.0040329
1,299,130,0,0,0.044847,0.0054794,0.002494,0.0062737,0.016393,0.0029951,0.0083906,0.0048639,0.016649,0.0029226,0.0028166,0.008623,0.012498,0.0041795,0.01324,0.002336,0.00044634,0.0011355,0.00052888,0.0032526
1,299,200,0,0,0.046058,0.0043789,0.0036133,0.0019666,0.017872,0.0035332,0.01178,0.0016352,0.016928,0.0033227,0.00094401,0.0061936,0.012454,0.0022156,0.0075428,0.0016691,0.00039329,0.00064392,0.0011118,0.0022227
1,299,230,0,0,0.040842,0.0032652,0.0025715,0.0081792,0.016762,0.0043615,0.013854,0,0.017208,0.0022772,0.0014399,0.0014711,0.011969,0.0035671,0.013334,0.00038584,0.0009583,0.00037921,0,0.00068055
1,299,300,0,0,0.039951,0.0021481,0.0033106,0.0095004,0.013596,0.0043423,0.016152,0.00018164,0.017488,0.0018611,0.0029745,0,0.011265,0.001584,0.006907,0,0.001391,0.0013228,0.0025451,0.00013251
1,299,330,0,0,0.024351,0.0022658,0.0054725,0.0066404,0.011198,0.0056147,0.012926,0.0040068,0.017769,0.0019098,0.0091684,0.0032529,0.013531,0.0030311,0.019016,0.001944,0.0057713,0.0024999,0.0059414,7.06E-05
1,299,400,0,0,0.0084701,0.001908,0.0060147,0.010215,0.0058901,0.0047315,0.012118,0.0014256,0.018049,0.00084012,0.0052751,0.0053671,0.013018,0.0042428,0.025081,0.0034334,0.0068294,0.0041596,0.009353,0
1,299,430,0,0,0.00023282,0.0017044,0.0054788,0.010123,0.0028835,0.0043077,0.010653,0.0023871,0.010609,0.0010367,0.0086086,0.0084541,0.010803,0.0070741,0.026009,0.003866,0.0064742,0.0036213,0.0099281,6.41E-05
1,299,500,0,0,0,0.0011933,0.0053049,0.019637,0.0022699,0.0023598,0.010505,0.0036977,0.013405,0.0012362,0.0065232,0.011564,0.0090234,0.0057507,0.021602,0.0047566,0.0077925,0.0038186,0.0087968,0
1,299,530,0,0,0.0089851,0.00067165,0.0035093,0.0084146,0.0017707,0.0026923,0.012759,0.001448,0.0087369,0,0.0059351,0.010789,0.0055564,0.0048804,0.013789,0.0038178,0.0048625,0.0035165,0.0068044,0.00093441
1,299,600,0,0,0.021548,0,0.001399,0.0044443,0.0062146,0.0029058,0.015721,0.001978,0,0,0.0070352,0.010048,0.0013136,0.0023229,0.0079144,0.0018572,0.0012206,0.0020293,0.0023159,0.0017733
1,299,630,0,0,0.030836,0,0,0,0.0089116,0.0025782,0.018249,0.0026166,0.00017651,0,0.0090364,0.0085279,0,0,0,0.00079896,0,0.002485,0.001214,0.0018561
1,299,700,0,0,0.024157,0.0015331,0.0047559,0.0099231,0.01394,0.0033998,0.019456,0.0026873,0,0.00066572,0.009686,0.011466,0.0017618,0.0016693,0,0.0011011,0.0019169,0.0031898,0.0018015,0.0029443
1,299,730,0,0,0.023714,0.0016922,0.0057982,0.004506,0.012461,0.0032503,0.021807,0,0,0.00064579,0.0064337,0.010743,0.0016721,0.00084269,0,0.0012742,0.00017194,0.0036724,0.0029742,0.0035547
1,299,800,0,0,0.019398,0.0013598,0.0078976,0.0029854,0.011086,0.0035334,0.023467,0,0,0.00060003,0.0069248,0.0084466,0.0015565,0,0,0.0018739,0.001577,0.0051087,0.004973,0.0038893
1,299,830,0,0,0.015893,0.00089319,0.013115,0.011113,0.015388,0.00033314,0.024704,0,0,0.0013685,0.0080404,0.0075294,0.0039724,0.00087651,0,0.0018915,0.0012241,0.0058336,0.0052993,0.0060065
1,299,900,0,0,0.042342,0.0030621,0.015812,0.018222,0.024835,0.0025318,0.025487,0,0.012221,0.0016558,0.0068904,0.0054533,0.0051332,0.0073134,0,0.00054597,0,0.0087696,0,0.0071153
1,299,930,0,0,0.048878,0.003094,0.023562,0.025757,0.032368,0.00050919,0.025409,0,0.022283,0.004535,0,0.0070738,0.010999,0.017674,0,0.00059621,0,0.008792,0,0.0059924
1,299,1000,0,0,0.052111,0.0033343,0.031866,0.046527,0.045398,0.0041743,0.022012,0,0.020551,0.010391,0,0.0048987,0.02547,0.026869,0.0035753,0.0013016,0,0.0078811,0,0.0066882
1,299,1030,0,0,0.054207,0.006537,0.039915,0.039701,0.046521,0.0007448,0.017739,0,0,0.010123,0,0.0036814,0.036992,0.022115,0.00076701,0.00034128,0,0.0052464,0,0.015534
1,299,1100,0,0,0.062095,0.017032,0.054728,0.0356,0.046092,0.0042868,0.013903,0,0.023129,0.0099776,0,0,0.047599,0.018072,0,0.0014519,0,0.0025859,0.0077359,0.037208
1,299,1130,0,0,0.067062,0.037479,0.058302,0.038545,0.05188,0.0052377,0,0,0.038915,0.018972,0,0,0.057497,0.020006,0.0019664,0.0039242,0,0,0.012682,0.078341
1,299,1200,0,0,0.088189,0.063634,0.054531,0.034967,0.053247,0.0035792,0,0.0014193,0.017023,0.024947,0.0058981,0,0.093919,0.017745,0.0031796,0.0035126,0,0,0.042375,0.1311
1,299,1230,0,0,0.09974,0.079351,0.073494,0.061815,0.063141,0.0031223,0,0.010621,0.010549,0.062,0.016043,0,0.13385,0.017571,0.02557,0.004064,0,0,0.061772,0.22947
1,299,1300,0,0,0.12762,0.12689,0.10651,0.0538,0.068493,0.00063776,0,0.024932,0.015864,0.074061,0.017742,0,0.15332,0.012189,0.010966,0.0016119,0,0,0.082925,0.33764
1,299,1330,0,0,0.14242,0.15375,0.12856,0.061223,0.065101,0,0,0.031784,0.0047142,0.092424,0.01728,0,0.18043,0.005786,0.00062162,0.001567,0,0,0.11635,0.35017
1,299,1400,0,0,0.16603,0.15854,0.17848,0.053826,0.070261,0,0,0.032411,0,0.1165,0.018913,0,0.18748,0,0,0.00056246,0,0,0.12246,0.32329
1,299,1430,0,0,0.1885,0.14741,0.15521,0.04215,0.063022,0,0,0.038642,0,0.1377,0.046619,0,0.18215,0,0,0,0,0,0.24324,0.2841
1,299,1500,0,0,0.17532,0.13251,0.12399,0.041091,0.051526,0,0,0.042202,0,0.14266,0.085563,0,0.17425,0,0,0,0,0,0.27406,0.27531
1,299,1530,0,0,0.18131,0.12502,0.1041,0.027362,0.043023,0,0,0.044184,0,0.15042,0.094965,0,0.15771,0,0,0,0,0,0.24218,0.27715
1,299,1600,0,0,0.18022,0.11548,0.083832,0.019087,0.035307,0,0,0.038676,0,0.15253,0.079422,0,0.1446,0,0,0,0,0,0.19958,0.26685
1,299,1630,0,0,0.16779,0.10383,0.066902,0.0086896,0.029424,0,0,0.031868,0,0.14979,0.063803,0,0.13015,0,0,0,0,0,0.16661,0.23922
1,299,1700,0,0,0.15,0.09112,0.051261,0.0067145,0.028384,0,0,0.026824,0,0.1346,0.050252,0,0.11892,0,0,0,0,0,0.13611,0.20219
1,299,1730,0,0,0.12983,0.078694,0.040285,0.016553,0.023087,0,0,0.022064,0.0094326,0.11305,0.043294,0,0.10712,0,0.0041584,0,0,0,0.11408,0.16357
1,299,1800,0,0,0.1094,0.06549,0.026705,0,0.01823,0,0,0.014377,0,0.092096,0.035631,0,0.094547,0,0.002271,0,0,0,0.093217,0.1318
1,299,1830,0,0,0.078859,0.054127,0.021004,0,0.0087257,0,0,0.0093472,0,0.068407,0.032146,0,0.085924,0,0.0062915,0,0,0,0.082566,0.10259
1,299,1900,0,0,0.057234,0.043497,0.013885,0,0.0020422,0,0,0.0044685,0,0.048844,0.027264,0,0.076683,0,0.00689,0,0,0,0.067591,0.079755
1,299,1930,0,0,0.044569,0.034898,0.004877,0,0,0,0,0,0.0020828,0.035759,0.023358,0,0.063526,0,0.012045,0,0,0,0.053954,0.061204
1,299,2000,0,0,0.040437,0.027582,0.00046576,0,0,0,0,0,0,0.026506,0.021181,0.0023991,0.053937,0,0.0039315,0,0,0,0.043408,0.048466
1,299,2030,0,0,0.047324,0.024274,0,0.0016967,0.00072954,0,0,0,0.04897,0.020585,0.019652,0.008568,0.045454,0,0.0072683,0,0,0,0.03399,0.041172
1,299,2100,0,0,0.042384,0.022459,0,0.012212,0.0070265,0,0,0.0010119,0.064214,0.021367,0.012947,0.013654,0.039614,0,0.015428,0,0,0,0.029511,0.033457
1,299,2130,0,0,0.038616,0.019838,0,0.023935,0.010279,0,0,0.0094494,0.078485,0.021644,0.013733,0.014844,0.034277,0.006464,0.026933,0.0020528,0.0057266,0,0.026545,0.025585
1,299,2200,0,0,0.03083,0.018028,0,0.011646,0.0066699,0,0.0011763,0.0062214,0.057723,0.021084,0.0078498,0.013481,0.029432,0.0044969,0.025531,0.00097111,0.005329,0,0.024775,0.020944
1,299,2230,0,0,0.027611,0.015593,0,0.016333,0.0061742,0,0.0014651,0.0083856,0.069583,0.018869,0.0078781,0.011932,0.025523,0.0064583,0.031535,0.0017126,0.010404,0,0.022722,0.017126
1,299,2300,0,0,0.021395,0.013968,0.0019851,0.021083,0.0069726,0,0.0013254,0.011272,0.071488,0.018653,0.0040109,0.01117,0.021201,0.010355,0.030323,0.0027623,0.0129,0,0.019798,0.014624
1,299,2330,0,0,0.018846,0.011074,0.0019108,0.0045557,0.0022279,0,0.0031252,0.0063932,0.046118,0.015286,0.0013545,0.010013,0.020194,0.0044337,0.027015,0.0012283,0.0070107,0,0.016884,0.012897
1,300,0,0,0,0.018531,0.0088509,0.0002492,0.0088093,0.0038076,0,0.00062713,0.0087001,0.050385,0.014429,0.0043845,0.0077188,0.017896,0.0028488,0.029628,0.0025989,0.0089864,0,0.015753,0.010177
1,300,30,0,0,0.013645,0.0069307,0,0.0083937,0.0024141,0.00063886,0.00027043,0.0074681,0.062924,0.012073,0.0042644,0.0059935,0.014495,0.0037392,0.025754,0.0028888,0.0089868,0.00096313,0.011995,0.0077052
1,300,100,0,0,0.012059,0.0054881,0.00058733,0.0046453,0,0.00021746,0.00034493,0.004953,0.054055,0.0094009,0.0029513,0.0060103,0.012632,0,0.027012,0.0016616,0.0054705,0.0011981,0.010277,0.0072722
1,300,130,0,0,0.010331,0.0051543,0.00047003,0,0.0011488,0.001096,0,0.0044391,0.049651,0.0091951,0.0038873,0.0050728,0.011001,0.002079,0.021275,0.0016595,0.0080856,0.002664,0.0082875,0.0050775
1,300,200,0,0,0.0082924,0.0051304,0.0028611,0.016582,0.0025542,0.0010616,0.0013221,0.00544,0.067488,0.0076816,0.0024345,0.0049046,0.009586,0.0034473,0.021021,0.0024129,0.0067902,0.0024205,0.0068746,0.0041494
1,300,230,0,0,0.0075069,0.0035559,0.0025719,0.0088541,0.0011485,0.0013421,0.0017941,0.0034165,0.031971,0.0060205,0.0026322,0.003784,0.0086162,0.0013828,0.011263,0.001054,0.0035623,0.0026762,0.0060482,0.0032337
1,300,300,0,0,0.0051677,0.0024449,0.0037141,0.0088227,0.0023005,0.0020708,0.0033429,0,0.039826,0.0040317,0,0.0034268,0.005704,0.004059,0.017333,0.0012033,0.0026667,0.0031685,0.0046433,0.0025632
1,300,330,0,0,0.0060794,0.0021185,0.0045036,0.013372,0.004105,0.0028062,0.0031638,0.0014267,0.032119,0.0033462,0.0024184,0.0011556,0.0060235,0.0031773,0.010573,0.0015096,0.0012613,0.0031777,0.0032468,0.0021501
1,300,400,0,0,0.0051396,0.0021067,0.004756,0.016194,0.0069563,0.0031651,0.0012549,0.0051935,0.032855,0.0036344,0.0039556,0.0011914,0.0046295,0.0058691,0.017403,0.0025793,0.0033482,0.00368,0.0038495,0.0014893
