"YEAR","DOY","HOUR","MIN","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14"
2015,219,8,30,0.6932138,0.5022268,2.008608,0.9039778,1.558521,0.3330384,3.919516,3.174681,0.1732375,0.1908916,3.368941,2.13967,0.5311521,NA
2015,219,9,0,0.7582452,0.5732128,2.085152,0.9600505,1.747725,0.3187716,3.777946,3.160586,0.1756701,0.1948182,3.370442,2.20796,0.8105341,NA
2015,219,9,30,0.8641617,0.6367112,2.079255,0.9155411,1.823933,0.2809154,3.605872,3.120298,0.1361591,0.1517478,3.284792,2.096405,0.8671275,NA
2015,219,10,0,0.9076727,0.6754637,2.065213,0.9375101,1.99452,0.322343,3.319332,3.123257,0.1321346,0.1042618,3.271727,2.105059,0.9089636,NA
2015,219,10,30,0.9536509,0.7388923,2.118877,0.8906879,2.218571,0.4163404,3.319931,3.357313,0.1098559,0.0946536,3.32794,2.251227,0.9408759,NA
2015,219,11,0,1.003037,0.7807131,2.138154,0.9060888,2.323102,0.470497,3.269339,3.447908,0.09284497,0.06694804,3.348841,2.154565,0.9739438,NA
2015,219,11,30,1.043782,0.8182378,2.15491,0.8814013,2.415404,0.645891,3.160216,3.43864,0.1060629,0.07810143,3.371418,2.094689,1.105796,NA
2015,219,12,0,1.026163,0.8636386,2.187528,0.8520279,2.433677,0.7240178,3.037437,3.403344,0.09994372,0.07199366,3.320978,2.212675,1.240796,NA
2015,219,12,30,1.109268,0.9769173,2.347482,0.8482029,2.770279,0.7952253,3.034052,3.401164,0.1871677,0.2115911,3.335429,2.276579,1.380708,NA
2015,219,13,0,1.208647,1.136623,2.511568,0.7925362,2.600705,0.7672744,3.154507,3.306615,0.2370897,0.3409207,3.302054,2.140566,1.358652,NA
2015,219,13,30,1.714413,1.769047,3.411691,0.7430718,3.046492,0.7070165,3.504749,3.23043,0.4476269,0.713965,3.293234,2.142978,1.538804,NA
2015,219,14,0,3.416506,3.896445,6.828226,0.7503116,5.215055,1.377472,5.414839,3.388463,0.8482608,1.331616,3.888734,2.679489,2.314986,NA
2015,219,14,30,4.027804,4.141554,10.75193,0.8160518,5.903314,1.751707,7.450871,3.511025,1.264605,1.823131,4.33184,2.811932,2.636207,NA
2015,219,15,0,3.747376,3.706308,11.51731,0.6362721,4.483848,1.430322,7.254526,3.369166,1.35631,1.872946,4.187158,2.303871,2.214964,NA
2015,219,15,30,5.355837,5.246433,15.24057,0.9404034,8.434445,2.39019,8.836474,3.629829,1.79215,2.287181,5.117887,3.378099,3.793056,NA
2015,219,16,0,4.940712,4.556088,13.7565,0.9786427,7.813946,2.370222,8.101402,3.836994,1.879131,2.22572,5.474867,3.325395,3.697524,NA
2015,219,16,30,4.314147,4.030753,10.11736,0.6094846,5.584399,1.824134,6.249335,3.335354,1.530452,1.89852,4.40125,2.62983,2.906602,NA
2015,219,17,0,4.560695,4.320672,8.787938,0.616243,5.926166,1.666413,5.371887,3.049364,1.48708,1.917338,3.953901,2.591415,3.104032,NA
2015,219,17,30,6.059855,5.625021,11.78631,1.10038,7.89311,2.308484,6.169713,3.655873,1.821259,2.215727,5.466319,3.26725,4.381217,NA
2015,219,18,0,4.95152,4.566891,9.231991,0.8043352,5.551991,1.626851,4.90405,3.315142,1.616906,1.935582,4.35372,2.367062,3.291217,NA
2015,219,18,30,4.05265,3.832996,6.399499,0.5279703,4.192474,1.142318,3.729088,2.674602,1.363716,1.684054,3.179282,1.79295,2.626607,NA
2015,219,19,0,4.586921,4.3191,6.681837,0.652337,5.294261,1.352642,3.642161,2.539223,1.684778,2.046266,3.226261,1.997104,3.423279,NA
2015,219,19,30,4.338528,4.085383,5.762981,0.5204017,4.5599,1.324559,3.564494,2.290671,1.697571,2.043328,2.927419,1.737977,3.042958,NA
2015,219,20,0,3.330261,3.025445,3.685386,0.314871,2.832693,0.7780902,2.482624,1.794084,1.281547,1.613899,1.8866,1.008899,1.981469,NA
2015,219,20,30,2.525993,2.224123,2.482553,0.1627552,1.840132,0.4295583,1.768116,1.384708,1.011234,1.258239,1.315558,0.6051318,1.313482,NA
2015,219,21,0,1.845426,1.560535,1.656752,0.1280516,1.223709,0.2266759,1.363336,1.144523,0.7231182,0.8256092,0.9553686,0.3678944,0.8373829,NA
2015,219,21,30,1.415511,1.175795,1.07307,0.0695184,0.9693085,0.2063134,1.07931,0.9195389,0.4729877,0.5692325,0.7558635,0.3246007,0.6296919,NA
2015,219,22,0,1.143482,0.9369199,0.748557,0.0388756,0.7364093,0.1366402,0.7882486,0.7657397,0.3265126,0.397952,0.6476529,0.2173916,0.4662476,NA
2015,219,22,30,0.9241875,0.7432413,0.4994979,0.02011855,0.5540052,0.09557575,0.6098658,0.6177164,0.223758,0.2686595,0.5290305,0.1629677,0.3394225,NA
2015,219,23,0,0.7405296,0.577899,0.3209135,0.02940661,0.4017904,0.04154633,0.3936941,0.498187,0.149645,0.1357442,0.4122384,0.06474621,0.224918,NA
2015,219,23,30,0.5742895,0.4595773,0.2803176,0.01249714,0.3317702,0.0624092,0.3513005,0.4255339,0.1287182,0.1304691,0.4545221,0.07081398,0.1704211,NA
2015,220,0,0,0.5085347,0.3890895,0.1938472,0.003552308,0.2345429,0.03035892,0.2434677,0.3084955,0.06037769,0.09889378,0.3095739,0.02504153,0.1110176,NA
2015,220,0,30,0.4032762,0.3089939,0.08995043,0.03343864,0.1463804,0.02266851,0.1585497,0.2227839,0.0581977,0.05933856,0.2392168,0,0.06484989,NA
2015,220,1,0,0.3107587,0.2319059,0.1342137,0.03240589,0.1161419,0.01467191,0.1005529,0.1960805,0.06115483,0.04917838,0.2477603,0.01054986,0.05758862,NA
2015,220,1,30,0.2316243,0.1756916,0.1341194,0.01610554,0.05543513,0.002910533,0.0480706,0.1233027,0.05140799,0.03200765,0.1792724,0,0.01733296,NA
2015,220,2,0,0.1700996,0.103664,0.0626436,0,0.01858484,0.01978778,0.02926179,0.07400453,0.0592823,0.04748308,0.1956669,0.008935479,0.01240112,NA
2015,220,2,30,0.1026848,0.04984804,0.01809535,0.01542054,0,0,0.01726655,0.03618118,0.04031962,0.02568015,0.1042579,0.003480913,0,NA
2015,220,3,0,0.0614662,0.01356261,0.00498302,0.008701622,0.01100231,0.02096641,0.006265889,0,0.04627184,0.03127633,0.1062825,0.03722881,0,NA
2015,220,3,30,0.02294625,0,0,0.01909297,0.04735158,0,0,0.00107543,0.00984736,0.01621188,0,0.0171581,0.005366143,NA
2015,220,4,0,0.02145,0,0.009359119,0.1015206,0.04839194,0,0.001260489,0.01492583,0.04505318,0.001938914,0.02117519,0.03474758,0.004515611,NA
2015,220,4,30,0.01360608,0,0.05198714,0.06510387,0.1265338,0.004204499,0.01330926,0.05653086,0.01221369,0.01528819,0.02609248,0.07920632,0.0337041,NA
2015,220,5,0,0,0.0005846489,0.09390177,0.07069403,0.1716093,0.0136963,0.04229093,0.08598617,0.03791631,0.01024501,0.1266554,0.1443209,0.05915575,NA
2015,220,5,30,0.006437919,0.004517346,0.1710429,0.07961118,0.2437932,0.05036247,0.1166407,0.1779534,0.02977387,0.04126364,0.2200779,0.2242453,0.1076809,NA
2015,220,6,0,0.01059362,0.008154254,0.1617061,0.0568621,0.2451188,0.02134662,0.06367546,0.179662,0.02203548,0.00722116,0.1791123,0.2194979,0.1053692,NA
2015,220,6,30,0.01481435,0,0.1741796,0.1001415,0.2806377,0,0.02359854,0.2468501,0,0,0.1606753,0.1801773,0.09992433,NA
2015,220,7,0,0.01993899,0.005406495,0.2231626,0.05456492,0.3361619,0.005625821,0.05631836,0.3061014,0,0.0008026666,0.2271599,0.2343745,0.1087556,NA
2015,220,7,30,0.01872069,0,0.2333283,0.04888997,0.3355484,0,0.005587648,0.3343319,0,0,0.1938253,0.1803202,0.09977311,NA
2015,220,8,0,0.03416009,0.009601408,0.4482436,0.001510977,0.4047632,0,0.01421305,0.3563054,0,0.002007986,0.2737294,0.2202218,0.1394792,NA
2015,220,8,30,0.08406741,0.06704877,0.8875903,0.01672005,0.5895646,0,0.1399376,0.4979773,0,0.0553657,0.4396247,0.2877766,0.2369848,NA
2015,220,9,0,0.1961949,0.1632313,1.823599,0.03281448,0.780599,0,0.279419,0.5273874,0.0191086,0.1108199,0.5716523,0.2908159,0.314241,NA
2015,220,9,30,0.3167865,0.2748778,2.989082,0.03161347,0.9869802,0.00609497,0.5429024,0.5885908,0.04688682,0.1998192,0.6178256,0.2903753,0.3910273,NA
2015,220,10,0,0.6293633,0.6848009,5.424685,0.04761464,1.479553,0.1164012,1.15759,0.7137406,0.1628105,0.3849546,0.9866226,0.4644878,0.6021426,NA
2015,220,10,30,1.415256,1.446633,9.564041,0.2020784,2.933999,0.3931324,2.580633,1.022262,0.3543815,0.7475951,1.537055,0.7812835,1.282424,NA
2015,220,11,0,1.834306,1.887205,11.2636,0.247443,3.464271,0.5368883,3.25375,1.171854,0.4974007,0.8714924,1.772772,0.8950748,1.513837,NA
2015,220,11,30,2.331924,2.263548,12.278,0.2778489,4.494777,0.7442021,3.902384,1.491651,0.5742356,1.05723,2.185729,1.062122,1.839663,NA
2015,220,12,0,3.558503,3.654577,14.57099,0.3973891,6.195194,1.200727,4.566097,1.844286,0.7878487,1.299347,2.864252,1.577309,2.633269,NA
2015,220,12,30,10.62519,11.33988,28.33254,2.863961,29.56057,5.981447,10.60192,5.018234,1.669768,2.352953,8.106711,7.411698,10.84624,NA
2015,220,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,220,13,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,220,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,220,14,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,220,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,220,15,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,220,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,220,16,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,220,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,220,17,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,220,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,220,18,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,220,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,220,19,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,220,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,220,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,220,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,220,21,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,220,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,220,22,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,220,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,220,23,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,8,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,10,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,11,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,12,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,13,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,14,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,15,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,16,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,17,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,18,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,19,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,21,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,22,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,221,23,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,8,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,10,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,11,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,12,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,13,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,14,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,15,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,16,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,17,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,18,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,19,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,21,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,22,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,222,23,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,8,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,10,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,11,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,12,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,13,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,14,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,15,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,16,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,17,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,18,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,19,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,21,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,22,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,223,23,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,224,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,224,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,224,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,224,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,224,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,224,2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,224,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,224,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,224,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,224,4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,224,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,224,5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,224,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,224,6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,224,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
