"x","y","cell","Alder","Ash","Basswood","Beech","Birch","Black gum","Buckeye","Cedar/juniper","Cherry","Dogwood","Elm","Fir","Hackberry","Hemlock","Hickory","Ironwood","Maple","No tree","Oak","Other hardwood","Pine","Poplar","Spruce","Sycamore","Tamarack","Tulip poplar","Unknown tree","Walnut","Willow"
21000,1430000,2380,0,0,0,0,0,0,0,0,0,0,0.369475965194336,0,0,0,0,0,0,0,0.0538029671330302,0,0,0.156117947465158,0,0,0,0,0,0,0.026310332007413
29000,1430000,2381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538820020524369,0,0,0.788882711400067,0,0,0,0,0,0,0
37000,1430000,2382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21507775903842,0,0,0.253998023212708,0,0,0,0,0,0,0
45000,1430000,2383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121369158414149,0,0,0.118652479306039,0,0,0,0,0,0,0
53000,1430000,2384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128333873237116,0,0,0.211781406524325,0,0,0,0,0,0,0
61000,1430000,2385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121557904936742,0,0,0.1261260561922,0,0,0.00353276602874619,0,0,0,0
69000,1430000,2386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330118418937451,0,0,0.217781068270941,0,0,0,0,0,0,0
77000,1430000,2387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148674947474245,0,0,0.250660160572272,0.00562454701428765,0,0.0656649690877403,0,0,0,0
85000,1430000,2388,0,0.124661103196041,0,0,0.0184905930074051,0,0,0,0,0,3.43809624391966,0,0,0,0,0,0.448531337529668,0,0.0637478035888797,0,0,1.09660020769879,0.190175264671739,0,4.01333092030618,0,0,0,0
93000,1430000,2389,0,0.000652954733630195,0,0,0.0491076381259105,0,0,0,0,0,0.137444387282782,0,0,0,0,0,0,0,0,0,0.0201311244911134,3.48181749275527,4.16229613243164,0,1.51657950841045,0,0,0,0
101000,1430000,2390,0,0.938864058595845,0,0,0.757725234254934,0,0,0.894752800873227,0,0,1.48771285610347,10.015026979736,0,0,0,0,0,0,0.215741028130051,0,0,13.3906615527021,6.52078638110105,0,10.2780169451219,0,0,0,0
109000,1430000,2391,0,9.06230397663469,0,0,0.0290907412938739,0,0,1.63193329564281,0,0,0.038377935986657,0.00194093639788402,0,0,0,0,0,0,1.6166700632047,0,0,11.0408077697516,0.880572692758845,0,12.0179008115429,0,0,0,0
117000,1430000,2392,0,0.426491606642693,0,0,0.310320381424791,0,0,0.0207484294547836,0,0,1.10594652107443,0,0,0,0,0,0,0,0,0,0,0.69282149611648,0.811165241759074,0,3.20074724290113,0,0,0,0
125000,1430000,2393,0.0065643048838811,0.867447195855612,0,0,5.22802115709794,0,0,0.279856755206032,0,0,0.900282601365371,0.384268476050037,0,0,0,0,0,0,0,0,1.59955931532068,9.16330021049369,7.61965913640859,0,10.6271124989245,0,0,0,0
133000,1430000,2394,0,0.639898192800487,0,0,6.56388158024575,0,0,9.16150489098393,0,0,0.725883090562984,0.153453635995086,0,0,0,0,0,0,0.89528664735314,0,1.43830222003428,26.3636551976961,6.90181412318295,0,3.70798083420242,0,0,0,0.0429548834277503
141000,1430000,2395,0,0.182245558966478,0,0,2.57104551196005,0,0,12.6864678556513,0,0,0,0.366486416785143,0,0,0,0,0,0,0,0,0,2.15539275460883,5.25637215159686,0,28.0919883647988,0,0,0,0
149000,1430000,2396,0,0.00120429228579287,0,0,1.10031354890835,0,0,5.24170391373352,0,0,0.00466525799933643,0.411205405513167,0,0,0,0,0,0,0,0,0.123892106374419,0.350908530549254,8.16154607639957,0,8.68425355068312,0,0,0,0.000234738517956918
157000,1430000,2397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.9330644682771,0,0,0.778864484252565,0,0,0,1.4855121898026
-19000,1422000,2671,0,0,1.16293020966429,0,0,0,0,0,0,0,0.934123425303868,0,0,0,0,0,0,0,0.691362817736095,0,0,0.946102739394899,0,0,0,0,0,0,0
-11000,1422000,2672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3000,1422000,2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
