TIMESTAMP,DecDOY,HH:MM,DOY,H,M,RECORD,C1,C2
8/8/16 10:45,221.4479,10:45,221,10,50,89281,0.3909606,0.1493797
8/8/16 10:50,221.4514,10:50,221,10,55,89282,0.3899713,0.1486175
8/8/16 10:55,221.4549,10:55,221,10,0,89283,0.3893918,0.1502679
8/8/16 11:00,221.4583,11:00,221,11,5,89284,0.3890286,0.1524024
8/8/16 11:05,221.4618,11:05,221,11,10,89285,0.3885984,0.1542769
8/8/16 11:10,221.4653,11:10,221,11,15,89286,0.3880382,0.1530064
8/8/16 11:15,221.4688,11:15,221,11,20,89287,0.3875341,0.1535134
8/8/16 11:20,221.4722,11:20,221,11,25,89288,0.3871913,0.1511454
8/8/16 11:25,221.4757,11:25,221,11,30,89289,0.3870637,0.1475133
8/8/16 11:30,221.4792,11:30,221,11,35,89290,0.3869437,0.1458338
8/8/16 11:35,221.4826,11:35,221,11,40,89291,0.3871178,0.1451374
8/8/16 11:40,221.4861,11:40,221,11,45,89292,0.3871201,0.1475647
8/8/16 11:45,221.4896,11:45,221,11,50,89293,0.3871169,0.149843
8/8/16 11:50,221.4931,11:50,221,11,55,89294,0.3871146,0.1519063
8/8/16 11:55,221.4965,11:55,221,11,0,89295,0.3869316,0.1527393
8/8/16 12:00,221.5000,12:00,221,12,5,89296,0.3867962,0.1522636
8/8/16 12:05,221.5035,12:05,221,12,10,89297,0.3867399,0.1536374
8/8/16 12:10,221.5069,12:10,221,12,15,89298,0.3868076,0.153989
8/8/16 12:15,221.5104,12:15,221,12,20,89299,0.3869714,0.1499814
8/8/16 12:20,221.5139,12:20,221,12,25,89300,0.3872691,0.1472714
8/8/16 12:25,221.5174,12:25,221,12,30,89301,0.3871841,0.1479825
8/8/16 12:30,221.5208,12:30,221,12,35,89302,0.3865459,0.1490629
8/8/16 12:35,221.5243,12:35,221,12,40,89303,0.3862302,0.1493715
8/8/16 12:40,221.5278,12:40,221,12,45,89304,0.3861088,0.1484334
8/8/16 12:45,221.5313,12:45,221,12,50,89305,0.3859756,0.1472906
8/8/16 12:50,221.5347,12:50,221,12,55,89306,0.3858866,0.1449669
8/8/16 12:55,221.5382,12:55,221,12,0,89307,0.3860767,0.143586
8/8/16 13:00,221.5417,13:00,221,13,5,89308,0.386117,0.1435238
8/8/16 13:05,221.5451,13:05,221,13,10,89309,0.3864787,0.1455317
8/8/16 13:10,221.5486,13:10,221,13,15,89310,0.3865969,0.1481078
8/8/16 13:15,221.5521,13:15,221,13,20,89311,0.3866779,0.1508886
8/8/16 13:20,221.5556,13:20,221,13,25,89312,0.3866319,0.1530788
8/8/16 13:25,221.5590,13:25,221,13,30,89313,0.3863586,0.1544849
8/8/16 13:30,221.5625,13:30,221,13,35,89314,0.3861006,0.1556036
8/8/16 13:35,221.5660,13:35,221,13,40,89315,0.3861085,0.1554036
8/8/16 13:40,221.5694,13:40,221,13,45,89316,0.3861039,0.1536822
8/8/16 13:45,221.5729,13:45,221,13,50,89317,0.3861545,0.1527223
8/8/16 13:50,221.5764,13:50,221,13,55,89318,0.386167,0.1507969
8/8/16 13:55,221.5799,13:55,221,13,0,89319,0.3865699,0.1510839
8/8/16 14:00,221.5833,14:00,221,14,5,89320,0.3866909,0.1518729
8/8/16 14:05,221.5868,14:05,221,14,10,89321,0.3867956,0.1524413
8/8/16 14:10,221.5903,14:10,221,14,15,89322,0.3867725,0.1522808
8/8/16 14:15,221.5938,14:15,221,14,20,89323,0.3867936,0.1505421
8/8/16 14:20,221.5972,14:20,221,14,25,89324,0.3868792,0.1503534
8/8/16 14:25,221.6007,14:25,221,14,30,89325,0.387001,0.1485048
8/8/16 14:30,221.6042,14:30,221,14,35,89326,0.3873248,0.1479688
8/8/16 14:35,221.6076,14:35,221,14,40,89327,0.3874104,0.147736
8/8/16 14:40,221.6111,14:40,221,14,45,89328,0.3874106,0.1455066
8/8/16 14:45,221.6146,14:45,221,14,50,89329,0.3873977,0.1444519
8/8/16 14:50,221.6181,14:50,221,14,55,89330,0.3872257,0.1451579
8/8/16 14:55,221.6215,14:55,221,14,0,89331,0.3867301,0.1464552
8/8/16 15:00,221.6250,15:00,221,15,5,89332,0.3863545,0.1469958
8/8/16 15:05,221.6285,15:05,221,15,10,89333,0.386086,0.1479767
8/8/16 15:10,221.6319,15:10,221,15,15,89334,0.3860792,0.1472313
8/8/16 15:15,221.6354,15:15,221,15,20,89335,0.3861385,0.1460498
8/8/16 15:20,221.6389,15:20,221,15,25,89336,0.3862935,0.1454485
8/8/16 15:25,221.6424,15:25,221,15,30,89337,0.3865446,0.1452929
8/8/16 15:30,221.6458,15:30,221,15,35,89338,0.3866395,0.1451036
8/8/16 15:35,221.6493,15:35,221,15,40,89339,0.386577,0.1459969
8/8/16 15:40,221.6528,15:40,221,15,45,89340,0.3867844,0.147177
8/8/16 15:45,221.6563,15:45,221,15,50,89341,0.3868426,0.1478327
8/8/16 15:50,221.6597,15:50,221,15,55,89342,0.3867067,0.1475113
8/8/16 15:55,221.6632,15:55,221,15,0,89343,0.3866898,0.1471359
8/8/16 16:00,221.6667,16:00,221,16,5,89344,0.3867711,0.1490391
8/8/16 16:05,221.6701,16:05,221,16,10,89345,0.3868297,0.1512676
8/8/16 16:10,221.6736,16:10,221,16,15,89346,0.3868801,0.1540932
8/8/16 16:15,221.6771,16:15,221,16,20,89347,0.3868369,0.156207
8/8/16 16:20,221.6806,16:20,221,16,25,89348,0.3869039,0.1563122
8/8/16 16:25,221.6840,16:25,221,16,30,89349,0.3870927,0.1558712
8/8/16 16:30,221.6875,16:30,221,16,35,89350,0.3872811,0.153885
8/8/16 16:35,221.6910,16:35,221,16,40,89351,0.3873528,0.1521025
8/8/16 16:40,221.6944,16:40,221,16,45,89352,0.387629,0.1502707
8/8/16 16:45,221.6979,16:45,221,16,50,89353,0.3879195,0.1488131
8/8/16 16:50,221.7014,16:50,221,16,55,89354,0.3880455,0.1483824
8/8/16 16:55,221.7049,16:55,221,16,0,89355,0.3881261,0.1484698
8/8/16 17:00,221.7083,17:00,221,17,5,89356,0.3885052,0.1488665
8/8/16 17:05,221.7118,17:05,221,17,10,89357,0.3886597,0.1500253
8/8/16 17:10,221.7153,17:10,221,17,15,89358,0.3886948,0.150206
8/8/16 17:15,221.7188,17:15,221,17,20,89359,0.3887278,0.1515689
8/8/16 17:20,221.7222,17:20,221,17,25,89360,0.3886902,0.1530868
8/8/16 17:25,221.7257,17:25,221,17,30,89361,0.3887418,0.1539097
8/8/16 17:30,221.7292,17:30,221,17,35,89362,0.3888024,0.1550795
8/8/16 17:35,221.7326,17:35,221,17,40,89363,0.3888848,0.1560837
8/8/16 17:40,221.7361,17:40,221,17,45,89364,0.3889929,0.1572967
8/8/16 17:45,221.7396,17:45,221,17,50,89365,0.3891576,0.1573681
8/8/16 17:50,221.7431,17:50,221,17,55,89366,0.3784167,0.1359701
8/8/16 17:55,221.7465,17:55,221,17,0,89367,0.2874082,0.121458
8/8/16 18:00,221.7500,18:00,221,18,5,89368,0.298622,0.1232298
8/8/16 18:05,221.7535,18:05,221,18,10,89369,0.3025059,0.1239799
8/8/16 18:10,221.7569,18:10,221,18,15,89370,0.304742,0.1243888
8/8/16 18:15,221.7604,18:15,221,18,20,89371,0.3062545,0.1250346
8/8/16 18:20,221.7639,18:20,221,18,25,89372,0.3074407,0.1257629
8/8/16 18:25,221.7674,18:25,221,18,30,89373,0.3086491,0.1267231
8/8/16 18:30,221.7708,18:30,221,18,35,89374,0.30928,0.1275405
8/8/16 18:35,221.7743,18:35,221,18,40,89375,0.3100212,0.1283027
8/8/16 18:40,221.7778,18:40,221,18,45,89376,0.3107668,0.129059
8/8/16 18:45,221.7813,18:45,221,18,50,89377,0.3114701,0.1294573
8/8/16 18:50,221.7847,18:50,221,18,55,89378,0.3121628,0.1298503
8/8/16 18:55,221.7882,18:55,221,18,0,89379,0.3128694,0.1302036
8/8/16 19:00,221.7917,19:00,221,19,5,89380,0.3135311,0.1305842
8/8/16 19:05,221.7951,19:05,221,19,10,89381,0.314155,0.1309043
8/8/16 19:10,221.7986,19:10,221,19,15,89382,0.3148237,0.1312138
8/8/16 19:15,221.8021,19:15,221,19,20,89383,0.3155804,0.1318321
8/8/16 19:20,221.8056,19:20,221,19,25,89384,0.3161943,0.1324894
8/8/16 19:25,221.8090,19:25,221,19,30,89385,0.3168204,0.1331858
8/8/16 19:30,221.8125,19:30,221,19,35,89386,0.3175674,0.1339813
8/8/16 19:35,221.8160,19:35,221,19,40,89387,0.3182708,0.134639
8/8/16 19:40,221.8194,19:40,221,19,45,89388,0.3189246,0.1353907
8/8/16 19:45,221.8229,19:45,221,19,50,89389,0.3196808,0.1360474
8/8/16 19:50,221.8264,19:50,221,19,55,89390,0.320261,0.136859
8/8/16 19:55,221.8299,19:55,221,19,0,89391,0.3209843,0.137582
8/8/16 20:00,221.8333,20:00,221,20,5,89392,0.3216313,0.1383552
8/8/16 20:05,221.8368,20:05,221,20,10,89393,0.3222252,0.1391569
8/8/16 20:10,221.8403,20:10,221,20,15,89394,0.3228656,0.1397695
8/8/16 20:15,221.8438,20:15,221,20,20,89395,0.3234925,0.1403173
8/8/16 20:20,221.8472,20:20,221,20,25,89396,0.3241022,0.1409752
8/8/16 20:25,221.8507,20:25,221,20,30,89397,0.3248653,0.1416326
8/8/16 20:30,221.8542,20:30,221,20,35,89398,0.3253593,0.1422188
8/8/16 20:35,221.8576,20:35,221,20,40,89399,0.3258869,0.1428052
8/8/16 20:40,221.8611,20:40,221,20,45,89400,0.3263622,0.1433409
8/8/16 20:45,221.8646,20:45,221,20,50,89401,0.3271038,0.1438716
8/8/16 20:50,221.8681,20:50,221,20,55,89402,0.3276374,0.144392
8/8/16 20:55,221.8715,20:55,221,20,0,89403,0.3280974,0.1447516
8/8/16 21:00,221.8750,21:00,221,21,5,89404,0.3286192,0.1452331
8/8/16 21:05,221.8785,21:05,221,21,10,89405,0.3291301,0.1456594
8/8/16 21:10,221.8819,21:10,221,21,15,89406,0.3298445,0.1460082
8/8/16 21:15,221.8854,21:15,221,21,20,89407,0.3302695,0.1462701
8/8/16 21:20,221.8889,21:20,221,21,25,89408,0.3304831,0.146625
8/8/16 21:25,221.8924,21:25,221,21,30,89409,0.3307885,0.1467749
8/8/16 21:30,221.8958,21:30,221,21,35,89410,0.33115,0.1471128
8/8/16 21:35,221.8993,21:35,221,21,40,89411,0.3317048,0.147379
8/8/16 21:40,221.9028,21:40,221,21,45,89412,0.3321976,0.1475894
8/8/16 21:45,221.9063,21:45,221,21,50,89413,0.3326588,0.147955
8/8/16 21:50,221.9097,21:50,221,21,55,89414,0.3332208,0.1481171
8/8/16 21:55,221.9132,21:55,221,21,0,89415,0.3337417,0.1483609
8/8/16 22:00,221.9167,22:00,221,22,5,89416,0.3343834,0.1486817
8/8/16 22:05,221.9201,22:05,221,22,10,89417,0.3349428,0.1488537
8/8/16 22:10,221.9236,22:10,221,22,15,89418,0.3354751,0.149197
8/8/16 22:15,221.9271,22:15,221,22,20,89419,0.3357101,0.1492591
8/8/16 22:20,221.9306,22:20,221,22,25,89420,0.3361162,0.1493598
8/8/16 22:25,221.9340,22:25,221,22,30,89421,0.3365001,0.1494329
8/8/16 22:30,221.9375,22:30,221,22,35,89422,0.3369385,0.1496216
8/8/16 22:35,221.9410,22:35,221,22,40,89423,0.3373775,0.1498272
8/8/16 22:40,221.9444,22:40,221,22,45,89424,0.3377341,0.1498728
8/8/16 22:45,221.9479,22:45,221,22,50,89425,0.3380709,0.1499888
8/8/16 22:50,221.9514,22:50,221,22,55,89426,0.3384039,0.1500337
8/8/16 22:55,221.9549,22:55,221,22,0,89427,0.3387842,0.150069
8/8/16 23:00,221.9583,23:00,221,23,5,89428,0.3389275,0.1501296
8/8/16 23:05,221.9618,23:05,221,23,10,89429,0.3392605,0.150274
8/8/16 23:10,221.9653,23:10,221,23,15,89430,0.3395394,0.1503139
8/8/16 23:15,221.9688,23:15,221,23,20,89431,0.3399501,0.150486
8/8/16 23:20,221.9722,23:20,221,23,25,89432,0.3401848,0.1506032
8/8/16 23:25,221.9757,23:25,221,23,30,89433,0.3406123,0.1506043
8/8/16 23:30,221.9792,23:30,221,23,35,89434,0.3410221,0.1507152
8/8/16 23:35,221.9826,23:35,221,23,40,89435,0.3413215,0.1507655
8/8/16 23:40,221.9861,23:40,221,23,45,89436,0.3414651,0.15076
8/8/16 23:45,221.9896,23:45,221,23,50,89437,0.3416476,0.1508651
8/8/16 23:50,221.9931,23:50,221,23,55,89438,0.3419647,0.150971
8/8/16 23:55,221.9965,23:55,221,23,0,89439,0.3421759,0.1510324
8/9/16 0:00,222.0000,00:00,222,0,5,89440,0.342486,0.1510383
8/9/16 0:05,222.0035,00:05,222,0,10,89441,0.3427893,0.1510658
8/9/16 0:10,222.0069,00:10,222,0,15,89442,0.3429165,0.1510769
8/9/16 0:15,222.0104,00:15,222,0,20,89443,0.3432816,0.1511049
8/9/16 0:20,222.0139,00:20,222,0,25,89444,0.3434722,0.1511669
8/9/16 0:25,222.0174,00:25,222,0,30,89445,0.3436007,0.1512724
8/9/16 0:30,222.0208,00:30,222,0,35,89446,0.3438655,0.151311
8/9/16 0:35,222.0243,00:35,222,0,40,89447,0.3441206,0.1514716
8/9/16 0:40,222.0278,00:40,222,0,45,89448,0.3442484,0.1515051
8/9/16 0:45,222.0313,00:45,222,0,50,89449,0.3445333,0.1516004
8/9/16 0:50,222.0347,00:50,222,0,55,89450,0.3447868,0.1516444
8/9/16 0:55,222.0382,00:55,222,0,0,89451,0.3448904,0.1516935
8/9/16 1:00,222.0417,01:00,222,1,5,89452,0.3452509,0.1517218
8/9/16 1:05,222.0451,01:05,222,1,10,89453,0.3454399,0.1517113
8/9/16 1:10,222.0486,01:10,222,1,15,89454,0.3455956,0.1517394
8/9/16 1:15,222.0521,01:15,222,1,20,89455,0.3459109,0.1518446
8/9/16 1:20,222.0556,01:20,222,1,25,89456,0.3461321,0.1519717
8/9/16 1:25,222.0590,01:25,222,1,30,89457,0.346332,0.1520771
8/9/16 1:30,222.0625,01:30,222,1,35,89458,0.3466243,0.1521874
8/9/16 1:35,222.0660,01:35,222,1,40,89459,0.3468021,0.1522928
8/9/16 1:40,222.0694,01:40,222,1,45,89460,0.346807,0.1523588
8/9/16 1:45,222.0729,01:45,222,1,50,89461,0.346869,0.1523704
8/9/16 1:50,222.0764,01:50,222,1,55,89462,0.3470632,0.1523764
8/9/16 1:55,222.0799,01:55,222,1,0,89463,0.3473772,0.1524036
8/9/16 2:00,222.0833,02:00,222,2,5,89464,0.3475114,0.1524265
8/9/16 2:05,222.0868,02:05,222,2,10,89465,0.347643,0.1525034
8/9/16 2:10,222.0903,02:10,222,2,15,89466,0.347842,0.1525366
8/9/16 2:15,222.0938,02:15,222,2,20,89467,0.3480598,0.1526371
8/9/16 2:20,222.0972,02:20,222,2,25,89468,0.3481426,0.1527088
8/9/16 2:25,222.1007,02:25,222,2,30,89469,0.3482156,0.1528916
8/9/16 2:30,222.1042,02:30,222,2,35,89470,0.3484984,0.1529363
8/9/16 2:35,222.1076,02:35,222,2,40,89471,0.348594,0.1529702
8/9/16 2:40,222.1111,02:40,222,2,45,89472,0.3487611,0.1529653
8/9/16 2:45,222.1146,02:45,222,2,50,89473,0.3489324,0.1530206
8/9/16 2:50,222.1181,02:50,222,2,55,89474,0.3490715,0.1530431
8/9/16 2:55,222.1215,02:55,222,2,0,89475,0.34928,0.1530481
8/9/16 3:00,222.1250,03:00,222,3,5,89476,0.3493806,0.1530762
8/9/16 3:05,222.1285,03:05,222,3,10,89477,0.349453,0.15306
8/9/16 3:10,222.1319,03:10,222,3,15,89478,0.349514,0.1530656
8/9/16 3:15,222.1354,03:15,222,3,20,89479,0.3495703,0.1531047
8/9/16 3:20,222.1389,03:20,222,3,25,89480,0.349598,0.1531323
8/9/16 3:25,222.1424,03:25,222,3,30,89481,0.3497783,0.1531205
8/9/16 3:30,222.1458,03:30,222,3,35,89482,0.349891,0.1532098
8/9/16 3:35,222.1493,03:35,222,3,40,89483,0.3499908,0.1532155
8/9/16 3:40,222.1528,03:40,222,3,45,89484,0.350042,0.1533156
8/9/16 3:45,222.1563,03:45,222,3,50,89485,0.3501097,0.1533879
8/9/16 3:50,222.1597,03:50,222,3,55,89486,0.3501255,0.1534097
8/9/16 3:55,222.1632,03:55,222,3,0,89487,0.3501514,0.1534476
8/9/16 4:00,222.1667,04:00,222,4,5,89488,0.3501742,0.1534755
8/9/16 4:05,222.1701,04:05,222,4,10,89489,0.3501902,0.1535967
8/9/16 4:10,222.1736,04:10,222,4,15,89490,0.350247,0.1536527
8/9/16 4:15,222.1771,04:15,222,4,20,89491,0.350318,0.1536358
8/9/16 4:20,222.1806,04:20,222,4,25,89492,0.3503898,0.1536523
8/9/16 4:25,222.1840,04:25,222,4,30,89493,0.3504472,0.153703
8/9/16 4:30,222.1875,04:30,222,4,35,89494,0.3504566,0.1536967
8/9/16 4:35,222.1910,04:35,222,4,40,89495,0.3504768,0.1536904
8/9/16 4:40,222.1944,04:40,222,4,45,89496,0.3505208,0.1537069
8/9/16 4:45,222.1979,04:45,222,4,50,89497,0.3505144,0.153701
8/9/16 4:50,222.2014,04:50,222,4,55,89498,0.3505532,0.1537176
8/9/16 4:55,222.2049,04:55,222,4,0,89499,0.3505092,0.1537177
8/9/16 5:00,222.2083,05:00,222,5,5,89500,0.3505217,0.1537183
8/9/16 5:05,222.2118,05:05,222,5,10,89501,0.3505297,0.1537912
8/9/16 5:10,222.2153,05:10,222,5,15,89502,0.3504781,0.1538179
8/9/16 5:15,222.2188,05:15,222,5,20,89503,0.3504789,0.1539232
8/9/16 5:20,222.2222,05:20,222,5,25,89504,0.350442,0.1539902
8/9/16 5:25,222.2257,05:25,222,5,30,89505,0.3504382,0.1540131
8/9/16 5:30,222.2292,05:30,222,5,35,89506,0.3503932,0.1540458
8/9/16 5:35,222.2326,05:35,222,5,40,89507,0.3503442,0.1540792
8/9/16 5:40,222.2361,05:40,222,5,45,89508,0.3503605,0.1542061
8/9/16 5:45,222.2396,05:45,222,5,50,89509,0.3503037,0.1541281
8/9/16 5:50,222.2431,05:50,222,5,55,89510,0.3502313,0.1542161
8/9/16 5:55,222.2465,05:55,222,5,0,89511,0.3502407,0.1542265
8/9/16 6:00,222.2500,06:00,222,6,5,89512,0.3501435,0.154233
8/9/16 6:05,222.2535,06:05,222,6,10,89513,0.3500778,0.1542719
8/9/16 6:10,222.2569,06:10,222,6,15,89514,0.3499708,0.1541906
8/9/16 6:15,222.2604,06:15,222,6,20,89515,0.3499711,0.1542569
8/9/16 6:20,222.2639,06:20,222,6,25,89516,0.3499264,0.1543119
8/9/16 6:25,222.2674,06:25,222,6,30,89517,0.3498974,0.1543113
8/9/16 6:30,222.2708,06:30,222,6,35,89518,0.3497947,0.1542515
8/9/16 6:35,222.2743,06:35,222,6,40,89519,0.3497449,0.1542515
8/9/16 6:40,222.2778,06:40,222,6,45,89520,0.3495799,0.1543014
8/9/16 6:45,222.2813,06:45,222,6,50,89521,0.3496161,0.1542341
8/9/16 6:50,222.2847,06:50,222,6,55,89522,0.3495394,0.1542234
8/9/16 6:55,222.2882,06:55,222,6,0,89523,0.3494893,0.1541679
8/9/16 7:00,222.2917,07:00,222,7,5,89524,0.3494583,0.1541689
8/9/16 7:05,222.2951,07:05,222,7,10,89525,0.349391,0.1541739
8/9/16 7:10,222.2986,07:10,222,7,15,89526,0.3492931,0.1541525
8/9/16 7:15,222.3021,07:15,222,7,20,89527,0.349142,0.1539639
8/9/16 7:20,222.3056,07:20,222,7,25,89528,0.3489799,0.1538084
8/9/16 7:25,222.3090,07:25,222,7,30,89529,0.3488458,0.1537249
8/9/16 7:30,222.3125,07:30,222,7,35,89530,0.3488672,0.1536915
8/9/16 7:35,222.3160,07:35,222,7,40,89531,0.348767,0.1535421
8/9/16 7:40,222.3194,07:40,222,7,45,89532,0.3487267,0.1531714
8/9/16 7:45,222.3229,07:45,222,7,50,89533,0.3486811,0.1530328
8/9/16 7:50,222.3264,07:50,222,7,55,89534,0.3485259,0.1528834
8/9/16 7:55,222.3299,07:55,222,7,0,89535,0.3483144,0.1524686
8/9/16 8:00,222.3333,08:00,222,8,5,89536,0.3482479,0.1518778
8/9/16 8:05,222.3368,08:05,222,8,10,89537,0.3481914,0.1513086
8/9/16 8:10,222.3403,08:10,222,8,15,89538,0.3481553,0.1504129
8/9/16 8:15,222.3438,08:15,222,8,20,89539,0.3481408,0.1494729
8/9/16 8:20,222.3472,08:20,222,8,25,89540,0.3480931,0.1483894
8/9/16 8:25,222.3507,08:25,222,8,30,89541,0.3479912,0.147229
8/9/16 8:30,222.3542,08:30,222,8,35,89542,0.3476209,0.1457658
8/9/16 8:35,222.3576,08:35,222,8,40,89543,0.3474593,0.1445286
8/9/16 8:40,222.3611,08:40,222,8,45,89544,0.3472177,0.1434503
8/9/16 8:45,222.3646,08:45,222,8,50,89545,0.346983,0.1419697
8/9/16 8:50,222.3681,08:50,222,8,55,89546,0.3468638,0.1398761
8/9/16 8:55,222.3715,08:55,222,8,0,89547,0.3467049,0.1370645
8/9/16 9:00,222.3750,09:00,222,9,5,89548,0.3463832,0.134646
8/9/16 9:05,222.3785,09:05,222,9,10,89549,0.3460201,0.1327895
8/9/16 9:10,222.3819,09:10,222,9,15,89550,0.3455191,0.1313637
8/9/16 9:15,222.3854,09:15,222,9,20,89551,0.3451796,0.1301869
8/9/16 9:20,222.3889,09:20,222,9,25,89552,0.3445624,0.12944
8/9/16 9:25,222.3924,09:25,222,9,30,89553,0.3438577,0.1286492
8/9/16 9:30,222.3958,09:30,222,9,35,89554,0.3429919,0.1278692
8/9/16 9:35,222.3993,09:35,222,9,40,89555,0.3422249,0.1272655
8/9/16 9:40,222.4028,09:40,222,9,45,89556,0.3413899,0.1268289
8/9/16 9:45,222.4063,09:45,222,9,50,89557,0.3407604,0.1264369
8/9/16 9:50,222.4097,09:50,222,9,55,89558,0.3397277,0.1261773
8/9/16 9:55,222.4132,09:55,222,9,0,89559,0.3389664,0.1258498
8/9/16 10:00,222.4167,10:00,222,10,5,89560,0.3382621,0.1252855
8/9/16 10:05,222.4201,10:05,222,10,10,89561,0.3374716,0.1246669
8/9/16 10:10,222.4236,10:10,222,10,15,89562,0.33678,0.1240481
8/9/16 10:15,222.4271,10:15,222,10,20,89563,0.3362076,0.1230586
8/9/16 10:20,222.4306,10:20,222,10,25,89564,0.335667,0.1226207
8/9/16 10:25,222.4340,10:25,222,10,30,89565,0.335115,0.1225489
8/9/16 10:30,222.4375,10:30,222,10,35,89566,0.3344055,0.1226969
8/9/16 10:35,222.4410,10:35,222,10,40,89567,0.3338186,0.1222822
8/9/16 10:40,222.4444,10:40,222,10,45,89568,0.333204,0.1208354
8/9/16 10:45,222.4479,10:45,222,10,50,89569,0.3326734,0.1198914
8/9/16 10:50,222.4514,10:50,222,10,55,89570,0.3321525,0.1193884
8/9/16 10:55,222.4549,10:55,222,10,0,89571,0.3315695,0.1191663
8/9/16 11:00,222.4583,11:00,222,11,5,89572,0.3311879,0.1188846
8/9/16 11:05,222.4618,11:05,222,11,10,89573,0.3305604,0.1186293
8/9/16 11:10,222.4653,11:10,222,11,15,89574,0.3303675,0.1185722
8/9/16 11:15,222.4688,11:15,222,11,20,89575,0.3303307,0.1186316
8/9/16 11:20,222.4722,11:20,222,11,25,89576,0.3301196,0.1189402
8/9/16 11:25,222.4757,11:25,222,11,30,89577,0.3299521,0.1195687
8/9/16 11:30,222.4792,11:30,222,11,35,89578,0.3297988,0.1199369
8/9/16 11:35,222.4826,11:35,222,11,40,89579,0.3295487,0.120008
8/9/16 11:40,222.4861,11:40,222,11,45,89580,0.3295074,0.1196262
8/9/16 11:45,222.4896,11:45,222,11,50,89581,0.3288148,0.1191616
8/9/16 11:50,222.4931,11:50,222,11,55,89582,0.3285463,0.1188126
8/9/16 11:55,222.4965,11:55,222,11,0,89583,0.3283233,0.118729
8/9/16 12:00,222.5000,12:00,222,12,5,89584,0.3282237,0.119176
8/9/16 12:05,222.5035,12:05,222,12,10,89585,0.3283214,0.1194403
8/9/16 12:10,222.5069,12:10,222,12,15,89586,0.3283576,0.1199637
8/9/16 12:15,222.5104,12:15,222,12,20,89587,0.3282667,0.120498
8/9/16 12:20,222.5139,12:20,222,12,25,89588,0.3281359,0.1206787
8/9/16 12:25,222.5174,12:25,222,12,30,89589,0.3280752,0.1202152
8/9/16 12:30,222.5208,12:30,222,12,35,89590,0.3280401,0.1198557
8/9/16 12:35,222.5243,12:35,222,12,40,89591,0.3281265,0.119237
8/9/16 12:40,222.5278,12:40,222,12,45,89592,0.3280982,0.11874
8/9/16 12:45,222.5313,12:45,222,12,50,89593,0.328123,0.1193405
8/9/16 12:50,222.5347,12:50,222,12,55,89594,0.3280993,0.1200242
8/9/16 12:55,222.5382,12:55,222,12,0,89595,0.3278043,0.1201833
8/9/16 13:00,222.5417,13:00,222,13,5,89596,0.3274378,0.1203812
8/9/16 13:05,222.5451,13:05,222,13,10,89597,0.3270984,0.1210147
8/9/16 13:10,222.5486,13:10,222,13,15,89598,0.3267814,0.1219022
8/9/16 13:15,222.5521,13:15,222,13,20,89599,0.3267209,0.1224872
8/9/16 13:20,222.5556,13:20,222,13,25,89600,0.3267522,0.1226356
8/9/16 13:25,222.5590,13:25,222,13,30,89601,0.3266284,0.1224415
8/9/16 13:30,222.5625,13:30,222,13,35,89602,0.32652,0.1220043
8/9/16 13:35,222.5660,13:35,222,13,40,89603,0.3261221,0.1217778
8/9/16 13:40,222.5694,13:40,222,13,45,89604,0.325945,0.1210051
8/9/16 13:45,222.5729,13:45,222,13,50,89605,0.3254632,0.1201271
8/9/16 13:50,222.5764,13:50,222,13,55,89606,0.3250102,0.1194371
8/9/16 13:55,222.5799,13:55,222,13,0,89607,0.3248393,0.1189681
8/9/16 14:00,222.5833,14:00,222,14,5,89608,0.3249958,0.1188786
8/9/16 14:05,222.5868,14:05,222,14,10,89609,0.3253748,0.1188393
8/9/16 14:10,222.5903,14:10,222,14,15,89610,0.3254599,0.1188437
8/9/16 14:15,222.5938,14:15,222,14,20,89611,0.3250334,0.1186665
8/9/16 14:20,222.5972,14:20,222,14,25,89612,0.3244011,0.1189081
8/9/16 14:25,222.6007,14:25,222,14,30,89613,0.3239805,0.1188635
8/9/16 14:30,222.6042,14:30,222,14,35,89614,0.3235312,0.1189675
8/9/16 14:35,222.6076,14:35,222,14,40,89615,0.3234522,0.1192868
8/9/16 14:40,222.6111,14:40,222,14,45,89616,0.3234391,0.1194902
8/9/16 14:45,222.6146,14:45,222,14,50,89617,0.3233934,0.1201518
8/9/16 14:50,222.6181,14:50,222,14,55,89618,0.3232376,0.120852
8/9/16 14:55,222.6215,14:55,222,14,0,89619,0.3232021,0.1212153
8/9/16 15:00,222.6250,15:00,222,15,5,89620,0.3231682,0.122186
8/9/16 15:05,222.6285,15:05,222,15,10,89621,0.3231987,0.1234375
8/9/16 15:10,222.6319,15:10,222,15,15,89622,0.3232865,0.1244029
8/9/16 15:15,222.6354,15:15,222,15,20,89623,0.3233199,0.1251534
8/9/16 15:20,222.6389,15:20,222,15,25,89624,0.3233261,0.1257937
8/9/16 15:25,222.6424,15:25,222,15,30,89625,0.323357,0.1261129
8/9/16 15:30,222.6458,15:30,222,15,35,89626,0.3233795,0.1260965
8/9/16 15:35,222.6493,15:35,222,15,40,89627,0.3233818,0.1263015
8/9/16 15:40,222.6528,15:40,222,15,45,89628,0.3234322,0.1267377
8/9/16 15:45,222.6563,15:45,222,15,50,89629,0.3234582,0.1271288
8/9/16 15:50,222.6597,15:50,222,15,55,89630,0.3235636,0.1275429
8/9/16 15:55,222.6632,15:55,222,15,0,89631,0.3238012,0.127852
