"","x","y","rowSums(fia.transp[3:31], na.rm = TRUE)"
"2489",645000,1094000,94505152.3079742
"2490",653000,1094000,170101138.250887
"2491",661000,1094000,20176729.7618872
"2492",669000,1094000,624163819.970724
"2493",677000,1094000,400691445.024407
"2494",685000,1094000,84546302.346251
"2495",693000,1094000,358474810.184692
"2496",701000,1094000,663042994.306849
"2497",717000,1094000,97070444.1010358
"2498",725000,1094000,2088061662.35499
"2499",733000,1094000,1362423617.55098
"2500",741000,1094000,1124106906.79069
"2501",749000,1094000,1049360546.65066
"2502",757000,1094000,156620416.646006
"2503",773000,1094000,99860712.0603993
"2504",781000,1094000,91265749.0603197
"2505",797000,1094000,87249929.9102398
"2506",805000,1094000,574995663.738058
"2507",813000,1094000,46434927.6252676
"2508",821000,1094000,211848946.105887
"2509",829000,1094000,83647165.7372803
"2510",837000,1094000,15049219.9021577
"2511",845000,1094000,79853954.4738539
"2512",853000,1094000,154325010.586863
"2513",861000,1094000,359238867.549053
"2514",869000,1094000,905801763.036618
"2515",877000,1094000,296724799.030351
"2516",885000,1094000,744562143.935559
"2517",893000,1094000,381816700.193403
"2518",901000,1094000,591360727.176064
"2519",925000,1094000,57401752.2992304
"2548",5000,1086000,362894111.161239
"2549",21000,1086000,282969263.489164
"2550",37000,1086000,223373958.971594
"2551",53000,1086000,269495405.329397
"2552",93000,1086000,18804699.978744
"2553",101000,1086000,402789206.167108
"2554",117000,1086000,496524297.486657
"2555",149000,1086000,82120469.8081842
"2556",165000,1086000,58259881.7490925
"2557",181000,1086000,205285690.813466
"2558",189000,1086000,544595995.491018
"2559",197000,1086000,170359916.735637
"2560",205000,1086000,748307404.761966
"2561",213000,1086000,359843780.34606
"2562",221000,1086000,228494417.484162
"2563",245000,1086000,722200179.665769
"2564",261000,1086000,575915718.837646
"2565",269000,1086000,768935142.866447
"2566",277000,1086000,304330972.724982
"2567",285000,1086000,204209447.023057
"2568",293000,1086000,679603927.701615
"2569",309000,1086000,165203247.278104
"2570",317000,1086000,529040690.400699
"2571",325000,1086000,229140974.971919
"2572",333000,1086000,1289471993.0217
"2573",341000,1086000,786895355.00494
"2574",349000,1086000,369143828.61524
"2575",357000,1086000,837351372.840575
"2576",365000,1086000,846883901.072778
"2577",373000,1086000,445477189.937554
"2578",381000,1086000,584513434.264442
"2579",389000,1086000,24197569.4347439
"2580",397000,1086000,547529829.381496
"2581",405000,1086000,641752401.51076
"2582",413000,1086000,917877993.251322
"2583",421000,1086000,547369623.228964
"2584",429000,1086000,806879498.402821
"2585",437000,1086000,330275150.881246
"2586",445000,1086000,836177753.725199
"2587",453000,1086000,547278363.175894
"2588",461000,1086000,239020960.789014
"2589",469000,1086000,344211007.116178
"2590",477000,1086000,323300624.441466
"2591",485000,1086000,357521155.306285
"2592",493000,1086000,0
"2593",501000,1086000,433726096.014374
"2594",509000,1086000,1181194220.92753
"2595",517000,1086000,298416595.554264
"2596",525000,1086000,441031241.438613
"2597",533000,1086000,516656170.966677
"2598",541000,1086000,325036235.812606
"2599",549000,1086000,1151392326.26969
"2600",557000,1086000,238739448.545437
"2601",565000,1086000,981659176.063166
"2602",573000,1086000,975564278.448851
"2603",581000,1086000,1043737107.44834
"2604",589000,1086000,314587992.479818
"2605",597000,1086000,136738606.534809
"2606",605000,1086000,413749332.56006
"2607",629000,1086000,518458063.016561
"2608",637000,1086000,98988716.0543431
"2609",645000,1086000,350884170.519242
"2610",653000,1086000,585188570.243623
"2611",661000,1086000,237117741.931951
"2612",669000,1086000,262096913.812797
"2613",677000,1086000,797071942.600059
"2614",685000,1086000,324450174.045033
"2615",693000,1086000,354867725.63623
"2616",701000,1086000,901900738.470251
"2617",709000,1086000,462191638.425352
"2618",717000,1086000,906350803.15432
"2619",725000,1086000,235086352.219167
"2620",733000,1086000,373090447.887715
"2621",741000,1086000,795123452.047672
"2622",749000,1086000,1058396269.77017
"2623",757000,1086000,280358815.588284
"2624",765000,1086000,17729684.2538714
"2625",773000,1086000,63054325.6591323
"2626",781000,1086000,180867477.967307
"2627",797000,1086000,359999871.483354
"2628",805000,1086000,359523598.065236
"2629",813000,1086000,425860924.768717
"2630",821000,1086000,373555777.505022
"2631",829000,1086000,371228888.884531
"2632",845000,1086000,1461184504.26921
"2633",853000,1086000,960577317.863858
"2634",861000,1086000,1170100042.92107
"2635",869000,1086000,681199701.29141
"2636",877000,1086000,174633710.133156
"2637",885000,1086000,521564436.519452
"2638",893000,1086000,168461890.478586
"2639",901000,1086000,779003433.281042
"2640",909000,1086000,649329524.695251
"2641",925000,1086000,495618687.569933
"2669",37000,1078000,63191957.1668312
"2670",61000,1078000,233650293.322239
"2671",101000,1078000,654183833.802405
"2672",133000,1078000,477159423.252622
"2673",149000,1078000,963982358.025914
"2674",181000,1078000,710405312.348048
"2675",197000,1078000,657845378.664021
"2676",213000,1078000,447175526.198487
"2677",221000,1078000,581698724.275591
"2678",229000,1078000,132940970.711293
"2679",253000,1078000,305726382.593973
"2680",261000,1078000,424359577.903393
"2681",269000,1078000,576604389.056109
"2682",277000,1078000,342818174.367317
"2683",285000,1078000,143909759.712165
"2684",293000,1078000,234283627.763707
"2685",301000,1078000,132631515.952603
"2686",309000,1078000,670248628.239674
"2687",317000,1078000,621972041.647383
"2688",325000,1078000,885761014.795687
"2689",333000,1078000,516181913.716932
"2690",341000,1078000,375909014.513273
"2691",349000,1078000,246942603.132063
"2692",357000,1078000,529441355.102082
"2693",365000,1078000,1421294057.78155
"2694",373000,1078000,612246206.119982
"2695",381000,1078000,341888416.786857
"2696",389000,1078000,465823962.290065
"2697",397000,1078000,642855862.774221
"2698",405000,1078000,349772926.560589
"2699",413000,1078000,512748173.726537
"2700",421000,1078000,313505996.65844
"2701",437000,1078000,996918390.884914
"2702",453000,1078000,281411168.39083
"2703",461000,1078000,299746366.773147
"2704",469000,1078000,366230451.912319
"2705",477000,1078000,339363355.673713
"2706",485000,1078000,219309759.744067
"2707",493000,1078000,613702722.388819
"2708",501000,1078000,686068280.156159
"2709",509000,1078000,778945231.153764
"2710",517000,1078000,365309188.394772
"2711",525000,1078000,826105074.861399
"2712",533000,1078000,505395224.625807
"2713",541000,1078000,448058621.11491
"2714",549000,1078000,1251199593.64032
"2715",557000,1078000,894173235.728336
"2716",565000,1078000,196457277.563825
"2717",573000,1078000,671343492.302417
"2718",581000,1078000,260353712.208157
"2719",589000,1078000,153367193.2416
"2720",597000,1078000,226985660.264581
"2721",605000,1078000,335338138.018473
"2722",613000,1078000,555989679.322506
"2723",621000,1078000,333855731.961221
"2724",629000,1078000,701772333.787744
"2725",637000,1078000,149893723.088026
"2726",645000,1078000,264989489.96367
"2727",653000,1078000,292252211.440887
"2728",669000,1078000,436990967.485532
"2729",677000,1078000,271471369.825017
"2730",685000,1078000,330848130.844579
"2731",693000,1078000,122823109.372761
"2732",701000,1078000,190092395.154136
"2733",709000,1078000,671974887.564245
"2734",717000,1078000,205208308.573282
"2735",725000,1078000,950365180.171446
"2736",733000,1078000,816708842.858931
"2737",741000,1078000,1500219245.25818
"2738",749000,1078000,2783494283.08528
"2739",757000,1078000,821695776.97762
"2740",765000,1078000,416318523.931754
"2741",797000,1078000,800706861.719855
"2742",805000,1078000,255962234.666852
"2743",813000,1078000,1078575035.33497
"2744",821000,1078000,463197479.657415
"2745",829000,1078000,732091170.52147
"2746",837000,1078000,373711915.269002
"2747",845000,1078000,376133513.071939
"2748",853000,1078000,40321260.0604003
"2749",861000,1078000,280445530.782424
"2750",869000,1078000,404234160.412966
"2751",877000,1078000,411657784.755687
"2752",885000,1078000,800513417.271439
"2753",893000,1078000,89361427.5336557
"2754",909000,1078000,60052228.7082623
"2755",917000,1078000,218676260.801939
"2756",925000,1078000,395392045.989811
"2788",37000,1070000,1143556795.83189
"2789",125000,1070000,78392257.5371327
"2790",133000,1070000,227584704.822231
"2791",141000,1070000,183648005.943
"2792",157000,1070000,1101269340.75657
"2793",181000,1070000,46341342.6750183
"2794",205000,1070000,195449008.433153
"2795",213000,1070000,173538040.167317
"2796",221000,1070000,22284933.3153547
"2797",229000,1070000,70157072.7033477
"2798",237000,1070000,701303152.982951
"2799",261000,1070000,563260284.373018
"2800",269000,1070000,182288088.036989
"2801",277000,1070000,257352769.2477
"2802",285000,1070000,679151485.430282
"2803",293000,1070000,412835919.034599
"2804",301000,1070000,384019479.957972
"2805",309000,1070000,414472615.820588
"2806",325000,1070000,91312707.5099781
"2807",333000,1070000,675630937.511405
"2808",341000,1070000,318907179.207067
"2809",349000,1070000,629042506.630522
"2810",357000,1070000,624304098.760479
"2811",373000,1070000,568483304.456287
"2812",381000,1070000,850772495.887728
"2813",389000,1070000,833491387.533452
"2814",397000,1070000,777171534.918147
"2815",405000,1070000,732457352.597986
"2816",413000,1070000,282395338.654751
"2817",421000,1070000,736989898.717397
"2818",429000,1070000,492842452.547082
"2819",437000,1070000,220386029.510519
"2820",445000,1070000,433234342.465794
"2821",453000,1070000,628036170.426899
"2822",461000,1070000,877280869.91972
"2823",469000,1070000,362340036.289675
"2824",477000,1070000,221601748.179578
"2825",485000,1070000,1156479914.89113
"2826",493000,1070000,893891614.337942
"2827",501000,1070000,756630393.805922
"2828",509000,1070000,225975092.563459
"2829",517000,1070000,419208924.435693
"2830",525000,1070000,532777120.420426
"2831",533000,1070000,591501528.683596
"2832",541000,1070000,394152233.725631
"2833",549000,1070000,700956133.123809
"2834",557000,1070000,489829416.63289
"2835",565000,1070000,812979861.108445
"2836",573000,1070000,1558471140.31441
"2837",581000,1070000,997231260.407755
"2838",597000,1070000,353576827.94696
"2839",605000,1070000,241428089.721949
"2840",613000,1070000,784026700.129237
"2841",621000,1070000,219170497.217176
"2842",629000,1070000,422949595.694295
"2843",637000,1070000,490286828.358516
"2844",645000,1070000,44068973.6618286
"2845",661000,1070000,490940020.166897
"2846",669000,1070000,351571885.34723
"2847",677000,1070000,75777118.538367
"2848",685000,1070000,132435574.976624
"2849",693000,1070000,146732983.424403
"2850",701000,1070000,0
"2851",709000,1070000,191519630.775781
"2852",717000,1070000,579767814.213969
"2853",725000,1070000,1263012873.77012
"2854",733000,1070000,63386112.1595591
"2855",741000,1070000,1721814660.9256
"2856",749000,1070000,3073076063.93088
"2857",757000,1070000,415818978.274808
"2858",773000,1070000,29142023.2720569
"2859",781000,1070000,300920217.452819
"2860",789000,1070000,606978804.899465
"2861",797000,1070000,53637000.9055874
"2862",805000,1070000,613713032.06456
"2863",813000,1070000,176702806.938289
"2864",821000,1070000,63213101.0126748
"2865",837000,1070000,366398807.520696
"2866",845000,1070000,0
"2867",853000,1070000,273655442.704614
"2868",861000,1070000,167951746.796806
"2869",869000,1070000,426760621.160798
"2870",877000,1070000,589141472.469514
"2871",885000,1070000,433197937.761708
"2872",893000,1070000,85568412.1575203
"2873",901000,1070000,429301578.092368
"2874",909000,1070000,391773069.300641
"2875",917000,1070000,214327855.107897
"2876",933000,1070000,24992861.1845521
"2908",-27000,1062000,242358626.936986
"2909",-19000,1062000,265489436.780568
"2910",53000,1062000,8137267.66877323
"2911",125000,1062000,316896216.633114
"2912",133000,1062000,355519628.238153
"2913",149000,1062000,634525119.630067
"2914",165000,1062000,41295286.3788587
"2915",173000,1062000,85766866.080456
"2916",181000,1062000,415648703.318301
"2917",189000,1062000,23289867.7262682
"2918",197000,1062000,39102934.127478
"2919",205000,1062000,811445631.903369
"2920",213000,1062000,16945697.3814372
"2921",221000,1062000,809192881.033825
"2922",229000,1062000,263174902.812826
"2923",237000,1062000,103781697.572889
"2924",253000,1062000,264810216.775542
"2925",261000,1062000,720345635.879289
"2926",277000,1062000,667625284.298216
"2927",285000,1062000,130706971.978738
"2928",293000,1062000,488875500.977662
"2929",301000,1062000,832450715.162441
"2930",309000,1062000,427481456.600767
"2931",317000,1062000,335764809.210772
"2932",333000,1062000,740559350.478833
"2933",341000,1062000,256314390.741625
"2934",349000,1062000,358437900.854738
"2935",357000,1062000,494646915.333496
"2936",365000,1062000,984139061.246604
"2937",373000,1062000,694731270.92173
"2938",381000,1062000,639447724.562474
"2939",389000,1062000,487701388.99064
"2940",397000,1062000,529608268.014845
"2941",405000,1062000,324292964.611847
"2942",413000,1062000,34174481.06066
"2943",421000,1062000,1040836076.27322
"2944",429000,1062000,659778081.886356
"2945",437000,1062000,615262935.141068
"2946",445000,1062000,345736795.62804
"2947",453000,1062000,334250837.42323
"2948",461000,1062000,734653839.623143
"2949",469000,1062000,355952612.735452
"2950",477000,1062000,638801150.893894
"2951",485000,1062000,119488457.578455
"2952",493000,1062000,837527176.548569
"2953",501000,1062000,562143345.60826
"2954",509000,1062000,391074839.56278
"2955",517000,1062000,378781152.404786
"2956",525000,1062000,898928349.640473
"2957",533000,1062000,445666137.856661
"2958",541000,1062000,1085672967.1549
"2959",549000,1062000,779580868.339759
"2960",557000,1062000,474317442.846952
"2961",565000,1062000,575423899.556185
"2962",573000,1062000,961187232.778184
"2963",581000,1062000,1009283876.95813
"2964",589000,1062000,1131920625.77824
"2965",597000,1062000,900920978.830052
"2966",605000,1062000,600555098.861333
"2967",613000,1062000,381500710.460025
"2968",621000,1062000,352316877.642742
"2969",629000,1062000,398693937.785862
"2970",637000,1062000,225818132.343828
"2971",653000,1062000,237492091.782582
"2972",661000,1062000,289215418.28152
"2973",669000,1062000,41890348.9739529
"2974",677000,1062000,211008040.459677
"2975",685000,1062000,26456006.4706641
"2976",701000,1062000,140550122.706293
"2977",709000,1062000,112728605.102879
"2978",717000,1062000,819730984.535309
"2979",725000,1062000,1346089051.04581
"2980",733000,1062000,948234807.250571
"2981",741000,1062000,1346319952.36114
"2982",749000,1062000,851076458.412736
"2983",757000,1062000,401423780.923452
"2984",765000,1062000,709339843.231648
"2985",773000,1062000,164282148.307283
"2986",781000,1062000,206307192.423186
"2987",797000,1062000,166712021.779775
"2988",805000,1062000,127166248.391511
"2989",813000,1062000,205382752.77397
"2990",821000,1062000,89998111.4012462
"2991",829000,1062000,188491510.343388
"2992",837000,1062000,10223250.0598417
"2993",845000,1062000,66992604.7940671
"2994",853000,1062000,211215370.328277
"2995",861000,1062000,601361078.04653
"2996",869000,1062000,372722440.583021
"2997",877000,1062000,671610947.866911
