TIMESTAMP,DecDOY,HH:MM,DOY,H,M,RECORD,C1,C2,C3,C4
8/1/16 5:10,214.215,05:10,214,5,10,1064,0.3173174,-0.002928265,0.01504063,0.2094375
8/1/16 5:15,214.219,05:15,214,5,15,1065,0.3169855,-0.003127927,0.01457481,0.2099704
8/1/16 5:20,214.222,05:20,214,5,20,1066,0.317518,-0.002994825,0.01430861,0.2098374
8/1/16 5:25,214.226,05:25,214,5,25,1067,0.3175189,-0.002994833,0.01417554,0.2101707
8/1/16 5:30,214.229,05:30,214,5,30,1068,0.3179187,-0.00272863,0.01397591,0.2103707
8/1/16 5:35,214.233,05:35,214,5,35,1069,0.3181185,-0.002928288,0.01377626,0.2095722
8/1/16 5:40,214.236,05:40,214,5,40,1070,0.3181849,-0.00306139,0.0137097,0.209439
8/1/16 5:45,214.240,05:45,214,5,45,1071,0.3172543,-0.00272864,0.01397596,0.2095063
8/1/16 5:50,214.243,05:50,214,5,50,1072,0.31579,-0.002728639,0.01464148,0.2101052
8/1/16 5:55,214.247,05:55,214,5,55,1073,0.3164567,-0.003061411,0.01497429,0.210106
8/1/16 6:00,214.250,06:00,214,6,0,1074,0.3168546,-0.003261053,0.01497422,0.2104378
8/1/16 6:05,214.253,06:05,214,6,5,1075,0.3165891,-0.003327612,0.0149077,0.2106379
8/1/16 6:10,214.257,06:10,214,6,10,1076,0.31659,-0.003460727,0.01470809,0.2111043
8/1/16 6:15,214.260,06:15,214,6,15,1077,0.3164587,-0.003593853,0.0142423,0.2098411
8/1/16 6:20,214.264,06:20,214,6,20,1078,0.3172556,-0.003194518,0.01397602,0.2087086
8/1/16 6:25,214.267,06:25,214,6,25,1079,0.3162589,-0.003194534,0.01384298,0.2094417
8/1/16 6:30,214.271,06:30,214,6,30,1080,0.3170575,-0.003127981,0.01377643,0.2094416
8/1/16 6:35,214.274,06:35,214,6,35,1081,0.3170577,-0.002994878,0.01351023,0.2099077
8/1/16 6:40,214.278,06:40,214,6,40,1082,0.3175917,-0.002595572,0.01324408,0.2114394
8/1/16 6:45,214.281,06:45,214,6,45,1083,0.3181263,-0.002262823,0.01304451,0.2095108
8/1/16 6:50,214.285,06:50,214,6,50,1084,0.3181238,-0.001796934,0.01297785,0.2091763
8/1/16 6:55,214.288,06:55,214,6,55,1085,0.3175242,-0.001930036,0.01311093,0.2109063
8/1/16 7:00,214.292,07:00,214,7,0,1086,0.3171912,-0.001530717,0.01317748,0.2118379
8/1/16 7:05,214.295,07:05,214,7,5,1087,0.3175251,-0.001197957,0.01317753,0.2117722
8/1/16 7:10,214.299,07:10,214,7,10,1088,0.3179234,-0.000598977,0.01331059,0.2107732
8/1/16 7:15,214.302,07:15,214,7,15,1089,0.3181227,-6.66E-05,0.01357679,0.2114385
8/1/16 7:20,214.306,07:20,214,7,20,1090,0.3181221,0.00073208,0.01377642,0.2105729
8/1/16 7:25,214.309,07:25,214,7,25,1091,0.3173893,0.001264499,0.0141757,0.2098403
8/1/16 7:30,214.313,07:30,214,7,30,1092,0.3181871,0.001530706,0.01430877,0.2093739
8/1/16 7:35,214.316,07:35,214,7,35,1093,0.3177865,0.002063117,0.01430872,0.2089738
8/1/16 7:40,214.319,07:40,214,7,40,1094,0.3176503,0.002528956,0.01437512,0.2084393
8/1/16 7:45,214.323,07:45,214,7,45,1095,0.3175828,0.003194462,0.01464128,0.2074404
8/1/16 7:50,214.326,07:50,214,7,50,1096,0.3177812,0.003926511,0.01497398,0.2064413
8/1/16 7:55,214.330,07:55,214,7,55,1097,0.317848,0.004126167,0.0151071,0.2055097
8/1/16 8:00,214.333,08:00,214,8,0,1098,0.317514,0.004458905,0.01543979,0.2044441
8/1/16 8:05,214.337,08:05,214,8,5,1099,0.3179093,0.004725049,0.0158389,0.2031106
8/1/16 8:10,214.340,08:10,214,8,10,1100,0.3170407,0.004724999,0.01637112,0.1992485
8/1/16 8:15,214.344,08:15,214,8,15,1101,0.3166391,0.004126024,0.01630445,0.2003784
8/1/16 8:20,214.347,08:20,214,8,20,1102,0.3163696,0.003726694,0.01643738,0.1994446
8/1/16 8:25,214.351,08:25,214,8,25,1103,0.3139699,0.003194269,0.01630408,0.1976453
8/1/16 8:30,214.354,08:30,214,8,30,1104,0.3130349,0.002661861,0.01617081,0.195913
8/1/16 8:35,214.358,08:35,214,8,35,1105,0.3131628,0.002661817,0.01603745,0.1947785
8/1/16 8:40,214.361,08:40,214,8,40,1106,0.3111655,0.002595264,0.01570467,0.1935135
8/1/16 8:45,214.365,08:45,214,8,45,1107,0.3098983,0.002395606,0.01543835,0.1918482
8/1/16 8:50,214.368,08:50,214,8,50,1108,0.3080322,0.002395583,0.01483931,0.1902493
8/1/16 8:55,214.372,08:55,214,8,55,1109,0.3065627,0.002661712,0.01443979,0.1887154
8/1/16 9:00,214.375,09:00,214,9,0,1110,0.3036977,0.002728222,0.01417345,0.1874488
8/1/16 9:05,214.378,09:05,214,9,5,1111,0.3015635,0.003060881,0.01370743,0.185383
8/1/16 9:10,214.382,09:10,214,9,10,1112,0.2986987,0.003460088,0.01304187,0.1835843
8/1/16 9:15,214.385,09:15,214,9,15,1113,0.2939719,0.003859296,0.01197713,0.1815865
8/1/16 9:20,214.389,09:20,214,9,20,1114,0.2902417,0.004258474,0.01151119,0.1796544
8/1/16 9:25,214.392,09:25,214,9,25,1115,0.288974,0.004923803,0.01091221,0.1781219
8/1/16 9:30,214.396,09:30,214,9,30,1116,0.28511,0.005655624,0.01084549,0.1761893
8/1/16 9:35,214.399,09:35,214,9,35,1117,0.2807155,0.006320921,0.00971426,0.1719291
8/1/16 9:40,214.403,09:40,214,9,40,1118,0.2759209,0.006919646,0.00864956,0.1720597
8/1/16 9:45,214.406,09:45,214,9,45,1119,0.2746505,0.007651356,0.007850958,0.1704589
8/1/16 9:50,214.410,09:50,214,9,50,1120,0.2721839,0.008383077,0.006852834,0.1687926
8/1/16 9:55,214.413,09:55,214,9,55,1121,0.2682553,0.008981761,0.006054373,0.1667946
8/1/16 10:00,214.417,10:00,214,10,0,1122,0.2644594,0.009247761,0.005056331,0.1643973
8/1/16 10:05,214.420,10:05,214,10,5,1123,0.2621948,0.009380732,0.004790162,0.1622002
8/1/16 10:10,214.424,10:10,214,10,10,1124,0.2612587,0.009513621,0.004324374,0.1608002
8/1/16 10:15,214.427,10:15,214,10,15,1125,0.2583289,0.009713114,0.00365905,0.1584701
8/1/16 10:20,214.431,10:20,214,10,20,1126,0.2565964,0.01004565,0.003392901,0.1564726
8/1/16 10:25,214.434,10:25,214,10,25,1127,0.2525343,0.0103116,0.002394953,0.1541418
8/1/16 10:30,214.438,10:30,214,10,30,1128,0.2509338,0.009779235,0.001663136,0.151811
8/1/16 10:35,214.441,10:35,214,10,35,1129,0.252395,0.009379994,0.000665249,0.1510113
8/1/16 10:40,214.444,10:40,214,10,40,1130,0.252592,0.009313373,6.65E-05,0.1502779
8/1/16 10:45,214.448,10:45,214,10,45,1131,0.2514587,0.009313284,-0.000266094,0.1486134
8/1/16 10:50,214.451,10:50,214,10,50,1132,0.2503262,0.009313224,-0.000399138,0.1469494
8/1/16 10:55,214.455,10:55,214,10,55,1133,0.2494603,0.009379708,-0.000332614,0.1456183
8/1/16 11:00,214.458,11:00,214,11,0,1134,0.2477948,0.009446139,0.000133044,0.1442864
8/1/16 11:05,214.462,11:05,214,11,5,1135,0.2455967,0.009911675,0.000332607,0.1422891
8/1/16 11:10,214.465,11:10,214,11,10,1136,0.2449948,0.01017763,0.000532164,0.1404912
8/1/16 11:15,214.469,11:15,214,11,15,1137,0.2437282,0.01064315,0.00026608,0.1394253
8/1/16 11:20,214.472,11:20,214,11,20,1138,0.2414639,0.01097563,-0.000199557,0.1369626
8/1/16 11:25,214.476,11:25,214,11,25,1139,0.243259,0.01084255,-0.00053215,0.1364299
8/1/16 11:30,214.479,11:30,214,11,30,1140,0.2036787,0.004124126,-0.00013304,0.1476037
8/1/16 11:35,214.483,11:35,214,11,35,1141,0.2024113,0.004257089,0.002793717,0.1736095
8/1/16 11:40,214.486,11:40,214,11,40,1142,0.2103228,0.004323524,0.002660631,0.183384
8/1/16 11:45,214.490,11:45,214,11,45,1143,0.2145092,0.004323441,0.002394521,0.1869722
8/1/16 11:50,214.493,11:50,214,11,50,1144,0.2167674,0.004522916,0.002128432,0.1889648
8/1/16 11:55,214.497,11:55,214,11,55,1145,0.2185611,0.004589384,0.001995384,0.1906922
8/1/16 12:00,214.500,12:00,214,12,0,1146,0.2201555,0.004855393,0.001928855,0.1916218
8/1/16 12:05,214.503,12:05,214,12,5,1147,0.2205509,0.004855313,0.001995334,0.1922172
8/1/16 12:10,214.507,12:10,214,12,10,1148,0.2208146,0.004722241,0.001928803,0.1927472
8/1/16 12:15,214.510,12:15,214,12,15,1149,0.2214108,0.00472219,0.001928782,0.1926121
8/1/16 12:20,214.514,12:20,214,12,20,1150,0.2217404,0.004722127,0.001795739,0.1926096
8/1/16 12:25,214.517,12:25,214,12,25,1151,0.2216718,0.004921606,0.001928738,0.1925412
8/1/16 12:30,214.521,12:30,214,12,30,1152,0.2217362,0.004988066,0.001928719,0.1924063
8/1/16 12:35,214.524,12:35,214,12,35,1153,0.221735,0.00498804,0.001795695,0.1927379
8/1/16 12:40,214.528,12:40,214,12,40,1154,0.2218658,0.00498799,0.001862182,0.1927359
8/1/16 12:45,214.531,12:45,214,12,45,1155,0.2219966,0.005519988,0.001795659,0.192468
8/1/16 12:50,214.535,12:50,214,12,50,1156,0.2221951,0.005719478,0.001596133,0.1918685
8/1/16 12:55,214.538,12:55,214,12,55,1157,0.2220611,0.005785959,0.001729137,0.1916017
8/1/16 13:00,214.542,13:00,214,13,0,1158,0.2221914,0.005918898,0.001662612,0.1912669
8/1/16 13:05,214.545,13:05,214,13,5,1159,0.2225231,0.005785867,0.001596101,0.1904681
8/1/16 13:10,214.549,13:10,214,13,10,1160,0.2225873,0.005586297,0.001463078,0.1905326
8/1/16 13:15,214.552,13:15,214,13,15,1161,0.2229197,0.004123216,0.001463077,0.190466
8/1/16 13:20,214.556,13:20,214,13,20,1162,0.2231174,0.003857169,0.001330059,0.1899989
8/1/16 13:25,214.559,13:25,214,13,25,1163,0.2230491,0.003990144,0.001529555,0.1898644
8/1/16 13:30,214.563,13:30,214,13,30,1164,0.2229129,0.004189594,0.001463032,0.1897952
8/1/16 13:35,214.566,13:35,214,13,35,1165,0.2233749,0.004921028,0.001596009,0.1897922
8/1/16 13:40,214.569,13:40,214,13,40,1166,0.2236379,0.005718959,0.001662488,0.1896566
8/1/16 13:45,214.573,13:45,214,13,45,1167,0.2235709,0.005918444,0.001662485,0.1896562
8/1/16 13:50,214.576,13:50,214,13,50,1168,0.2233031,0.006383889,0.001595972,0.1896547
8/1/16 13:55,214.580,13:55,214,13,55,1169,0.2235684,0.006649862,0.001861961,0.1896541
8/1/16 14:00,214.583,14:00,214,14,0,1170,0.2235671,0.006649826,0.001662456,0.190584
8/1/16 14:05,214.587,14:05,214,14,5,1171,0.2234984,0.006915751,0.001861933,0.1917791
8/1/16 14:10,214.590,14:10,214,14,10,1172,0.2235641,0.007447702,0.001861925,0.1918448
8/1/16 14:15,214.594,14:15,214,14,15,1173,0.2232974,0.007913158,0.001662428,0.1917112
8/1/16 14:20,214.597,14:20,214,14,20,1174,0.2230981,0.007713673,0.001529435,0.1917779
8/1/16 14:25,214.601,14:25,214,14,25,1175,0.223164,0.007979644,0.001396438,0.1917109
8/1/16 14:30,214.604,14:30,214,14,30,1176,0.2231639,0.008644609,0.001263443,0.1914448
8/1/16 14:35,214.608,14:35,214,14,35,1177,0.2232288,0.008445056,0.001263434,0.191111
8/1/16 14:40,214.611,14:40,214,14,40,1178,0.2231625,0.008910542,0.001396429,0.1911112
8/1/16 14:45,214.615,14:45,214,14,45,1179,0.2231628,0.009309533,0.00139643,0.1909784
8/1/16 14:50,214.618,14:50,214,14,50,1180,0.2230967,0.009309547,0.001595923,0.1908457
8/1/16 14:55,214.622,14:55,214,14,55,1181,0.2232951,0.009442497,0.001396426,0.1907783
8/1/16 15:00,214.625,15:00,214,15,0,1182,0.2236258,0.009841397,0.001595902,0.1907768
8/1/16 15:05,214.628,15:05,214,15,5,1183,0.2236925,0.01024038,0.0016624,0.190777
8/1/16 15:10,214.632,15:10,214,15,10,1184,0.2236921,0.01030686,0.001662396,0.1906436
8/1/16 15:15,214.635,15:15,214,15,15,1185,0.2234919,0.01030683,0.001861878,0.1909091
8/1/16 15:20,214.639,15:20,214,15,20,1186,0.2236245,0.0104398,0.001728884,0.1919726
8/1/16 15:25,214.642,15:25,214,15,25,1187,0.2237566,0.01004079,0.001728877,0.1918389
8/1/16 15:30,214.646,15:30,214,15,30,1188,0.2236904,0.01030678,0.001662384,0.1915731
8/1/16 15:35,214.649,15:35,214,15,35,1189,0.2237556,0.01010724,0.001928354,0.1921705
8/1/16 15:40,214.653,15:40,214,15,40,1190,0.2238225,0.009841276,0.002061349,0.1924368
8/1/16 15:45,214.656,15:45,214,15,45,1191,0.2236892,0.01004074,0.002327325,0.192636
8/1/16 15:50,214.660,15:50,214,15,50,1192,0.2238888,0.009708278,0.002460317,0.1924367
8/1/16 15:55,214.663,15:55,214,15,55,1193,0.2238229,0.009708301,0.002460323,0.1923707
8/1/16 16:00,214.667,16:00,214,16,0,1194,0.2238233,0.009442336,0.002526822,0.192504
8/1/16 16:05,214.670,16:05,214,16,5,1195,0.2238885,0.009043314,0.002659798,0.1921704
8/1/16 16:10,214.674,16:10,214,16,10,1196,0.224088,0.008910326,0.002593304,0.1921705
8/1/16 16:15,214.677,16:15,214,16,15,1197,0.2240872,0.00857782,0.002593294,0.1923028
8/1/16 16:20,214.681,16:20,214,16,20,1198,0.2238871,0.008843773,0.002659781,0.1923022
8/1/16 16:25,214.684,16:25,214,16,25,1199,0.2240197,0.008976745,0.002659776,0.1925678
8/1/16 16:30,214.688,16:30,214,16,30,1200,0.2240191,0.008976722,0.002659769,0.1927003
8/1/16 16:35,214.691,16:35,214,16,35,1201,0.2238866,0.008976743,0.00272627,0.1927007
8/1/16 16:40,214.694,16:40,214,16,40,1202,0.22382,0.008910243,0.002792763,0.1928336
8/1/16 16:45,214.698,16:45,214,16,45,1203,0.2239528,0.008710752,0.002726266,0.1930994
8/1/16 16:50,214.701,16:50,214,16,50,1204,0.2239523,0.008710733,0.002859248,0.1927665
8/1/16 16:55,214.705,16:55,214,16,55,1205,0.2240843,0.008644199,0.002792741,0.1917682
8/1/16 17:00,214.708,17:00,214,17,0,1206,0.2240838,0.008843664,0.002792736,0.1921003
8/1/16 17:05,214.712,17:05,214,17,5,1207,0.2240842,0.008710692,0.002925728,0.1929651
8/1/16 17:10,214.715,17:10,214,17,10,1208,0.2240201,0.008777278,0.003191737,0.1934991
8/1/16 17:15,214.719,17:15,214,17,15,1209,0.2240193,0.008843742,0.003191726,0.1934319
8/1/16 17:20,214.722,17:20,214,17,20,1210,0.2241515,0.008843713,0.003324704,0.1934978
8/1/16 17:25,214.726,17:25,214,17,25,1211,0.2242844,0.008976697,0.003391197,0.1935642
8/1/16 17:30,214.729,17:30,214,17,30,1212,0.2244182,0.008843738,0.003657185,0.1938973
8/1/16 17:35,214.733,17:35,214,17,35,1213,0.2241517,0.008777225,0.003923154,0.1940964
8/1/16 17:40,214.736,17:40,214,17,40,1214,0.2244188,0.008710776,0.003989669,0.1941639
8/1/16 17:45,214.740,17:45,214,17,45,1215,0.2243519,0.008777251,0.004122649,0.1941635
8/1/16 17:50,214.743,17:50,214,17,50,1216,0.224618,0.008843751,0.004189145,0.1942965
8/1/16 17:55,214.747,17:55,214,17,55,1217,0.2247514,0.008644285,0.004322142,0.1943634
8/1/16 18:00,214.750,18:00,214,18,0,1218,0.2247534,0.008710857,0.004654656,0.1943651
8/1/16 18:05,214.753,18:05,214,18,5,1219,0.2248866,0.008710864,0.004721156,0.1946313
8/1/16 18:10,214.757,18:10,214,18,10,1220,0.225021,0.008644423,0.004787681,0.194832
8/1/16 18:15,214.760,18:15,214,18,15,1221,0.2251535,0.008577909,0.004987156,0.1948981
8/1/16 18:20,214.764,18:20,214,18,20,1222,0.2252868,0.008444929,0.005186649,0.1951643
8/1/16 18:25,214.767,18:25,214,18,25,1223,0.2252873,0.00857794,0.005253158,0.1956967
8/1/16 18:30,214.771,18:30,214,18,30,1224,0.2252897,0.008578033,0.005386207,0.1958319
8/1/16 18:35,214.774,18:35,214,18,35,1225,0.225491,0.008511605,0.005519243,0.1958334
8/1/16 18:40,214.778,18:40,214,18,40,1226,0.2255572,0.008445097,0.005851721,0.1957002
8/1/16 18:45,214.781,18:45,214,18,45,1227,0.2255563,0.008312069,0.005918194,0.1955664
8/1/16 18:50,214.785,18:50,214,18,50,1228,0.2260226,0.008312101,0.005984713,0.1945697
8/1/16 18:55,214.788,18:55,214,18,55,1229,0.2257575,0.008378628,0.006184225,0.1948363
8/1/16 19:00,214.792,19:00,214,19,0,1230,0.2256243,0.008312126,0.006317216,0.1953017
8/1/16 19:05,214.795,19:05,214,19,5,1231,0.2260256,0.008378709,0.006583271,0.1969662
8/1/16 19:10,214.799,19:10,214,19,10,1232,0.2262263,0.008245757,0.006649804,0.1972332
8/1/16 19:15,214.802,19:15,214,19,15,1233,0.2263607,0.008312305,0.006649844,0.1973674
8/1/16 19:20,214.806,19:20,214,19,20,1234,0.2267595,0.008179303,0.00704883,0.1976333
8/1/16 19:25,214.809,19:25,214,19,25,1235,0.2268279,0.008046372,0.007314883,0.1980338
8/1/16 19:30,214.813,19:30,214,19,30,1236,0.2270292,0.007913436,0.00751444,0.1983679
8/1/16 19:35,214.816,19:35,214,19,35,1237,0.2272958,0.007979959,0.008046458,0.198701
8/1/16 19:40,214.819,19:40,214,19,40,1238,0.2272975,0.007780518,0.00817952,0.198902
8/1/16 19:45,214.823,19:45,214,19,45,1239,0.2274994,0.007514595,0.008312605,0.19917
8/1/16 19:50,214.826,19:50,214,19,50,1240,0.2276343,0.007315155,0.008578682,0.1993047
8/1/16 19:55,214.830,19:55,214,19,55,1241,0.2279014,0.007381692,0.008911232,0.1997712
8/1/16 20:00,214.833,20:00,214,20,0,1242,0.228036,0.007315242,0.009177303,0.2000386
8/1/16 20:05,214.837,20:05,214,20,5,1243,0.2282376,0.007182303,0.009310393,0.200506
8/1/16 20:10,214.840,20:10,214,20,10,1244,0.228372,0.007115842,0.009642964,0.2008397
8/1/16 20:15,214.844,20:15,214,20,15,1245,0.2283729,0.006982864,0.009975519,0.201173
8/1/16 20:20,214.847,20:20,214,20,20,1246,0.2285079,0.006982925,0.01030813,0.2013077
8/1/16 20:25,214.851,20:25,214,20,25,1247,0.2285115,0.006850023,0.01064081,0.2018429
8/1/16 20:30,214.854,20:30,214,20,30,1248,0.2287784,0.006384514,0.01103989,0.2022428
8/1/16 20:35,214.858,20:35,214,20,35,1249,0.2289136,0.006318069,0.01157204,0.2025107
8/1/16 20:40,214.861,20:40,214,20,40,1250,0.2289829,0.006318144,0.01197122,0.2029787
8/1/16 20:45,214.865,20:45,214,20,45,1251,0.2291182,0.006251699,0.01210436,0.2033798
8/1/16 20:50,214.868,20:50,214,20,50,1252,0.2291197,0.00598571,0.01250348,0.2037137
8/1/16 20:55,214.872,20:55,214,20,55,1253,0.2293211,0.00598576,0.0126366,0.2037154
8/1/16 21:00,214.875,21:00,214,21,0,1254,0.2295907,0.005852832,0.01290284,0.2039845
8/1/16 21:05,214.878,21:05,214,21,5,1255,0.2297277,0.005653401,0.01330212,0.2045866
8/1/16 21:10,214.882,21:10,214,21,10,1256,0.2299302,0.005387431,0.0133023,0.2048554
8/1/16 21:15,214.885,21:15,214,21,15,1257,0.2301305,0.005320936,0.01356839,0.2053881
8/1/16 21:20,214.889,21:20,214,21,20,1258,0.2304647,0.005320974,0.01390104,0.2057887
8/1/16 21:25,214.892,21:25,214,21,25,1259,0.230535,0.005055008,0.01396779,0.2060581
8/1/16 21:30,214.896,21:30,214,21,30,1260,0.2308042,0.005055077,0.01410101,0.206327
8/1/16 21:35,214.899,21:35,214,21,35,1261,0.2311399,0.00498863,0.0145668,0.2070614
8/1/16 21:40,214.903,21:40,214,21,40,1262,0.231275,0.004922159,0.01469996,0.2075289
8/1/16 21:45,214.906,21:45,214,21,45,1263,0.2315429,0.0049222,0.01489963,0.2077301
8/1/16 21:50,214.910,21:50,214,21,50,1264,0.2318111,0.004656178,0.01496628,0.2081311
8/1/16 21:55,214.913,21:55,214,21,55,1265,0.231813,0.004589697,0.01523247,0.2086649
8/1/16 22:00,214.917,22:00,214,22,0,1266,0.2318824,0.004390201,0.01529918,0.2089336
8/1/16 22:05,214.920,22:05,214,22,5,1267,0.232349,0.004523255,0.01529925,0.2094666
8/1/16 22:10,214.924,22:10,214,22,10,1268,0.2324159,0.004589781,0.01543231,0.2096665
8/1/16 22:15,214.927,22:15,214,22,15,1269,0.2324174,0.004589811,0.01536589,0.2099339
8/1/16 22:20,214.931,22:20,214,22,20,1270,0.2326176,0.004057671,0.01576505,0.2102007
8/1/16 22:25,214.934,22:25,214,22,25,1271,0.2330191,0.004057712,0.01596477,0.2104689
8/1/16 22:30,214.938,22:30,214,22,30,1272,0.233153,0.004057728,0.01596483,0.2108023
8/1/16 22:35,214.941,22:35,214,22,35,1273,0.2333541,0.004190796,0.0161645,0.2110032
8/1/16 22:40,214.944,22:40,214,22,40,1274,0.2334232,0.003991278,0.01609815,0.2114712
8/1/16 22:45,214.948,22:45,214,22,45,1275,0.2338245,0.003991315,0.01643091,0.2116062
8/1/16 22:50,214.951,22:50,214,22,50,1276,0.2338254,0.003924808,0.0164975,0.2120062
8/1/16 22:55,214.955,22:55,214,22,55,1277,0.2341593,0.003924829,0.01649759,0.2121404
8/1/16 23:00,214.958,23:00,214,23,0,1278,0.2343599,0.003791801,0.01663071,0.2121413
8/1/16 23:05,214.962,23:05,214,23,5,1279,0.2344938,0.003858338,0.01663077,0.2122751
8/1/16 23:10,214.965,23:10,214,23,10,1280,0.2345622,0.003858368,0.0166309,0.2126094
8/1/16 23:15,214.969,23:15,214,23,15,1281,0.2348945,0.003658793,0.01663088,0.2128087
8/1/16 23:20,214.972,23:20,214,23,20,1282,0.2351639,0.003658845,0.01676416,0.2114812
8/1/16 23:25,214.976,23:25,214,23,25,1283,0.2350978,0.003658851,0.01703029,0.2129451
8/1/16 23:30,214.979,23:30,214,23,30,1284,0.235165,0.003658861,0.01709686,0.2134779
8/1/16 23:35,214.983,23:35,214,23,35,1285,0.2356318,0.003525828,0.01709694,0.2137451
8/1/16 23:40,214.986,23:40,214,23,40,1286,0.235833,0.003525854,0.01729664,0.2140127
8/1/16 23:45,214.990,23:45,214,23,45,1287,0.2358323,0.003525842,0.01716353,0.2142781
8/1/16 23:50,214.993,23:50,214,23,50,1288,0.2358345,0.003392823,0.0171637,0.2132157
8/1/16 23:55,214.997,23:55,214,23,55,1289,0.2361026,0.003392851,0.01716384,0.2146145
8/2/16 0:00,215.000,00:00,215,0,0,1290,0.236237,0.003326345,0.01716394,0.2148153
8/2/16 0:05,215.003,00:05,215,0,5,1291,0.2363724,0.003326377,0.01723063,0.2149505
8/2/16 0:10,215.007,00:10,215,0,10,1292,0.2366395,0.003326392,0.01736377,0.2152841
8/2/16 0:15,215.010,00:15,215,0,15,1293,0.2367731,0.0033264,0.01743033,0.2155507
8/2/16 0:20,215.014,00:20,215,0,20,1294,0.2370394,0.003392931,0.01729729,0.2156174
8/2/16 0:25,215.017,00:25,215,0,25,1295,0.2371734,0.003392943,0.01736389,0.2159508
8/2/16 0:30,215.021,00:30,215,0,30,1296,0.2371738,0.003326421,0.01729739,0.2161508
8/2/16 0:35,215.024,00:35,215,0,35,1297,0.2373761,0.003326458,0.01736411,0.2162198
8/2/16 0:40,215.028,00:40,215,0,40,1298,0.2375097,0.003326466,0.01729762,0.2166194
8/2/16 0:45,215.031,00:45,215,0,45,1299,0.2377095,0.003193411,0.01729764,0.2168193
8/2/16 0:50,215.035,00:50,215,0,50,1300,0.237378,0.003326485,0.01729772,0.2167538
8/2/16 0:55,215.038,00:55,215,0,55,1301,0.2371793,0.003259968,0.01729779,0.2168876
8/2/16 1:00,215.042,01:00,215,1,0,1302,0.2375787,0.003126911,0.01723128,0.2170209
8/2/16 1:05,215.045,01:05,215,1,5,1303,0.2379774,0.003259965,0.01723124,0.2171536
8/2/16 1:10,215.049,01:10,215,1,10,1304,0.2383112,0.003259981,0.01729786,0.2175538
8/2/16 1:15,215.052,01:15,215,1,15,1305,0.2381787,0.003326518,0.0170983,0.2175542
8/2/16 1:20,215.056,01:20,215,1,20,1306,0.2384456,0.003193468,0.01723142,0.2176216
8/2/16 1:25,215.059,01:25,215,1,25,1307,0.2385129,0.003193478,0.01729801,0.2180214
8/2/16 1:30,215.063,01:30,215,1,30,1308,0.2385807,0.003193495,0.01703197,0.2181556
8/2/16 1:35,215.066,01:35,215,1,35,1309,0.238714,0.003193498,0.01696546,0.2182889
8/2/16 1:40,215.069,01:40,215,1,40,1310,0.2390468,0.002993906,0.01709853,0.2183556
8/2/16 1:45,215.073,01:45,215,1,45,1311,0.2390468,0.003060438,0.017032,0.2185552
8/2/16 1:50,215.076,01:50,215,1,50,1312,0.2391137,0.00292738,0.0169655,0.2186886
8/2/16 1:55,215.080,01:55,215,1,55,1313,0.2392466,0.00306044,0.01689895,0.2186884
8/2/16 2:00,215.083,02:00,215,2,0,1314,0.2393146,0.002927395,0.01683252,0.2188228
8/2/16 2:05,215.087,02:05,215,2,5,1315,0.2394474,0.002927393,0.01683251,0.2188891
8/2/16 2:10,215.090,02:10,215,2,10,1316,0.2395138,0.002860859,0.01669943,0.219022
8/2/16 2:15,215.094,02:15,215,2,15,1317,0.2395144,0.002927399,0.01656641,0.2192223
8/2/16 2:20,215.097,02:20,215,2,20,1318,0.2395834,0.00292743,0.01636699,0.219291
8/2/16 2:25,215.101,02:25,215,2,25,1319,0.2399819,0.002860887,0.01636694,0.2192903
8/2/16 2:30,215.104,02:30,215,2,30,1320,0.2402495,0.002860905,0.0163005,0.2192917
8/2/16 2:35,215.108,02:35,215,2,35,1321,0.24085,0.002993992,0.01630062,0.2195594
8/2/16 2:40,215.111,02:40,215,2,40,1322,0.2407854,0.002860948,0.01630075,0.2194946
8/2/16 2:45,215.115,02:45,215,2,45,1323,0.240853,0.002528291,0.01616776,0.2194956
8/2/16 2:50,215.118,02:50,215,2,50,1324,0.2408521,0.002594815,0.0161677,0.219894
8/2/16 2:55,215.122,02:55,215,2,55,1325,0.2411207,0.002794445,0.01603479,0.2199627
8/2/16 3:00,215.125,03:00,215,3,0,1326,0.2409234,0.002594867,0.01583534,0.2199649
8/2/16 3:05,215.128,03:05,215,3,5,1327,0.2409257,0.002727963,0.01576896,0.2202997
8/2/16 3:10,215.132,03:10,215,3,10,1328,0.2411261,0.002661437,0.01570248,0.2202339
8/2/16 3:15,215.135,03:15,215,3,15,1329,0.2413922,0.002661436,0.01563594,0.2203669
8/2/16 3:20,215.139,03:20,215,3,20,1330,0.2418583,0.002727976,0.01556942,0.2203672
8/2/16 3:25,215.142,03:25,215,3,25,1331,0.2414593,0.002461833,0.01563597,0.220567
8/2/16 3:30,215.146,03:30,215,3,30,1332,0.2415255,0.002594902,0.0153698,0.2206332
8/2/16 3:35,215.149,03:35,215,3,35,1333,0.2415923,0.002461833,0.01543636,0.2205004
8/2/16 3:40,215.153,03:40,215,3,40,1334,0.2415932,0.002528378,0.01530334,0.2206342
8/2/16 3:45,215.156,03:45,215,3,45,1335,0.2416606,0.002594924,0.01523686,0.2208347
8/2/16 3:50,215.160,03:50,215,3,50,1336,0.2413285,0.002594931,0.01497075,0.2209018
8/2/16 3:55,215.163,03:55,215,3,55,1337,0.2413944,0.00246185,0.01497071,0.2209011
