Y,DOY,H,M,TIMESTAMP,RECORD,T1,T2,T3,T4,SBT1,SBT2,SBT3,SBT4
2015,224,3,50,8/12/15 3:50,26349,13.05315,13.06574,13.05179,12.91908,14.26223,14.30642,14.06014,14.08092
2015,224,3,55,8/12/15 3:55,26350,12.98137,13.00959,13.01277,12.82033,14.27491,14.31659,14.08928,14.10033
2015,224,4,0,8/12/15 4:00,26351,12.92366,12.98652,12.99128,12.74106,14.29395,14.33625,14.09665,14.09929
2015,224,4,5,8/12/15 4:05,26352,12.9561,12.99892,13.02859,12.7901,14.33146,14.36593,14.11103,14.11177
2015,224,4,10,8/12/15 4:10,26353,13.02205,13.09028,13.0578,12.86001,14.37595,14.40971,14.14902,14.14342
2015,224,4,15,8/12/15 4:15,26354,13.01106,13.06158,13.05316,12.81293,14.45973,14.48937,14.21758,14.19308
2015,224,4,20,8/12/15 4:20,26355,12.86746,12.90047,12.95744,12.66907,14.46536,14.4907,14.26528,14.20118
2015,224,4,25,8/12/15 4:25,26356,12.81124,12.82335,12.85685,12.62054,14.40819,14.43189,14.25466,14.16668
2015,224,4,30,8/12/15 4:30,26357,12.64308,12.72433,12.7297,12.42597,14.26494,14.29227,14.15968,14.08641
2015,224,4,35,8/12/15 4:35,26358,12.25138,12.40267,12.53401,12.15356,14.16245,14.18666,14.08624,13.97923
2015,224,4,40,8/12/15 4:40,26359,12.05412,12.07573,12.20796,11.96146,14.08427,14.10121,14.01639,13.87012
2015,224,4,45,8/12/15 4:45,26360,12.39412,12.47082,12.45646,12.22008,14.06808,14.08031,13.98521,13.80498
2015,224,4,50,8/12/15 4:50,26361,12.58623,12.64824,12.63473,12.4592,14.07846,14.09334,13.98557,13.78685
2015,224,4,55,8/12/15 4:55,26362,12.70339,12.80754,12.77739,12.5296,14.08501,14.09886,13.98344,13.76698
2015,224,5,0,8/12/15 5:00,26363,12.69847,12.73565,12.66179,12.47351,14.17412,14.19005,14.06828,13.78596
2015,224,5,5,8/12/15 5:05,26364,12.6892,12.73986,12.65888,12.48707,14.17887,14.19967,14.07301,13.79567
2015,224,5,10,8/12/15 5:10,26365,12.84619,12.91284,12.88747,12.71967,14.16101,14.18343,14.05033,13.80945
2015,224,5,15,8/12/15 5:15,26366,12.92353,12.97101,12.85357,12.71668,14.17003,14.19438,14.05978,13.83809
2015,224,5,20,8/12/15 5:20,26367,12.76252,12.72431,12.61949,12.54504,14.08118,14.11065,14.00212,13.82448
2015,224,5,25,8/12/15 5:25,26368,12.74544,12.72061,12.56645,12.46696,13.9481,13.97986,13.89064,13.76064
2015,224,5,30,8/12/15 5:30,26369,12.7371,12.68453,12.57097,12.45537,13.88051,13.91254,13.81651,13.68812
2015,224,5,35,8/12/15 5:35,26370,12.62742,12.55584,12.49179,12.39918,13.87574,13.90057,13.8295,13.64823
2015,224,5,40,8/12/15 5:40,26371,12.5305,12.46544,12.41251,12.35157,13.80204,13.8264,13.76833,13.5935
2015,224,5,45,8/12/15 5:45,26372,12.51875,12.45939,12.41359,12.35735,13.74262,13.76549,13.71874,13.54273
2015,224,5,50,8/12/15 5:50,26373,12.48872,12.44769,12.34756,12.30854,13.62042,13.64412,13.61852,13.47474
2015,224,5,55,8/12/15 5:55,26374,12.66359,12.64821,12.52749,12.46607,13.6629,13.69217,13.5966,13.47433
2015,224,6,0,8/12/15 6:00,26375,12.75328,12.63987,12.62221,12.62033,13.80572,13.81848,13.70868,13.60405
2015,224,6,5,8/12/15 6:05,26376,12.68855,12.60399,12.52449,12.53419,13.77312,13.78807,13.72665,13.67743
2015,224,6,10,8/12/15 6:10,26377,12.81066,12.70513,12.61356,12.69243,13.75417,13.77572,13.719,13.75609
2015,224,6,15,8/12/15 6:15,26378,12.8696,12.75905,12.7333,12.78114,13.80418,13.83646,13.8121,13.91106
2015,224,6,20,8/12/15 6:20,26379,13.01456,12.89104,12.80962,13.00093,13.84043,13.88918,13.87346,14.05687
2015,224,6,25,8/12/15 6:25,26380,13.0413,12.95462,12.91496,12.90536,13.87772,13.95148,13.94929,14.20575
2015,224,6,30,8/12/15 6:30,26381,13.06065,12.97357,12.89543,12.81656,13.8708,13.92795,13.93368,14.10338
2015,224,6,35,8/12/15 6:35,26382,13.19672,13.16723,13.00759,13.21341,13.89767,13.95309,13.93867,14.1245
2015,224,6,40,8/12/15 6:40,26383,13.40543,13.38855,13.21049,13.4797,13.98148,14.12905,14.10916,14.49061
2015,224,6,45,8/12/15 6:45,26384,13.52868,13.50524,13.33647,13.63981,14.01662,14.22965,14.21768,14.79126
2015,224,6,50,8/12/15 6:50,26385,13.45093,13.35328,13.32014,13.32083,13.9056,14.10058,14.11265,14.73613
2015,224,6,55,8/12/15 6:55,26386,13.44371,13.37443,13.31627,13.3099,13.77658,13.91323,13.94777,14.5
2015,224,7,0,8/12/15 7:00,26387,13.3804,13.3219,13.25727,13.25818,13.68755,13.8064,13.82518,14.32634
2015,224,7,5,8/12/15 7:05,26388,13.37751,13.35952,13.29453,13.31873,13.64023,13.74772,13.75769,14.20942
2015,224,7,10,8/12/15 7:10,26389,13.4765,13.42982,13.40938,13.39078,13.63455,13.74627,13.7366,14.15116
2015,224,7,15,8/12/15 7:15,26390,13.58253,13.53248,13.50926,13.49976,13.68043,13.77859,13.76541,14.10434
2015,224,7,20,8/12/15 7:20,26391,13.72985,13.71596,13.71161,13.68924,13.77968,13.86596,13.846,14.11679
2015,224,7,25,8/12/15 7:25,26392,13.80815,13.84527,13.79155,13.81378,13.8416,13.95398,13.91958,14.18006
2015,224,7,30,8/12/15 7:30,26393,13.97122,14.00259,13.95182,13.91754,13.92611,14.07648,14.01627,14.27432
2015,224,7,35,8/12/15 7:35,26394,14.06355,14.03438,14.00305,13.99331,14.06011,14.19957,14.15045,14.36538
2015,224,7,40,8/12/15 7:40,26395,13.99174,13.92933,13.93735,13.99407,14.09399,14.23442,14.18246,14.41395
2015,224,7,45,8/12/15 7:45,26396,14.03829,14.00973,14.04014,14.07166,14.05862,14.20988,14.13494,14.41496
2015,224,7,50,8/12/15 7:50,26397,14.23445,14.2283,14.27806,14.26433,14.07851,14.22511,14.15191,14.44919
2015,224,7,55,8/12/15 7:55,26398,14.45539,14.57863,14.49549,14.48709,14.19512,14.33903,14.28123,14.56814
2015,224,8,0,8/12/15 8:00,26399,15.05463,15.78373,15.10499,15.45919,14.38672,14.66212,14.54389,15.06381
2015,224,8,5,8/12/15 8:05,26400,15.12056,15.33304,15.167,15.19424,14.66323,15.01169,14.89801,15.59218
2015,224,8,10,8/12/15 8:10,26401,16.46787,17.78386,16.47658,17.17141,14.93209,15.2303,15.28067,16.35113
2015,224,8,15,8/12/15 8:15,26402,16.93351,18.22642,16.75288,17.44323,15.37502,15.60382,16.01801,17.63742
2015,224,8,20,8/12/15 8:20,26403,16.44157,17.54374,15.99561,16.40656,15.66566,15.9473,16.35898,18.35215
2015,224,8,25,8/12/15 8:25,26404,15.91669,16.42035,15.7631,15.57184,15.71845,16.07747,16.31126,18.23044
2015,224,8,30,8/12/15 8:30,26405,15.73289,15.8123,15.5984,15.39731,15.73899,16.0304,16.20993,17.69231
2015,224,8,35,8/12/15 8:35,26406,15.76737,15.76053,15.60589,15.48691,15.72784,15.94788,16.06682,17.19847
2015,224,8,40,8/12/15 8:40,26407,15.51778,15.46884,15.43835,15.24858,15.71228,15.87852,16.00385,16.7767
2015,224,8,45,8/12/15 8:45,26408,15.31764,15.34385,15.30956,15.14467,15.7069,15.81275,15.98778,16.34704
2015,224,8,50,8/12/15 8:50,26409,14.33934,14.51664,14.39311,14.26663,15.49413,15.68999,15.79253,15.99741
2015,224,8,55,8/12/15 8:55,26410,14.18453,14.25534,14.18874,14.12005,14.9888,15.35084,15.33839,15.456
2015,224,9,0,8/12/15 9:00,26411,14.30427,14.39848,14.36599,14.26328,14.77541,15.1269,15.06895,15.06555
2015,224,9,5,8/12/15 9:05,26412,14.32952,14.4295,14.39522,14.2881,14.80964,15.10904,15.06801,14.92585
2015,224,9,10,8/12/15 9:10,26413,14.40879,14.66096,14.41895,14.43412,14.81305,15.07744,15.07219,14.91823
2015,224,9,15,8/12/15 9:15,26414,15.0248,15.63923,14.90137,15.13619,14.82766,15.14064,15.11862,15.15769
2015,224,9,20,8/12/15 9:20,26415,15.68867,16.41244,15.49772,15.68787,15.03109,15.41072,15.45684,15.8436
2015,224,9,25,8/12/15 9:25,26416,15.36106,15.97351,15.20897,15.30535,15.21737,15.565,15.61208,15.95325
2015,224,9,30,8/12/15 9:30,26417,15.91575,16.61197,15.76997,15.83996,15.43304,15.99402,15.82164,16.32766
2015,224,9,35,8/12/15 9:35,26418,15.69168,16.12464,15.48543,15.56496,15.65916,16.16307,16.03451,16.47963
2015,224,9,40,8/12/15 9:40,26419,17.32379,19.00121,16.92121,17.33847,15.89323,16.70827,16.355,17.07331
2015,224,9,45,8/12/15 9:45,26420,17.69323,18.88383,16.99673,17.37775,16.27747,17.42148,16.95247,17.91672
2015,224,9,50,8/12/15 9:50,26421,17.8667,19.32809,17.31897,17.73283,16.61021,17.85634,17.32395,18.46529
2015,224,9,55,8/12/15 9:55,26422,18.43793,19.74287,17.91012,18.35866,16.95771,18.37597,17.71455,19.01786
2015,224,10,0,8/12/15 10:00,26423,18.81777,19.95794,18.21406,18.52252,17.2883,18.67393,18.05576,19.44872
2015,224,10,5,8/12/15 10:05,26424,19.52154,20.92205,18.76844,19.21441,17.63575,19.1384,18.48413,19.90357
2015,224,10,10,8/12/15 10:10,26425,19.5312,20.42138,18.63559,19.06278,17.96815,19.45756,18.81078,20.31883
2015,224,10,15,8/12/15 10:15,26426,19.8812,20.67137,19.15659,19.42625,18.26181,19.59432,19.21154,20.56194
2015,224,10,20,8/12/15 10:20,26427,19.90743,20.74716,19.05706,19.55143,18.55487,19.78202,19.48793,20.72416
2015,224,10,25,8/12/15 10:25,26428,20.23646,21.07472,19.56356,19.89124,18.76858,19.96682,19.63866,20.97586
2015,224,10,30,8/12/15 10:30,26429,20.88801,21.70812,19.93705,20.45107,19.05176,20.30781,20.03405,21.35261
2015,224,10,35,8/12/15 10:35,26430,21.50169,22.1829,20.25219,20.66934,19.42538,20.72338,20.41848,21.75245
2015,224,10,40,8/12/15 10:40,26431,21.25605,21.65738,20.31841,20.56069,19.71725,20.87971,20.70573,21.99133
2015,224,10,45,8/12/15 10:45,26432,21.53564,22.11337,20.58675,20.94537,19.88456,20.88413,20.87296,22.07025
2015,224,10,50,8/12/15 10:50,26433,21.99383,22.31009,21.03338,21.21629,20.23389,21.20466,21.24551,22.23515
2015,224,10,55,8/12/15 10:55,26434,22.69981,23.04397,21.58681,21.99425,20.60961,21.6511,21.85786,22.43584
2015,224,11,0,8/12/15 11:00,26435,22.79805,23.19101,21.80933,22.29788,20.90601,22.03193,22.31314,22.85355
2015,224,11,5,8/12/15 11:05,26436,23.22952,23.3923,22.22374,22.69748,21.18567,22.27331,22.64949,23.19362
2015,224,11,10,8/12/15 11:10,26437,22.24251,22.13572,21.43188,21.89608,21.38985,22.32315,22.8662,23.29049
2015,224,11,15,8/12/15 11:15,26438,22.32216,22.33711,20.96226,21.79361,21.32113,22.13062,22.43169,23.12205
2015,224,11,20,8/12/15 11:20,26439,23.39564,23.27431,22.25948,22.64568,21.38809,22.22143,22.51376,23.17963
2015,224,11,25,8/12/15 11:25,26440,23.48488,23.52626,22.44193,22.87973,21.66886,22.62668,22.94253,23.42038
2015,224,11,30,8/12/15 11:30,26441,23.60569,23.53521,22.64816,22.73216,21.88015,22.88119,23.12757,23.58636
2015,224,11,35,8/12/15 11:35,26442,24.01371,23.99651,22.5307,23.09403,22.08378,23.06973,23.36261,23.64582
2015,224,11,40,8/12/15 11:40,26443,23.49073,23.09901,22.30589,22.54734,22.12388,22.91347,23.48617,23.50149
2015,224,11,45,8/12/15 11:45,26444,24.04947,23.76431,22.3386,22.94393,22.17075,22.89896,23.34271,23.44772
2015,224,11,50,8/12/15 11:50,26445,24.19102,24.03851,22.99321,23.46794,22.34434,23.11705,23.3951,23.61834
2015,224,11,55,8/12/15 11:55,26446,24.34173,24.01415,23.09359,23.39505,22.53664,23.36756,23.57785,23.7576
2015,224,12,0,8/12/15 12:00,26447,24.7341,24.31162,23.39618,23.74503,22.72083,23.59557,23.9551,23.83035
2015,224,12,5,8/12/15 12:05,26448,24.33991,23.87585,23.13712,23.59602,22.77393,23.58964,24.03912,23.94323
2015,224,12,10,8/12/15 12:10,26449,24.41485,23.88456,23.12887,23.66784,22.80583,23.53366,23.93617,23.9816
2015,224,12,15,8/12/15 12:15,26450,24.33018,23.78857,23.15425,23.45375,22.776,23.41169,23.95844,23.97679
2015,224,12,20,8/12/15 12:20,26451,24.2724,23.68289,23.00042,23.25867,22.63804,23.13483,23.96674,23.67398
2015,224,12,25,8/12/15 12:25,26452,24.57706,24.11191,23.2278,23.79168,22.74119,23.22486,23.88909,23.67823
2015,224,12,30,8/12/15 12:30,26453,25.17246,24.51159,23.75544,24.15045,22.88863,23.38429,24.08256,23.74577
2015,224,12,35,8/12/15 12:35,26454,25.36162,24.68225,23.86837,24.28287,23.29701,23.83404,24.54775,23.94635
2015,224,12,40,8/12/15 12:40,26455,25.52356,24.64322,23.8968,24.36116,23.35018,23.83134,24.55697,24.08918
2015,224,12,45,8/12/15 12:45,26456,26.3016,25.8425,24.7704,25.41758,23.73096,24.25924,24.92211,24.4546
2015,224,12,50,8/12/15 12:50,26457,25.89109,25.02513,24.52363,24.87747,23.9801,24.43642,25.26707,24.68383
2015,224,12,55,8/12/15 12:55,26458,25.10645,24.24895,23.75825,24.19759,23.78643,24.17512,25.19832,24.57908
2015,224,13,0,8/12/15 13:00,26459,25.10182,24.18228,23.6396,24.16856,23.51998,23.95692,25.04164,24.52504
2015,224,13,5,8/12/15 13:05,26460,25.51664,24.66372,23.75881,24.46156,23.45887,23.91205,24.82207,24.46428
2015,224,13,10,8/12/15 13:10,26461,26.30923,25.47361,24.68446,25.24376,23.75889,24.31059,24.8052,24.74387
2015,224,13,15,8/12/15 13:15,26462,26.46711,25.5071,24.91497,25.35135,24.11079,24.72541,25.12284,25.05261
2015,224,13,20,8/12/15 13:20,26463,26.06505,25.11654,24.83944,25.12037,24.23761,24.77255,25.38959,25.18279
2015,224,13,25,8/12/15 13:25,26464,25.92035,25.07891,24.56858,25.00566,24.24941,24.65413,25.59228,25.01147
2015,224,13,30,8/12/15 13:30,26465,26.73157,25.94892,25.03563,25.83263,24.35079,24.76318,25.50965,25.15074
2015,224,13,35,8/12/15 13:35,26466,26.19611,25.15742,24.94586,25.30519,24.52526,24.96034,25.80411,25.37885
2015,224,13,40,8/12/15 13:40,26467,26.54277,25.62526,25.14361,25.69956,24.55047,24.90563,26.03013,25.24094
2015,224,13,45,8/12/15 13:45,26468,26.61994,25.67485,24.74547,25.88802,24.69165,25.17594,25.92428,25.64731
2015,224,13,50,8/12/15 13:50,26469,26.65667,25.63424,25.12885,25.70613,24.65208,25.12237,25.59746,25.8586
2015,224,13,55,8/12/15 13:55,26470,26.96258,25.88755,25.59576,26.08825,24.88393,25.26995,25.93731,25.87398
2015,224,14,0,8/12/15 14:00,26471,26.82151,25.64728,25.3054,25.9031,25.03347,25.37874,26.09743,26.01129
2015,224,14,5,8/12/15 14:05,26472,26.84272,25.75154,25.29119,25.86294,25.07,25.35838,26.10068,26.06667
2015,224,14,10,8/12/15 14:10,26473,27.20661,26.18632,25.93643,26.39358,25.23518,25.46471,26.32183,26.03587
2015,224,14,15,8/12/15 14:15,26474,27.06861,25.90375,25.7,26.12664,25.46357,25.6352,26.72408,26.08489
2015,224,14,20,8/12/15 14:20,26475,27.13523,26.01593,25.67184,26.30682,25.44613,25.55791,26.89466,25.9196
2015,224,14,25,8/12/15 14:25,26476,27.01,25.82745,25.40934,26.28694,25.39553,25.5204,26.92393,26.01322
2015,224,14,30,8/12/15 14:30,26477,26.99513,26.00922,25.63717,26.45345,25.47377,25.61081,26.82335,26.19982
2015,224,14,35,8/12/15 14:35,26478,26.52868,25.70688,25.44179,26.10483,25.4874,25.55041,26.66928,26.25049
2015,224,14,40,8/12/15 14:40,26479,27.36888,26.38671,25.97906,26.80664,25.68552,25.66191,26.69191,26.30517
2015,224,14,45,8/12/15 14:45,26480,27.32074,26.3015,25.97179,26.7702,25.99746,25.91152,26.82621,26.62638
2015,224,14,50,8/12/15 14:50,26481,27.3019,26.12885,26.2086,26.77801,26.21025,25.9707,27.07072,26.61168
2015,224,14,55,8/12/15 14:55,26482,27.26532,26.32533,25.98626,26.94595,26.38675,26.07296,27.1004,26.75408
2015,224,15,0,8/12/15 15:00,26483,27.03067,26.15223,25.89748,26.59689,26.2916,25.98778,26.8564,26.84037
2015,224,15,5,8/12/15 15:05,26484,26.92776,26.04199,26.03058,26.66479,26.37784,25.95565,26.94427,26.86013
2015,224,15,10,8/12/15 15:10,26485,27.23356,26.33108,26.27574,27.1091,26.60676,26.05796,27.11163,26.90762
2015,224,15,15,8/12/15 15:15,26486,27.03575,26.30449,26.04669,27.09786,26.80185,26.22892,27.12277,27.07272
2015,224,15,20,8/12/15 15:20,26487,27.40804,26.40841,26.08353,26.98877,26.79573,26.27412,27.00359,27.22266
2015,224,15,25,8/12/15 15:25,26488,27.4271,26.50077,26.25774,26.96068,26.96443,26.3805,27.16207,27.22433
2015,224,15,30,8/12/15 15:30,26489,27.34191,26.42628,26.1053,27.09065,27.13078,26.43516,27.29185,27.14142
2015,224,15,35,8/12/15 15:35,26490,26.92582,26.22428,26.19311,26.91758,27.2063,26.46619,27.48819,27.13418
2015,224,15,40,8/12/15 15:40,26491,27.07501,26.27374,26.11986,27.07157,27.02471,26.37402,27.5328,26.95063
2015,224,15,45,8/12/15 15:45,26492,27.08624,26.29774,26.18537,27.00024,27.07294,26.48993,27.53531,27.1486
2015,224,15,50,8/12/15 15:50,26493,27.12727,26.4245,26.3218,27.27148,27.14594,26.59305,27.56595,27.18689
2015,224,15,55,8/12/15 15:55,26494,27.11848,26.29222,26.24914,26.98273,27.27585,26.6781,27.66541,27.20066
2015,224,16,0,8/12/15 16:00,26495,26.97812,26.37079,26.31181,27.16287,27.35313,26.7415,27.76875,27.13229
2015,224,16,5,8/12/15 16:05,26496,26.91705,26.30506,26.09875,27.0836,27.21639,26.76793,27.66204,27.24595
2015,224,16,10,8/12/15 16:10,26497,26.89984,26.25995,26.16957,26.96911,27.09631,26.77314,27.52307,27.26133
2015,224,16,15,8/12/15 16:15,26498,26.97548,26.40648,26.35984,27.17736,27.1381,26.86104,27.52451,27.26491
2015,224,16,20,8/12/15 16:20,26499,27.1622,26.44124,26.42198,27.24998,27.25881,27.00951,27.54661,27.39559
2015,224,16,25,8/12/15 16:25,26500,27.22656,26.66293,26.49424,27.6252,27.37498,27.11836,27.63077,27.48148
2015,224,16,30,8/12/15 16:30,26501,26.78329,26.26825,26.33936,27.15394,27.40357,27.17274,27.69473,27.59933
2015,224,16,35,8/12/15 16:35,26502,26.49028,26.1277,25.92456,26.87904,27.13942,27.02642,27.49525,27.50252
2015,224,16,40,8/12/15 16:40,26503,26.48456,26.06636,26.06043,26.78433,26.96617,26.95979,27.25023,27.44431
2015,224,16,45,8/12/15 16:45,26504,26.38136,25.97034,25.92766,26.53473,26.90141,26.89505,27.16109,27.2123
2015,224,16,50,8/12/15 16:50,26505,26.32841,25.97092,25.94923,26.57121,26.92849,26.92096,27.14927,26.97352
2015,224,16,55,8/12/15 16:55,26506,26.17955,25.93757,25.88044,26.63329,26.94217,26.96883,27.14517,26.93423
2015,224,17,0,8/12/15 17:00,26507,26.05532,25.81045,25.76234,26.50603,26.87224,26.9448,27.0425,27.0361
2015,224,17,5,8/12/15 17:05,26508,25.91567,25.62424,25.63805,26.17481,26.78469,26.8818,26.93931,27.07575
2015,224,17,10,8/12/15 17:10,26509,25.88497,25.64323,25.57702,26.19419,26.71905,26.80328,26.87438,26.99587
2015,224,17,15,8/12/15 17:15,26510,25.96526,25.78506,25.73037,26.4003,26.7043,26.82086,26.83027,26.9553
2015,224,17,20,8/12/15 17:20,26511,25.98576,25.70467,25.75282,26.31099,26.76796,26.91748,26.86559,27.05017
2015,224,17,25,8/12/15 17:25,26512,25.94604,25.76489,25.72675,26.3167,26.73429,26.89392,26.88003,27.11044
2015,224,17,30,8/12/15 17:30,26513,25.91128,25.77895,25.60016,26.30025,26.7782,26.99058,26.87566,27.24425
2015,224,17,35,8/12/15 17:35,26514,25.83637,25.65931,25.66913,26.16725,26.68101,26.96356,26.75439,27.35522
2015,224,17,40,8/12/15 17:40,26515,25.68992,25.54604,25.59021,25.91486,26.61837,26.84202,26.76328,27.21398
2015,224,17,45,8/12/15 17:45,26516,26.01124,25.95501,25.7915,26.57061,26.62483,26.95401,26.75264,27.23655
2015,224,17,50,8/12/15 17:50,26517,25.98955,25.86003,25.87981,26.35467,26.70939,27.16761,26.76686,27.39879
2015,224,17,55,8/12/15 17:55,26518,25.91033,25.85204,25.69182,26.32071,26.66952,27.12686,26.78424,27.17896
2015,224,18,0,8/12/15 18:00,26519,25.95171,25.87824,25.79241,26.37309,26.59277,27.09748,26.70243,27.00429
2015,224,18,5,8/12/15 18:05,26520,25.80714,25.71632,25.7158,26.28504,26.62855,27.13935,26.70988,27.10637
2015,224,18,10,8/12/15 18:10,26521,25.83086,25.85857,25.73771,26.56381,26.69314,27.22921,26.76115,27.34882
2015,224,18,15,8/12/15 18:15,26522,25.68715,25.61898,25.63974,26.1746,26.68756,27.30377,26.74036,27.60879
2015,224,18,20,8/12/15 18:20,26523,25.51066,25.52369,25.39033,25.89093,26.45356,27.03168,26.55405,27.50747
2015,224,18,25,8/12/15 18:25,26524,25.30742,25.22357,25.21843,25.5996,26.33397,27.00252,26.33286,27.44407
2015,224,18,30,8/12/15 18:30,26525,25.1261,25.14519,25.06203,25.41024,26.09001,26.7407,26.08943,27.23392
2015,224,18,35,8/12/15 18:35,26526,24.98249,24.91859,24.89994,25.15617,25.95626,26.69504,25.93647,27.13948
2015,224,18,40,8/12/15 18:40,26527,24.47116,24.28972,24.36952,24.27271,25.71898,26.25327,25.78153,26.77273
2015,224,18,45,8/12/15 18:45,26528,24.00948,23.8387,23.8556,23.6318,25.42927,25.8032,25.56238,26.31456
2015,224,18,50,8/12/15 18:50,26529,23.77372,23.57487,23.68073,23.40371,25.08171,25.29518,25.24146,25.72507
2015,224,18,55,8/12/15 18:55,26530,23.68278,23.55677,23.41683,23.25732,24.73439,24.83141,24.88747,25.17606
2015,224,19,0,8/12/15 19:00,26531,23.55214,23.42226,23.45303,23.30444,24.47919,24.5359,24.60071,24.77565
2015,224,19,5,8/12/15 19:05,26532,23.4753,23.35199,23.28791,23.14624,24.29947,24.34074,24.39253,24.488
2015,224,19,10,8/12/15 19:10,26533,23.37298,23.31282,23.32311,23.10359,24.13506,24.16803,24.21764,24.27003
2015,224,19,15,8/12/15 19:15,26534,23.26545,23.25393,23.21066,23.05821,24.00313,24.0378,24.08419,24.09877
2015,224,19,20,8/12/15 19:20,26535,23.2586,23.27475,23.25763,23.14528,23.93277,23.97043,23.98784,23.9909
2015,224,19,25,8/12/15 19:25,26536,23.28268,23.31101,23.32862,23.18213,23.89762,23.93616,23.92791,23.92683
2015,224,19,30,8/12/15 19:30,26537,23.27841,23.30883,23.23283,23.17191,23.85058,23.89104,23.87618,23.8674
2015,224,19,35,8/12/15 19:35,26538,23.20394,23.21513,23.14893,23.00148,23.78246,23.82534,23.80872,23.80819
2015,224,19,40,8/12/15 19:40,26539,23.0528,23.05832,23.01709,22.87952,23.70164,23.74623,23.73428,23.73125
2015,224,19,45,8/12/15 19:45,26540,22.93609,22.94682,22.94439,22.83832,23.61456,23.65942,23.65336,23.64464
2015,224,19,50,8/12/15 19:50,26541,22.83572,22.86826,22.89898,22.76189,23.5044,23.54541,23.54648,23.53315
2015,224,19,55,8/12/15 19:55,26542,22.88524,22.86617,22.82561,22.75847,23.43829,23.47993,23.46557,23.44856
2015,224,20,0,8/12/15 20:00,26543,22.74185,22.74207,22.62631,22.5219,23.32086,23.36222,23.36045,23.34259
2015,224,20,5,8/12/15 20:05,26544,22.55836,22.55895,22.46218,22.35969,23.22655,23.26693,23.25918,23.2403
2015,224,20,10,8/12/15 20:10,26545,22.45338,22.44522,22.32992,22.23085,23.11631,23.15537,23.15396,23.12757
2015,224,20,15,8/12/15 20:15,26546,22.3199,22.30424,22.22984,22.15093,23.02291,23.05908,23.0568,23.02134
2015,224,20,20,8/12/15 20:20,26547,22.26561,22.2161,22.09239,21.98235,22.92894,22.96799,22.95153,22.91424
2015,224,20,25,8/12/15 20:25,26548,21.98247,21.95197,21.8536,21.79731,22.82266,22.8576,22.84711,22.80188
2015,224,20,30,8/12/15 20:30,26549,21.90623,21.85554,21.80975,21.7184,22.71281,22.74627,22.72989,22.68129
2015,224,20,35,8/12/15 20:35,26550,21.83277,21.77668,21.70067,21.61618,22.61017,22.64182,22.62373,22.56884
2015,224,20,40,8/12/15 20:40,26551,21.69426,21.67673,21.61859,21.49768,22.51414,22.54398,22.52473,22.46648
2015,224,20,45,8/12/15 20:45,26552,21.64294,21.5956,21.5042,21.41195,22.42234,22.44866,22.42719,22.36388
2015,224,20,50,8/12/15 20:50,26553,21.55491,21.55703,21.53004,21.4114,22.35641,22.38408,22.35504,22.28459
2015,224,20,55,8/12/15 20:55,26554,21.49887,21.48262,21.47377,21.37603,22.28292,22.30812,22.28672,22.20794
2015,224,21,0,8/12/15 21:00,26555,21.3975,21.34493,21.2841,21.19943,22.19268,22.21317,22.20352,22.11784
2015,224,21,5,8/12/15 21:05,26556,21.30498,21.22802,21.12165,21.0336,22.07917,22.10271,22.09411,22.01155
2015,224,21,10,8/12/15 21:10,26557,21.233,21.18381,21.04781,20.95581,21.93111,21.95542,21.95354,21.88834
2015,224,21,15,8/12/15 21:15,26558,21.26616,21.19287,21.23838,21.14272,21.89417,21.91265,21.90683,21.81728
2015,224,21,20,8/12/15 21:20,26559,21.34151,21.3579,21.21537,21.14094,21.87538,21.90034,21.87008,21.7864
2015,224,21,25,8/12/15 21:25,26560,21.32281,21.33232,21.32409,21.23507,21.8962,21.92443,21.88184,21.79472
2015,224,21,30,8/12/15 21:30,26561,21.21939,21.18193,21.16557,21.11783,21.87665,21.8982,21.88486,21.78016
2015,224,21,35,8/12/15 21:35,26562,21.33995,21.32049,21.24213,21.15314,21.82183,21.84694,21.82883,21.73586
2015,224,21,40,8/12/15 21:40,26563,21.34468,21.31198,21.19432,21.18152,21.85776,21.88168,21.85724,21.75398
2015,224,21,45,8/12/15 21:45,26564,21.1554,21.11614,21.01415,20.98769,21.78184,21.81375,21.78337,21.715
2015,224,21,50,8/12/15 21:50,26565,21.0958,21.06444,20.97808,20.93053,21.71442,21.75531,21.70659,21.66113
2015,224,21,55,8/12/15 21:55,26566,21.08738,21.04395,21.06243,21.01995,21.69787,21.74132,21.67422,21.63186
2015,224,22,0,8/12/15 22:00,26567,21.05729,21.03773,20.99105,20.94575,21.66506,21.70761,21.64209,21.61506
2015,224,22,5,8/12/15 22:05,26568,20.95617,20.88461,20.86387,20.84567,21.58762,21.62942,21.57555,21.54398
2015,224,22,10,8/12/15 22:10,26569,20.69728,20.5873,20.57911,20.53541,21.49427,21.53191,21.49612,21.44969
2015,224,22,15,8/12/15 22:15,26570,20.60171,20.56254,20.50155,20.42249,21.35529,21.39366,21.37439,21.32438
2015,224,22,20,8/12/15 22:20,26571,20.44836,20.30315,20.35389,20.3031,21.29107,21.3196,21.30474,21.22631
2015,224,22,25,8/12/15 22:25,26572,20.23194,20.16681,20.11987,20.06413,21.16793,21.18913,21.19048,21.10687
2015,224,22,30,8/12/15 22:30,26573,20.18826,20.09959,20.13486,20.03813,21.08142,21.09839,21.09553,20.99985
