"x","y","cell","Alder","Ash","Basswood","Beech","Birch","Black gum","Buckeye","Cedar/juniper","Cherry","Dogwood","Elm","Fir","Hackberry","Hemlock","Hickory","Ironwood","Maple","No tree","Oak","Other hardwood","Pine","Poplar","Spruce","Sycamore","Tamarack","Tulip poplar","Unknown tree","Walnut","Willow"
21000,1414000,2972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29000,1414000,2973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.02,0,0,1000.76,0,0,0,0,0,0,0
37000,1414000,2974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.16,0,0,411.48,0,0,0,0,0,0,0
45000,1414000,2975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787.4,0,0,0,0,0,0,0
53000,1414000,2976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.28,0,0,45.72,0,0,0,0
61000,1414000,2977,0,30.48,0,0,38.1,0,0,0,0,0,30.48,40.64,0,0,0,0,0,0,172.72,0,0,579.12,68.58,0,520.7,0,0,0,0
69000,1414000,2978,0,0,0,0,0,0,0,0,0,0,0,38.1,0,0,0,0,0,0,73.66,0,0,421.64,180.34,0,807.72,0,0,0,0
77000,1414000,2979,0,0,0,0,25.4,0,0,0,0,0,0,35.56,0,0,0,0,0,0,40.64,0,0,487.68,27.94,0,604.52,0,0,0,10.16
85000,1414000,2980,0,0,0,0,10.16,0,0,0,0,0,15.24,0,0,0,0,0,10.16,0,20.32,0,0,855.98,0,0,591.82,0,0,0,0
93000,1414000,2981,0,48.26,0,0,50.8,0,0,60.96,0,0,101.6,281.94,0,0,0,0,0,0,0,0,43.18,487.68,203.2,0,944.88,0,0,0,0
101000,1414000,2982,0,0,0,0,0,0,0,99.06,0,0,0,15.24,0,0,0,0,0,0,0,0,1003.3,152.4,226.06,0,444.5,0,0,0,0
109000,1414000,2983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642.62,38.1,127,0,622.3,0,0,0,0
117000,1414000,2984,0,0,0,0,0,0,0,15.24,0,0,0,0,0,0,0,0,0,0,0,0,317.5,10.16,114.3,0,1130.3,0,0,0,0
125000,1414000,2985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.58,71.12,66.04,0,670.56,0,0,0,0
133000,1414000,2986,0,0,0,0,22.86,0,0,86.36,0,0,0,0,0,0,0,0,0,0,0,0,657.86,101.6,162.56,0,673.1,0,0,0,0
141000,1414000,2987,0,33.02,0,0,30.48,0,0,421.64,0,0,0,0,0,0,0,0,0,0,0,0,645.16,91.44,332.74,0,673.1,0,0,0,7.62
149000,1414000,2988,0,228.6,0,0,170.18,0,0,411.48,0,0,12.7,190.5,0,0,0,0,0,0,0,0,518.16,172.72,416.56,0,772.16,0,0,0,0
157000,1414000,2989,0,142.24,0,0,71.12,0,0,393.7,0,0,0,66.04,15.24,0,0,25.4,0,0,0,0,0,215.9,574.04,0,835.66,0,0,0,0
165000,1414000,2990,0,0,48.26,0,73.66,0,0,0,0,0,0,58.42,0,0,0,0,0,0,0,0,0,274.32,264.16,0,205.74,0,0,0,0
-27000,1406000,3262,0,48.26,0,0,0,0,0,0,0,0,60.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-19000,1406000,3263,0,104.14,0,0,0,0,0,0,0,0,88.9,0,0,0,0,0,0,0,276.86,0,0,0,0,0,0,0,0,0,0
-11000,1406000,3264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3000,1406000,3265,0,40.64,0,0,0,0,0,0,0,0,111.76,0,0,0,0,0,0,0,119.38,0,0,0,0,0,0,0,0,0,0
5000,1406000,3266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13000,1406000,3267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21000,1406000,3268,0,33.02,25.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.3,0,0,449.58,0,0,86.36,0,0,0,0
29000,1406000,3269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.24,0,0,866.14,0,0,38.1,0,0,0,0
37000,1406000,3270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.86,0,0,584.2,0,0,40.64,0,0,0,0
45000,1406000,3271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318.26,96.52,0,388.62,0,0,0,0
53000,1406000,3272,0,45.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.6,0,0,561.34,99.06,0,1336.04,0,0,0,0
61000,1406000,3273,0,0,0,0,38.1,0,0,20.32,0,0,12.7,40.64,0,0,0,0,0,0,119.38,0,0,855.98,76.2,0,777.24,0,0,0,0
69000,1406000,3274,0,27.94,0,0,30.48,0,0,0,0,0,0,0,0,0,0,0,0,0,17.78,0,0,706.12,50.8,0,1104.9,0,0,0,0
77000,1406000,3275,0,0,0,0,66.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546.1,25.4,0,1201.42,0,0,0,0
