x,y,cell,Alder,Ash,Basswood,Beech,Birch,Black gum,Buckeye,Cedar/juniper,Cherry,Dogwood,Elm,Fir,Hackberry,Hemlock,Hickory,Ironwood,Maple,No tree,Oak,Other hardwood,Pine,Poplar,Spruce,Sycamore,Tamarack,Tulip poplar,Unknown tree,Walnut,Willow,NA
373000,1110000,14264,0,45.72,33.02,0,327.66,0,0,355.6,0,0,73.66,25.4,0,1183.64,0,0,693.42,0,50.8,0,828.04,25.4,48.26,0,76.2,0,0,0,0,0
381000,1110000,14265,0,0,0,0,1247.14,0,0,0,0,0,0,20.32,0,187.96,0,0,863.6,0,96.52,0,490.22,116.84,45.72,0,22.86,0,0,0,0,0
389000,1110000,14266,0,0,0,0,1414.78,0,0,48.26,0,0,0,124.46,0,464.82,0,0,627.38,0,91.44,0,556.26,48.26,0,0,0,0,0,0,0,0
397000,1110000,14267,0,127,55.88,0,1117.6,0,0,83.82,0,0,0,43.18,0,1371.6,0,20.32,535.94,0,0,0,0,0,40.64,0,340.36,0,0,0,0,0
405000,1110000,14268,0,60.96,58.42,0,1033.78,0,0,170.18,0,0,0,127,0,939.8,0,0,1198.88,0,0,0,0,0,55.88,0,76.2,0,0,0,0,0
413000,1110000,14269,0,0,40.64,0,1076.96,0,0,403.86,0,0,0,127,0,1216.66,0,0,627.38,0,0,0,0,0,116.84,0,312.42,0,0,0,0,0
421000,1110000,14270,0,0,243.84,0,1069.34,0,0,182.88,0,0,25.4,132.08,0,1780.54,0,20.32,548.64,0,30.48,0,0,0,88.9,0,0,0,0,0,0,0
429000,1110000,14271,0,0,205.74,0,584.2,0,0,213.36,0,0,365.76,165.1,0,1419.86,0,0,957.58,0,0,0,0,0,116.84,0,0,0,0,0,0,0
437000,1110000,14272,0,50.8,134.62,0,1051.56,0,0,439.42,0,0,0,134.62,0,1127.76,0,0,1092.2,0,0,0,76.2,0,50.8,0,147.32,0,0,0,0,0
445000,1110000,14273,0,30.48,76.2,0,764.54,0,0,431.8,0,0,25.4,109.22,0,739.14,0,73.66,1033.78,0,0,0,111.76,0,50.8,0,71.12,0,0,0,0,0
453000,1110000,14274,0,71.12,38.1,0,1554.48,0,0,353.06,30.48,0,20.32,335.28,0,543.56,0,0,934.72,0,0,0,25.4,0,182.88,0,167.64,0,0,0,0,0
461000,1110000,14275,0,20.32,30.48,0,1282.7,0,0,576.58,0,0,20.32,289.56,0,1066.8,0,0,472.44,0,0,0,45.72,0,175.26,0,142.24,0,0,0,0,0
469000,1110000,14276,0,73.66,76.2,40.64,1371.6,0,0,388.62,25.4,0,60.96,114.3,0,939.8,0,40.64,746.76,0,0,0,210.82,0,167.64,0,256.54,0,0,0,0,0
477000,1110000,14277,0,35.56,0,30.48,947.42,0,0,635,0,0,25.4,162.56,0,756.92,0,0,812.8,0,0,0,238.76,25.4,99.06,0,162.56,0,0,0,0,0
485000,1110000,14278,0,297.18,25.4,30.48,1076.96,0,0,817.88,0,0,91.44,213.36,0,441.96,0,25.4,523.24,0,0,0,25.4,0,561.34,0,284.48,0,0,0,0,0
493000,1110000,14279,0,66.04,101.6,0,807.72,0,0,883.92,0,0,60.96,152.4,0,660.4,0,0,668.02,0,0,0,40.64,0,213.36,0,340.36,0,0,0,0,0
501000,1110000,14280,0,30.48,86.36,0,1158.24,0,0,792.48,0,0,45.72,198.12,0,574.04,0,0,1016,0,0,0,0,35.56,325.12,0,66.04,0,0,0,0,0
509000,1110000,14281,0,0,60.96,0,1087.12,0,0,680.72,0,0,25.4,248.92,0,502.92,0,0,924.56,0,0,0,45.72,0,137.16,0,0,0,0,0,0,0
517000,1110000,14282,0,81.28,76.2,0,944.88,0,0,403.86,0,0,45.72,340.36,0,944.88,0,0,939.8,0,0,0,0,0,58.42,0,68.58,0,0,0,0,0
525000,1110000,14283,0,53.34,137.16,0,817.88,0,0,259.08,0,0,0,180.34,0,1071.88,0,20.32,835.66,0,0,0,76.2,0,0,0,0,0,0,0,0,0
533000,1110000,14284,0,45.72,165.1,0,680.72,0,0,314.96,0,0,86.36,55.88,0,1851.66,0,0,1798.32,0,0,0,0,0,86.36,0,0,0,0,0,0,0
541000,1110000,14285,0,30.48,76.2,0,614.68,0,0,556.26,0,0,60.96,111.76,0,1673.86,0,0,736.6,0,0,0,563.88,0,287.02,0,142.24,0,0,0,0,0
549000,1110000,14286,0,0,81.28,0,970.28,0,0,454.66,0,0,66.04,187.96,0,701.04,0,0,1107.44,0,0,0,690.88,142.24,81.28,0,248.92,0,0,0,0,0
557000,1110000,14287,0,81.28,0,0,1315.72,0,0,127,0,0,172.72,350.52,0,1793.24,0,0,1412.24,0,0,0,355.6,0,198.12,0,40.64,0,0,0,0,0
565000,1110000,14288,0,0,0,0,1346.2,0,0,370.84,0,0,60.96,132.08,0,1369.06,0,0,1468.12,0,0,0,45.72,40.64,101.6,0,71.12,0,0,0,0,0
573000,1110000,14289,0,20.32,132.08,0,962.66,0,0,543.56,0,0,35.56,99.06,0,1356.36,0,0,736.6,0,0,0,614.68,20.32,345.44,0,71.12,0,0,0,0,0
581000,1110000,14290,0,0,0,0,579.12,0,0,30.48,0,0,0,223.52,0,520.7,0,0,325.12,0,68.58,0,1838.96,96.52,375.92,0,304.8,0,0,0,0,0
589000,1110000,14291,0,20.32,0,0,812.8,0,0,629.92,0,0,0,307.34,0,233.68,0,0,1236.98,0,0,0,187.96,0,347.98,0,304.8,0,0,0,0,0
597000,1110000,14292,0,35.56,0,0,1010.92,0,0,688.34,0,0,40.64,744.22,0,0,0,0,701.04,0,0,0,50.8,0,548.64,0,218.44,0,0,0,0,0
605000,1110000,14293,0,0,0,0,1127.76,0,0,411.48,0,0,0,337.82,0,0,0,0,452.12,0,0,0,248.92,0,589.28,0,457.2,0,0,0,0,0
613000,1110000,14294,0,0,40.64,0,1557.02,0,0,137.16,0,0,0,241.3,0,81.28,0,60.96,1490.98,0,0,0,147.32,0,467.36,0,254,0,0,0,0,0
621000,1110000,14295,0,0,45.72,0,1305.56,0,0,502.92,0,0,0,91.44,0,132.08,0,20.32,1419.86,0,0,0,355.6,0,558.8,0,299.72,0,0,0,0,0
629000,1110000,14296,0,0,76.2,0,838.2,0,0,711.2,0,0,25.4,210.82,0,116.84,0,0,985.52,0,0,0,269.24,45.72,556.26,0,96.52,0,0,0,0,0
637000,1110000,14297,0,0,0,0,581.66,0,0,467.36,0,0,0,50.8,0,121.92,0,0,607.06,0,0,0,396.24,0,1046.48,0,76.2,0,0,0,0,0
645000,1110000,14298,0,0,0,0,619.76,0,0,988.06,0,0,0,71.12,0,198.12,0,0,604.52,0,0,0,563.88,50.8,939.8,0,106.68,0,0,0,0,0
653000,1110000,14299,0,0,0,0,718.82,0,0,579.12,0,0,0,304.8,0,45.72,0,20.32,723.9,0,0,0,477.52,0,683.26,0,96.52,0,0,0,0,0
661000,1110000,14300,0,0,45.72,0,782.32,0,0,439.42,0,0,45.72,266.7,0,132.08,0,25.4,2095.5,0,0,0,279.4,0,345.44,0,45.72,0,0,0,0,0
669000,1110000,14301,0,93.98,121.92,0,718.82,0,0,459.74,0,0,40.64,332.74,0,254,0,20.32,995.68,0,0,0,20.32,0,20.32,0,96.52,0,0,0,0,0
677000,1110000,14302,0,20.32,0,0,360.68,0,0,289.56,0,0,0,241.3,0,480.06,0,0,1056.64,0,25.4,0,487.68,25.4,0,0,0,0,0,0,0,0
685000,1110000,14303,0,40.64,0,0,772.16,0,0,104.14,0,0,25.4,109.22,0,1452.88,0,0,518.16,0,0,0,358.14,76.2,68.58,0,0,0,0,0,0,0
693000,1110000,14304,0,22.86,0,0,287.02,0,0,236.22,0,0,0,101.6,0,309.88,0,0,58.42,0,0,0,571.5,0,20.32,0,22.86,0,0,0,0,0
701000,1110000,14305,0,25.4,0,0,396.24,0,0,276.86,0,0,0,124.46,0,909.32,0,0,231.14,0,0,0,254,27.94,116.84,0,81.28,0,0,0,0,0
709000,1110000,14306,0,30.48,0,137.16,327.66,0,0,698.5,0,0,0,58.42,0,1661.16,0,20.32,728.98,0,0,0,50.8,0,175.26,0,86.36,0,0,0,0,0
717000,1110000,14307,0,0,0,370.84,477.52,0,0,30.48,0,0,0,86.36,0,574.04,0,0,350.52,0,0,0,0,0,0,0,30.48,0,0,0,0,0
733000,1110000,14309,0,0,0,86.36,279.4,0,0,0,0,0,0,25.4,0,299.72,0,0,236.22,0,0,0,0,0,0,0,0,0,0,0,0,0
741000,1110000,14310,0,0,0,721.36,386.08,0,0,231.14,0,0,0,0,0,543.56,0,0,421.64,0,0,0,71.12,0,0,0,0,0,0,0,0,0
749000,1110000,14311,0,35.56,0,284.48,403.86,0,0,55.88,0,0,0,55.88,0,203.2,0,0,726.44,0,0,0,58.42,0,68.58,0,0,0,0,0,0,0
757000,1110000,14312,0,78.74,45.72,701.04,215.9,0,0,673.1,0,0,0,187.96,0,497.84,0,0,1140.46,0,0,0,45.72,0,30.48,0,0,0,0,40.64,0,0
765000,1110000,14313,0,0,0,820.42,838.2,0,0,88.9,0,0,40.64,30.48,0,419.1,0,0,1214.12,0,0,0,624.84,0,0,0,81.28,0,0,0,0,0
773000,1110000,14314,0,0,0,955.04,840.74,0,0,0,0,0,0,50.8,0,688.34,0,0,886.46,0,0,0,1480.82,0,76.2,0,93.98,0,0,22.86,0,0
781000,1110000,14315,0,0,0,520.7,375.92,0,0,180.34,0,0,0,60.96,0,731.52,0,0,640.08,0,0,0,1358.9,0,297.18,0,294.64,0,0,0,0,0
789000,1110000,14316,0,25.4,0,386.08,477.52,0,0,127,0,0,0,58.42,0,434.34,0,0,1275.08,0,0,0,1066.8,0,243.84,0,314.96,0,0,0,0,0
797000,1110000,14317,0,0,0,784.86,490.22,0,0,0,45.72,0,0,208.28,0,452.12,0,0,2562.86,0,0,0,177.8,0,96.52,0,101.6,0,0,0,0,0
805000,1110000,14318,0,30.48,0,576.58,401.32,0,0,132.08,0,0,0,271.78,0,629.92,0,0,1424.94,0,0,0,73.66,0,0,0,0,0,0,0,0,0
813000,1110000,14319,0,22.86,0,485.14,208.28,0,0,513.08,0,0,0,93.98,0,548.64,0,0,342.9,0,0,0,398.78,0,398.78,0,203.2,0,0,0,0,0
821000,1110000,14320,0,83.82,0,83.82,25.4,0,0,337.82,0,0,0,78.74,0,408.94,0,0,20.32,0,0,0,368.3,0,530.86,0,497.84,0,0,0,0,0
829000,1110000,14321,0,0,0,541.02,210.82,0,0,515.62,0,0,0,27.94,0,487.68,0,0,492.76,0,0,0,317.5,0,254,0,302.26,0,0,0,0,0
837000,1110000,14322,0,20.32,0,797.56,421.64,0,0,439.42,0,0,0,22.86,0,640.08,0,0,601.98,0,0,0,142.24,0,373.38,0,66.04,0,0,0,0,0
845000,1110000,14323,0,0,0,393.7,535.94,0,0,599.44,0,0,0,142.24,0,274.32,0,0,1153.16,0,0,0,289.56,0,233.68,0,60.96,0,0,0,0,0
853000,1110000,14324,0,20.32,0,848.36,264.16,0,0,223.52,0,0,0,111.76,0,309.88,0,0,1328.42,0,0,0,137.16,0,106.68,0,0,0,0,0,0,0
861000,1110000,14325,0,30.48,0,81.28,251.46,0,0,187.96,0,0,0,48.26,0,165.1,0,0,137.16,0,0,0,248.92,0,167.64,0,177.8,0,0,0,0,0
925000,1110000,14333,0,0,0,0,106.68,0,0,0,0,0,0,0,0,0,0,0,147.32,0,0,0,0,0,30.48,0,0,0,0,0,0,0
933000,1110000,14334,0,0,0,0,81.28,0,0,30.48,0,0,0,0,0,60.96,0,0,86.36,0,0,0,0,0,25.4,0,0,0,0,0,0,0
-43000,1102000,14508,0,0,38.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.8,0,0,0,0,0,0,0,0,0,0,0
37000,1102000,14518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45000,1102000,14519,0,25.4,40.64,0,0,0,0,0,0,0,60.96,0,0,0,0,60.96,30.48,0,1193.8,0,0,30.48,0,0,0,0,0,0,0,0
53000,1102000,14520,0,165.1,200.66,0,129.54,0,0,0,0,0,284.48,0,0,0,0,40.64,393.7,0,530.86,0,0,205.74,0,0,0,0,0,0,0,0
61000,1102000,14521,0,172.72,50.8,0,20.32,0,0,0,0,0,177.8,0,0,0,0,71.12,360.68,0,883.92,0,0,632.46,0,0,0,0,0,0,0,0
69000,1102000,14522,0,0,0,0,45.72,0,0,0,0,0,0,0,0,0,0,0,45.72,0,398.78,0,0,421.64,0,0,0,0,0,0,0,0
77000,1102000,14523,0,0,0,0,45.72,0,0,0,0,0,0,0,0,0,0,0,66.04,0,25.4,0,0,254,0,0,0,0,0,0,0,0
85000,1102000,14524,0,66.04,81.28,0,0,0,0,0,0,0,149.86,0,0,0,0,0,0,0,360.68,0,0,96.52,0,0,0,0,0,0,0,0
93000,1102000,14525,0,365.76,137.16,0,134.62,0,0,0,0,0,396.24,0,0,0,0,20.32,132.08,0,327.66,0,0,162.56,0,0,0,0,0,0,0,0
101000,1102000,14526,0,76.2,40.64,0,25.4,0,0,0,0,0,66.04,0,0,0,0,0,91.44,0,995.68,0,0,779.78,0,0,73.66,0,0,0,0,0
109000,1102000,14527,0,86.36,101.6,0,45.72,0,0,0,0,0,266.7,0,0,0,0,0,121.92,0,1430.02,0,0,556.26,0,0,403.86,0,0,0,0,0
117000,1102000,14528,0,48.26,411.48,0,50.8,0,0,0,0,0,238.76,0,0,0,0,20.32,612.14,0,1259.84,0,0,243.84,0,0,304.8,0,0,0,0,0
125000,1102000,14529,0,121.92,431.8,0,20.32,0,0,0,0,0,647.7,0,0,0,0,0,279.4,0,1181.1,0,0,515.62,0,0,373.38,0,0,0,0,0
133000,1102000,14530,0,259.08,71.12,0,152.4,0,0,0,0,0,299.72,0,0,0,0,0,208.28,0,1010.92,0,132.08,683.26,0,0,243.84,0,0,0,0,0
141000,1102000,14531,0,20.32,48.26,0,22.86,0,0,0,0,0,63.5,0,0,0,0,0,111.76,0,1584.96,0,279.4,256.54,0,0,0,0,0,0,0,0
149000,1102000,14532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132.84,0,35.56,208.28,0,0,91.44,0,0,0,0,0
157000,1102000,14533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1173.48,0,612.14,0,0,0,25.4,0,0,0,0,0
165000,1102000,14534,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,0,0,0,0,431.8,0,45.72,60.96,0,0,50.8,0,0,0,0,0
173000,1102000,14535,0,55.88,22.86,0,144.78,0,0,0,0,0,20.32,0,0,0,0,0,58.42,0,388.62,0,1719.58,172.72,45.72,0,129.54,0,0,0,0,0
181000,1102000,14536,0,147.32,266.7,0,421.64,0,0,0,0,0,83.82,0,0,0,0,0,193.04,0,76.2,0,2133.6,0,20.32,0,492.76,0,0,0,0,0
189000,1102000,14537,0,106.68,119.38,0,444.5,0,0,0,0,0,152.4,0,0,0,0,40.64,548.64,0,218.44,0,1107.44,60.96,0,0,911.86,0,0,0,0,0
197000,1102000,14538,0,96.52,383.54,0,327.66,0,0,0,0,0,152.4,20.32,0,0,0,0,121.92,0,66.04,0,1353.82,119.38,30.48,0,485.14,0,0,0,0,0
205000,1102000,14539,0,170.18,60.96,0,297.18,0,0,0,0,0,144.78,20.32,0,0,0,0,259.08,0,177.8,0,883.92,187.96,0,0,739.14,0,0,0,0,0
213000,1102000,14540,0,266.7,40.64,0,406.4,0,0,0,0,0,101.6,60.96,0,0,0,0,144.78,0,68.58,0,1005.84,497.84,53.34,0,447.04,0,0,0,0,0
221000,1102000,14541,0,0,60.96,0,434.34,0,0,0,0,0,139.7,104.14,0,0,0,0,106.68,0,55.88,0,83.82,708.66,60.96,0,441.96,0,0,22.86,0,0
229000,1102000,14542,0,76.2,81.28,0,342.9,0,0,0,0,0,111.76,355.6,0,0,0,0,208.28,0,220.98,0,876.3,281.94,43.18,0,180.34,0,0,0,0,0
237000,1102000,14543,0,116.84,63.5,0,767.08,0,0,0,0,0,0,510.54,0,0,0,0,335.28,0,63.5,0,530.86,383.54,129.54,0,307.34,0,0,0,0,0
245000,1102000,14544,0,116.84,101.6,0,454.66,0,0,0,0,0,78.74,467.36,0,0,0,0,320.04,0,30.48,0,363.22,594.36,419.1,0,774.7,0,0,0,0,0
253000,1102000,14545,0,45.72,35.56,0,876.3,0,0,0,0,0,25.4,96.52,0,0,0,0,386.08,0,45.72,0,1229.36,561.34,266.7,0,83.82,0,0,0,0,0
261000,1102000,14546,0,25.4,22.86,0,668.02,0,0,58.42,0,0,55.88,83.82,0,0,0,0,251.46,0,114.3,0,2011.68,350.52,86.36,0,388.62,0,0,0,0,0
269000,1102000,14547,0,0,0,0,728.98,0,0,0,0,0,203.2,154.94,0,0,0,0,226.06,0,25.4,0,1305.56,528.32,175.26,0,381,0,0,0,0,0
277000,1102000,14548,0,106.68,0,0,685.8,0,0,30.48,0,0,68.58,66.04,0,0,0,0,246.38,0,0,0,210.82,538.48,325.12,0,568.96,0,0,0,0,0
285000,1102000,14549,0,0,66.04,0,546.1,0,0,0,0,0,129.54,297.18,0,0,0,0,111.76,0,0,0,462.28,589.28,233.68,0,391.16,0,0,0,0,0
293000,1102000,14550,0,86.36,20.32,0,728.98,0,0,0,0,0,20.32,104.14,0,0,0,0,121.92,0,30.48,0,284.48,477.52,60.96,0,187.96,0,0,0,0,0
301000,1102000,14551,0,25.4,0,0,487.68,0,0,0,0,0,25.4,109.22,0,0,0,0,22.86,0,25.4,0,391.16,683.26,101.6,0,198.12,0,0,0,0,0
309000,1102000,14552,0,55.88,0,0,718.82,0,0,0,0,0,81.28,45.72,0,0,0,0,101.6,0,124.46,0,1600.2,327.66,43.18,0,502.92,0,0,0,0,0
317000,1102000,14553,0,83.82,0,0,325.12,0,0,0,0,0,0,0,0,0,0,0,104.14,0,116.84,0,2357.12,233.68,0,0,180.34,0,0,0,0,0
325000,1102000,14554,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2565.4,0,20.32,0,0,0,0,0,0,0
333000,1102000,14555,0,45.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.8,0,0,0,1821.18,0,0,0,48.26,0,0,0,0,0
341000,1102000,14556,0,0,20.32,0,60.96,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,0,2923.54,20.32,20.32,0,139.7,0,0,0,0,0
349000,1102000,14557,0,0,25.4,0,88.9,0,0,0,0,0,48.26,0,0,0,0,0,0,0,0,0,2283.46,233.68,0,0,617.22,0,0,0,0,0
357000,1102000,14558,0,25.4,30.48,0,942.34,0,0,116.84,0,0,55.88,25.4,0,152.4,0,0,287.02,0,30.48,0,1036.32,76.2,0,0,20.32,0,0,0,0,0
365000,1102000,14559,0,81.28,71.12,0,759.46,0,0,162.56,0,0,25.4,76.2,0,528.32,0,0,424.18,0,0,0,561.34,99.06,50.8,0,482.6,0,0,0,0,0
373000,1102000,14560,0,60.96,0,0,731.52,0,0,233.68,0,0,0,40.64,0,894.08,0,40.64,538.48,0,0,0,360.68,20.32,96.52,0,187.96,0,0,0,0,0
381000,1102000,14561,0,0,0,0,287.02,0,0,0,0,0,0,0,0,0,0,0,233.68,0,53.34,0,1242.06,281.94,25.4,0,91.44,0,0,0,0,0
389000,1102000,14562,0,0,25.4,0,693.42,0,0,50.8,0,0,0,45.72,0,530.86,0,0,482.6,0,71.12,0,1249.68,43.18,63.5,0,269.24,0,0,0,0,0
397000,1102000,14563,0,0,63.5,0,802.64,0,0,127,0,0,0,116.84,0,769.62,0,20.32,322.58,0,86.36,0,510.54,71.12,0,0,215.9,0,0,0,0,0
405000,1102000,14564,0,60.96,0,0,1097.28,0,0,292.1,0,0,0,86.36,0,1181.1,0,20.32,462.28,0,0,0,106.68,38.1,45.72,0,322.58,0,0,0,0,0
413000,1102000,14565,0,0,0,0,830.58,0,0,538.48,0,0,0,121.92,0,767.08,0,20.32,340.36,0,0,0,180.34,0,269.24,0,675.64,0,0,0,0,0
421000,1102000,14566,0,22.86,132.08,0,1170.94,0,0,525.78,0,0,0,238.76,0,411.48,0,0,599.44,0,0,0,0,40.64,60.96,0,441.96,0,0,0,0,0
429000,1102000,14567,0,27.94,0,0,1183.64,0,0,713.74,0,0,0,119.38,0,1117.6,0,0,279.4,0,50.8,0,0,0,116.84,0,236.22,0,0,0,0,0
437000,1102000,14568,0,25.4,0,0,1109.98,0,0,711.2,0,0,0,22.86,0,680.72,0,0,388.62,0,0,0,91.44,0,162.56,0,441.96,0,0,0,0,0
445000,1102000,14569,0,45.72,22.86,0,934.72,0,0,556.26,0,0,0,68.58,0,693.42,0,0,424.18,0,0,0,198.12,0,109.22,0,330.2,0,0,0,0,0
453000,1102000,14570,0,30.48,20.32,0,601.98,0,0,599.44,0,0,0,327.66,0,1524,0,0,467.36,0,0,0,0,0,142.24,0,259.08,0,0,0,0,0
461000,1102000,14571,0,81.28,0,0,843.28,0,0,660.4,0,0,0,144.78,0,1059.18,0,0,289.56,0,0,0,40.64,0,121.92,0,528.32,0,0,0,0,0
469000,1102000,14572,0,30.48,35.56,0,830.58,0,0,533.4,0,0,0,147.32,0,1259.84,0,20.32,596.9,0,0,0,50.8,0,127,0,546.1,0,0,0,0,0
477000,1102000,14573,0,0,20.32,0,858.52,0,0,571.5,0,0,0,182.88,0,904.24,0,0,358.14,0,0,0,228.6,76.2,243.84,0,614.68,0,0,0,0,0
485000,1102000,14574,0,66.04,22.86,0,1236.98,0,0,447.04,0,0,0,101.6,0,1082.04,0,0,383.54,0,0,0,266.7,60.96,185.42,0,137.16,0,0,0,0,0
493000,1102000,14575,0,20.32,0,0,894.08,0,0,386.08,0,0,30.48,124.46,0,947.42,0,0,393.7,0,0,0,50.8,81.28,218.44,0,645.16,0,0,0,0,0
501000,1102000,14576,0,30.48,116.84,0,668.02,0,0,439.42,0,0,0,182.88,0,843.28,0,0,482.6,0,0,0,0,101.6,340.36,0,147.32,0,0,0,0,0
509000,1102000,14577,0,0,50.8,0,939.8,0,0,350.52,0,0,0,149.86,0,998.22,0,0,614.68,0,0,0,0,0,91.44,0,129.54,0,0,0,0,0
517000,1102000,14578,0,76.2,22.86,0,520.7,0,0,568.96,0,0,27.94,167.64,0,965.2,0,0,474.98,0,0,0,111.76,35.56,220.98,0,297.18,0,0,0,0,0
525000,1102000,14579,0,50.8,0,0,805.18,0,0,393.7,0,0,35.56,246.38,0,1082.04,0,45.72,444.5,0,0,0,25.4,0,121.92,0,55.88,0,0,0,0,0
533000,1102000,14580,0,25.4,0,0,1076.96,0,0,792.48,0,0,71.12,0,0,762,0,0,835.66,0,0,0,101.6,0,205.74,0,264.16,0,0,0,0,0
541000,1102000,14581,0,22.86,35.56,0,657.86,0,0,1046.48,0,0,0,121.92,0,2019.3,0,0,497.84,0,0,0,198.12,0,86.36,0,121.92,0,0,0,0,0
549000,1102000,14582,0,0,76.2,0,1229.36,0,0,482.6,0,0,0,218.44,0,1762.76,0,0,1336.04,0,0,0,147.32,0,238.76,0,289.56,0,0,0,0,0
557000,1102000,14583,0,0,30.48,0,802.64,0,0,381,0,0,0,508,0,807.72,0,0,990.6,0,0,0,1732.28,0,259.08,0,289.56,0,0,0,0,0
565000,1102000,14584,0,0,35.56,0,721.36,0,0,350.52,0,0,0,25.4,0,787.4,0,0,668.02,0,0,0,401.32,86.36,228.6,0,223.52,0,0,0,0,0
573000,1102000,14585,0,0,30.48,0,556.26,0,0,246.38,0,0,35.56,0,0,622.3,0,0,254,0,0,0,551.18,220.98,246.38,0,299.72,0,0,0,0,0
581000,1102000,14586,0,0,35.56,0,121.92,0,0,492.76,0,0,30.48,30.48,0,833.12,0,0,91.44,0,0,0,243.84,172.72,474.98,0,193.04,0,0,0,0,0
589000,1102000,14587,0,40.64,213.36,0,1120.14,0,0,556.26,0,0,60.96,238.76,0,868.68,0,0,469.9,0,0,0,350.52,0,190.5,0,60.96,0,0,0,0,0
597000,1102000,14588,0,0,76.2,0,690.88,0,0,508,0,0,20.32,492.76,0,81.28,0,20.32,650.24,0,0,0,629.92,0,284.48,0,86.36,0,0,0,0,0
605000,1102000,14589,0,0,0,0,828.04,0,0,457.2,0,0,30.48,492.76,0,177.8,0,0,949.96,0,0,0,452.12,0,515.62,0,396.24,0,0,0,0,0
613000,1102000,14590,0,0,0,0,581.66,0,0,269.24,0,0,0,243.84,0,86.36,0,0,995.68,0,0,0,675.64,0,787.4,0,411.48,0,0,0,0,0
621000,1102000,14591,0,0,99.06,0,805.18,0,0,350.52,0,0,50.8,154.94,0,0,0,0,1564.64,0,0,0,259.08,0,274.32,0,35.56,0,0,0,0,0
629000,1102000,14592,0,0,0,0,873.76,0,0,416.56,0,0,0,147.32,0,266.7,0,0,853.44,0,0,0,337.82,0,647.7,0,297.18,0,0,0,0,0
637000,1102000,14593,0,0,40.64,0,454.66,0,0,650.24,0,0,0,121.92,0,132.08,0,0,233.68,0,0,0,538.48,121.92,556.26,0,259.08,0,0,0,0,0
645000,1102000,14594,0,0,0,0,248.92,0,0,436.88,0,0,0,71.12,0,0,0,0,241.3,0,0,0,1107.44,0,393.7,0,363.22,0,0,0,0,0
653000,1102000,14595,0,0,0,0,119.38,0,0,101.6,0,0,0,106.68,0,0,0,0,119.38,0,0,0,2260.6,0,350.52,0,144.78,0,0,0,0,0
661000,1102000,14596,0,25.4,0,0,335.28,0,0,182.88,25.4,0,0,294.64,0,0,0,0,426.72,0,111.76,0,2598.42,0,495.3,0,187.96,0,0,0,0,0
669000,1102000,14597,0,0,0,0,119.38,0,0,50.8,0,0,0,345.44,0,0,0,0,424.18,0,0,0,802.64,20.32,657.86,0,132.08,0,0,0,0,0
677000,1102000,14598,0,0,0,0,43.18,0,0,0,0,0,0,91.44,0,0,0,0,0,0,0,0,746.76,88.9,20.32,0,0,0,0,0,0,0
685000,1102000,14599,0,0,60.96,0,744.22,0,0,208.28,0,0,81.28,187.96,0,594.36,0,20.32,1567.18,0,0,0,114.3,170.18,0,0,0,0,0,0,0,0
693000,1102000,14600,0,0,43.18,0,914.4,0,0,330.2,0,0,30.48,210.82,0,1701.8,0,25.4,970.28,0,0,0,0,0,127,0,144.78,0,0,0,0,0
701000,1102000,14601,0,35.56,88.9,408.94,680.72,0,0,530.86,0,0,0,66.04,0,1579.88,0,25.4,1069.34,0,0,0,0,0,30.48,0,55.88,0,0,0,0,0
709000,1102000,14602,0,86.36,30.48,365.76,340.36,0,0,347.98,0,0,63.5,66.04,0,1315.72,0,0,1711.96,0,0,0,88.9,0,101.6,0,50.8,0,0,0,0,0
717000,1102000,14603,0,76.2,0,708.66,436.88,0,0,553.72,0,0,50.8,101.6,0,1036.32,0,0,1287.78,0,0,0,66.04,0,88.9,0,0,0,0,0,0,0
725000,1102000,14604,0,96.52,0,251.46,566.42,0,0,177.8,0,0,0,22.86,0,871.22,0,0,492.76,0,0,0,492.76,0,25.4,0,0,0,0,0,0,0
733000,1102000,14605,0,0,0,1074.42,436.88,0,0,248.92,0,0,45.72,55.88,0,1224.28,0,0,548.64,0,0,0,172.72,0,68.58,0,187.96,0,0,0,0,0
741000,1102000,14606,0,0,0,533.4,274.32,0,0,271.78,0,0,106.68,81.28,0,320.04,0,0,632.46,0,0,0,91.44,0,20.32,0,86.36,0,0,0,0,0
749000,1102000,14607,0,0,0,543.56,309.88,0,0,208.28,0,0,195.58,0,0,271.78,0,0,2230.12,0,0,0,50.8,0,22.86,0,45.72,0,0,0,0,0
757000,1102000,14608,0,30.48,0,424.18,441.96,0,0,645.16,0,0,116.84,30.48,0,294.64,0,0,1485.9,0,0,0,208.28,0,127,0,142.24,0,0,0,0,0
